event_id,match_id,minute,added_time,team,player_id,player_name,event_type,event_subtype,related_player_id,description,data_source
1584,92,61,,Mexico,430759,Santiago GIMENEZ,Substitution,substitution,500037,IN: Santiago GIMENEZ / OUT: Gilberto MORA,api.fifa.com
1585,92,61,,Mexico,464533,Brian GUTIERREZ,Substitution,substitution,430763,IN: Brian GUTIERREZ / OUT: Luis ROMO,api.fifa.com
1586,92,79,,Mexico,416576,Alvaro FIDALGO,Substitution,substitution,403596,IN: Alvaro FIDALGO / OUT: Jorge SANCHEZ,api.fifa.com
1587,92,81,,Mexico,386339,Guillermo MARTINEZ,Substitution,substitution,429157,IN: Guillermo MARTINEZ / OUT: Julian QUINONES,api.fifa.com
1588,92,57,,England,369434,John STONES,Substitution,substitution,448196,IN: John STONES / OUT: Bukayo SAKA,api.fifa.com
1589,92,75,,England,494345,Dan BURN,Substitution,substitution,481610,IN: Dan BURN / OUT: Elliot ANDERSON,api.fifa.com
1590,92,75,,England,506329,Djed SPENCE,Substitution,substitution,463780,IN: Djed SPENCE / OUT: Nico OREILLY,api.fifa.com
1591,92,90,,England,492716,Morgan ROGERS,Substitution,substitution,369419,IN: Morgan ROGERS / OUT: Harry KANE,api.fifa.com
1592,92,54,,England,,,VAR Review,,,from sofascore.com,sofascore.com
1593,92,69,,England,,,VAR Review,,,from sofascore.com,sofascore.com
1594,93,90,1,Spain,430733,Mikel MERINO,Goal,open_play,,,api.fifa.com
1595,93,89,,Portugal,395205,BERNARDO SILVA,Yellow Card,,,,api.fifa.com
1596,93,90,3,Portugal,489704,RENATO VEIGA,Yellow Card,,,,api.fifa.com
1597,93,90,8,Spain,405545,Ferran TORRES,Yellow Card,,,,api.fifa.com
1598,93,56,,Portugal,395212,NELSON SEMEDO,Substitution,substitution,433195,IN: NELSON SEMEDO / OUT: NUNO MENDES,api.fifa.com
1599,93,71,,Portugal,418550,RAFAEL LEAO,Substitution,substitution,418535,IN: RAFAEL LEAO / OUT: JOAO FELIX,api.fifa.com
1600,93,71,,Portugal,403002,DIOGO DALOT,Substitution,substitution,368649,IN: DIOGO DALOT / OUT: JOAO CANCELO,api.fifa.com
1601,93,83,,Portugal,395205,BERNARDO SILVA,Substitution,substitution,441149,IN: BERNARDO SILVA / OUT: VITINHA,api.fifa.com
1602,93,83,,Portugal,485081,FRANCISCO CONCEICAO,Substitution,substitution,418548,IN: FRANCISCO CONCEICAO / OUT: PEDRO NETO,api.fifa.com
1603,93,75,,Spain,405545,Ferran TORRES,Substitution,substitution,447860,IN: Ferran TORRES / OUT: Alex BAENA,api.fifa.com
1604,93,85,,Spain,430733,Mikel MERINO,Substitution,substitution,430750,IN: Mikel MERINO / OUT: Dani OLMO,api.fifa.com
1605,93,85,,Spain,430718,Fabian RUIZ,Substitution,substitution,423646,IN: Fabian RUIZ / OUT: PEDRI,api.fifa.com
1606,93,90,7,Spain,447864,Borja IGLESIAS,Substitution,substitution,430751,IN: Borja IGLESIAS / OUT: Mikel OYARZABAL,api.fifa.com
1607,94,31,,USA,448214,Malik TILLMAN,Goal,open_play,,,api.fifa.com
1608,94,0,,Belgium,448362,Charles DE KETELAERE,Goal,open_play,,,api.fifa.com
1609,94,33,,Belgium,448362,Charles DE KETELAERE,Goal,open_play,448355,,api.fifa.com
1610,94,33,,Belgium,448355,Leandro TROSSARD,Assist,assist,448362,assist attributed via sofascore.com,sofascore.com
1611,94,57,,Belgium,448343,Hans VANAKEN,Goal,open_play,,,api.fifa.com
1612,94,90,3,Belgium,358112,Romelu LUKAKU,Goal,open_play,,,api.fifa.com
1613,94,35,,USA,390259,Weston McKENNIE,Yellow Card,,,,api.fifa.com
1614,94,69,,USA,448214,Malik TILLMAN,Yellow Card,,,,api.fifa.com
1615,94,,,USA,419068,Giovanni REYNA,Substitution,substitution,406280,IN: Giovanni REYNA / OUT: Sergino DEST,api.fifa.com
1616,94,59,,USA,499912,Sebastian BERHALTER,Substitution,substitution,390267,IN: Sebastian BERHALTER / OUT: Christian PULISIC,api.fifa.com
1617,94,72,,USA,419082,Ricardo PEPI,Substitution,substitution,390238,IN: Ricardo PEPI / OUT: Tyler ADAMS,api.fifa.com
1618,94,90,2,USA,390276,Haji WRIGHT,Substitution,substitution,466624,IN: Haji WRIGHT / OUT: Folarin BALOGUN,api.fifa.com
1619,94,90,2,USA,486390,Max ARFSTEN,Substitution,substitution,441251,IN: Max ARFSTEN / OUT: Antonee ROBINSON,api.fifa.com
1620,94,21,,Belgium,448343,Hans VANAKEN,Substitution,substitution,448364,IN: Hans VANAKEN / OUT: Amadou ONANA,api.fifa.com
1621,94,67,,Belgium,358112,Romelu LUKAKU,Substitution,substitution,448362,IN: Romelu LUKAKU / OUT: Charles DE KETELAERE,api.fifa.com
1622,94,67,,Belgium,448341,Jeremy DOKU,Substitution,substitution,448377,IN: Jeremy DOKU / OUT: Dodi LUKEBAKIO,api.fifa.com
1623,94,89,,Belgium,433092,Alexis SAELEMAEKERS,Substitution,substitution,448355,IN: Alexis SAELEMAEKERS / OUT: Leandro TROSSARD,api.fifa.com
1624,94,89,,Belgium,290821,Axel WITSEL,Substitution,substitution,495349,IN: Axel WITSEL / OUT: Nicolas RASKIN,api.fifa.com
1625,95,79,,Argentina,431196,Cristian ROMERO,Goal,open_play,,,api.fifa.com
1626,95,83,,Argentina,229397,Lionel MESSI,Goal,open_play,,,api.fifa.com
1627,95,90,2,Argentina,448252,Enzo FERNANDEZ,Goal,open_play,,,api.fifa.com
1628,95,15,,Egypt,369267,YASSER IBRAHIM,Goal,open_play,344654,,api.fifa.com
1629,95,15,,Egypt,344654,MOHAMED SALAH,Assist,assist,369267,assist attributed via sofascore.com,sofascore.com
1630,95,67,,Egypt,483161,MOSTAFA ZICO,Goal,open_play,424106,,api.fifa.com
1631,95,67,,Egypt,424106,Haissem HASSAN,Assist,assist,483161,assist attributed via sofascore.com,sofascore.com
1632,95,21,,Egypt,,,Yellow Card,coach_or_staff,,Coach/staff booking,api.fifa.com
1633,95,90,3,Egypt,416906,MOSTAFA SHOUBIR,Yellow Card,,,,api.fifa.com
1634,95,90,4,Egypt,429095,HAMDY FATHY,Yellow Card,,,,api.fifa.com
1635,95,90,4,Egypt,,,Red Card,coach_or_staff_red,,Coach/staff booking,api.fifa.com
1636,95,90,8,Egypt,461788,MARAWAN ATTIA,Yellow Card,,,,api.fifa.com
1637,95,90,9,Egypt,,,Yellow Card,coach_or_staff,,Coach/staff booking,api.fifa.com
1638,95,90,,Egypt,424106,Haissem HASSAN,Yellow Card,,,,api.fifa.com
1639,95,66,,Argentina,402920,Lautaro MARTINEZ,Substitution,substitution,428882,IN: Lautaro MARTINEZ / OUT: Rodrigo DE PAUL,api.fifa.com
1640,95,66,,Argentina,430631,Nico GONZALEZ,Substitution,substitution,308322,IN: Nico GONZALEZ / OUT: Nicolas TAGLIAFICO,api.fifa.com
1641,95,73,,Argentina,402926,Gonzalo MONTIEL,Substitution,substitution,402925,IN: Gonzalo MONTIEL / OUT: Nahuel MOLINA,api.fifa.com
1642,95,90,5,Argentina,310116,Nicolas OTAMENDI,Substitution,substitution,431196,IN: Nicolas OTAMENDI / OUT: Cristian ROMERO,api.fifa.com
1643,95,90,5,Argentina,418963,Facundo MEDINA,Substitution,substitution,416081,IN: Facundo MEDINA / OUT: Julian ALVAREZ,api.fifa.com
1644,95,,,Egypt,429095,HAMDY FATHY,Substitution,substitution,430482,IN: HAMDY FATHY / OUT: EMAM ASHOUR,api.fifa.com
1645,95,73,,Egypt,363863,TREZEGUET,Substitution,substitution,424106,IN: TREZEGUET / OUT: Haissem HASSAN,api.fifa.com
1646,95,80,,Egypt,430476,OMAR MARMOUSH,Substitution,substitution,483161,IN: OMAR MARMOUSH / OUT: MOSTAFA ZICO,api.fifa.com
1647,95,90,6,Egypt,433461,ZIZO,Substitution,substitution,433469,IN: ZIZO / OUT: MOHANAD LASHIN,api.fifa.com
1648,96,,,Switzerland,311558,Granit XHAKA,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1649,96,,,Switzerland,448112,Zeki AMDOUNI,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1650,96,,,Switzerland,448104,Cedric ITTEN,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1651,96,,,Switzerland,448131,Ruben VARGAS,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1652,96,,,Colombia,356704,Juan QUINTERO,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1653,96,,,Colombia,405755,Jaminton CAMPAZ,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1654,96,,,Colombia,428886,Luis DIAZ,Penalty Shootout Goal,penalty_shootout,,Shootout kick scored,api.fifa.com
1655,96,51,,Switzerland,311558,Granit XHAKA,Yellow Card,,,,api.fifa.com
1656,96,59,,Switzerland,401448,Denis ZAKARIA,Yellow Card,,,,api.fifa.com
1657,96,105,,Switzerland,493221,Miro MUHEIM,Yellow Card,,,,api.fifa.com
1658,96,60,,Colombia,428905,Luis SUAREZ,Yellow Card,,,,api.fifa.com
1659,96,94,,Colombia,386013,Davinson SANCHEZ,Yellow Card,,,,api.fifa.com
1660,96,95,,Colombia,,,Yellow Card,coach_or_staff,,Coach/staff booking,api.fifa.com
1661,96,,,Switzerland,411226,Djibril SOW,Substitution,substitution,448120,IN: Djibril SOW / OUT: Ardon JASHARI,api.fifa.com
1662,96,71,,Switzerland,493221,Miro MUHEIM,Substitution,substitution,313559,IN: Miro MUHEIM / OUT: Ricardo RODRIGUEZ,api.fifa.com
1663,96,87,,Switzerland,448104,Cedric ITTEN,Substitution,substitution,393480,IN: Cedric ITTEN / OUT: Breel EMBOLO,api.fifa.com
1664,96,87,,Switzerland,356412,Silvan WIDMER,Substitution,substitution,401448,IN: Silvan WIDMER / OUT: Denis ZAKARIA,api.fifa.com
1665,96,90,1,Switzerland,448131,Ruben VARGAS,Substitution,substitution,448114,IN: Ruben VARGAS / OUT: Dan NDOYE,api.fifa.com
1666,96,103,,Switzerland,448112,Zeki AMDOUNI,Substitution,substitution,448103,IN: Zeki AMDOUNI / OUT: Fabian RIEDER,api.fifa.com
1667,96,66,,Colombia,405755,Jaminton CAMPAZ,Substitution,substitution,470760,IN: Jaminton CAMPAZ / OUT: Jhon ARIAS,api.fifa.com
1668,96,66,,Colombia,356704,Juan QUINTERO,Substitution,substitution,269058,IN: Juan QUINTERO / OUT: James RODRIGUEZ,api.fifa.com
1669,96,82,,Colombia,473050,Richard RIOS,Substitution,substitution,395550,IN: Richard RIOS / OUT: Jefferson LERMA,api.fifa.com
1670,96,82,,Colombia,418881,Cucho HERNANDEZ,Substitution,substitution,428905,IN: Cucho HERNANDEZ / OUT: Luis SUAREZ,api.fifa.com
1671,96,118,,Colombia,395552,Yerry MINA,Substitution,substitution,441622,IN: Yerry MINA / OUT: Jhon LUCUMI,api.fifa.com
1672,97,60,,France,389867,Kylian MBAPPE,Goal,open_play,398680,,api.fifa.com
1673,97,60,,France,398680,Ousmane DEMBELE,Assist,assist,389867,assist attributed via sofascore.com,sofascore.com
1674,97,66,,France,398680,Ousmane DEMBELE,Goal,open_play,389867,,api.fifa.com
1675,97,66,,France,389867,Kylian MBAPPE,Assist,assist,398680,assist attributed via sofascore.com,sofascore.com
1676,97,63,,Morocco,403083,Issa Diop,Yellow Card,,,,api.fifa.com
1677,97,71,,France,483549,Warren ZAIRE-EMERY,Substitution,substitution,485677,IN: Warren ZAIRE-EMERY / OUT: Manu KONE,api.fifa.com
1678,97,77,,France,403094,Jean-Philippe MATETA,Substitution,substitution,389867,IN: Jean-Philippe MATETA / OUT: Kylian MBAPPE,api.fifa.com
1679,97,77,,France,484860,Bradley BARCOLA,Substitution,substitution,464114,IN: Bradley BARCOLA / OUT: Desire DOUE,api.fifa.com
1680,97,87,,France,464055,Malo GUSTO,Substitution,substitution,430707,IN: Malo GUSTO / OUT: Jules KOUNDE,api.fifa.com
1681,97,62,,Morocco,372266,Sofyan AMRABAT,Substitution,substitution,485760,IN: Sofyan AMRABAT / OUT: Ayyoub BOUADDI,api.fifa.com
1682,97,62,,Morocco,433426,Soufiane RAHIMI,Substitution,substitution,448612,IN: Soufiane RAHIMI / OUT: Bilal EL KHANNOUSS,api.fifa.com
1683,97,74,,Morocco,485756,Zakaria EL OUAHDI,Substitution,substitution,424071,IN: Zakaria EL OUAHDI / OUT: Anass SALAH EDDINE,api.fifa.com
1684,97,74,,Morocco,505112,Gessime YASSINE,Substitution,substitution,430740,IN: Gessime YASSINE / OUT: Brahim DIAZ,api.fifa.com
1685,97,85,,Morocco,524320,Amine SBAI,Substitution,substitution,494293,IN: Amine SBAI / OUT: Chemsdine TALBI,api.fifa.com
1686,98,30,,Spain,430718,Fabian RUIZ,Goal,open_play,,,api.fifa.com
1687,98,88,,Spain,430733,Mikel MERINO,Goal,open_play,,,api.fifa.com
1688,98,41,,Belgium,448362,Charles DE KETELAERE,Goal,open_play,358106,,api.fifa.com
1689,98,41,,Belgium,358106,Thibaut COURTOIS,Assist,assist,448362,assist attributed via sofascore.com,sofascore.com
1690,98,43,,Spain,474973,Pau CUBARSI,Yellow Card,,,,api.fifa.com
1691,98,90,3,Spain,335999,Aymeric LAPORTE,Yellow Card,,,,api.fifa.com
1692,98,85,,Belgium,358120,Kevin DE BRUYNE,Yellow Card,,,,api.fifa.com
1693,98,90,5,Belgium,290821,Axel WITSEL,Yellow Card,,,,api.fifa.com
1694,98,55,,Spain,405545,Ferran TORRES,Substitution,substitution,447860,IN: Ferran TORRES / OUT: Alex BAENA,api.fifa.com
1695,98,55,,Spain,423646,PEDRI,Substitution,substitution,430718,IN: PEDRI / OUT: Fabian RUIZ,api.fifa.com
1696,98,79,,Spain,447855,Nico WILLIAMS,Substitution,substitution,430751,IN: Nico WILLIAMS / OUT: Mikel OYARZABAL,api.fifa.com
1697,98,86,,Spain,430733,Mikel MERINO,Substitution,substitution,430750,IN: Mikel MERINO / OUT: Dani OLMO,api.fifa.com
1698,98,60,,Belgium,358112,Romelu LUKAKU,Substitution,substitution,448343,IN: Romelu LUKAKU / OUT: Hans VANAKEN,api.fifa.com
1699,98,60,,Belgium,290821,Axel WITSEL,Substitution,substitution,448355,IN: Axel WITSEL / OUT: Leandro TROSSARD,api.fifa.com
1700,98,60,,Belgium,506088,Joaquin SEYS,Substitution,substitution,448373,IN: Joaquin SEYS / OUT: Maxim DE CUYPER,api.fifa.com
1701,98,71,,Belgium,495348,Senne LAMMENS,Substitution,substitution,358106,IN: Senne LAMMENS / OUT: Thibaut COURTOIS,api.fifa.com
1702,98,86,,Belgium,433092,Alexis SAELEMAEKERS,Substitution,substitution,358120,IN: Alexis SAELEMAEKERS / OUT: Kevin DE BRUYNE,api.fifa.com
1703,99,36,,Norway,494626,Andreas SCHJELDERUP,Goal,open_play,400716,,api.fifa.com
1704,99,36,,Norway,400716,Martin ODEGAARD,Assist,assist,494626,assist attributed via sofascore.com,sofascore.com
1705,99,45,2,England,448202,Jude BELLINGHAM,Goal,open_play,,,api.fifa.com
1706,99,93,,England,448202,Jude BELLINGHAM,Goal,open_play,,,api.fifa.com
1707,99,117,,Norway,483516,Kristoffer AJER,Yellow Card,,,,api.fifa.com
1708,99,60,,Norway,483497,Fredrik AURSNES,Substitution,substitution,483496,IN: Fredrik AURSNES / OUT: Julian RYERSON,api.fifa.com
1709,99,67,,Norway,477470,Oscar BOBB,Substitution,substitution,398588,IN: Oscar BOBB / OUT: Alexander SORLOTH,api.fifa.com
1710,99,67,,Norway,483448,Antonio NUSA,Substitution,substitution,494626,IN: Antonio NUSA / OUT: Andreas SCHJELDERUP,api.fifa.com
1711,99,90,,Norway,494625,Marcus HOLMGREN PEDERSEN,Substitution,substitution,483505,IN: Marcus HOLMGREN PEDERSEN / OUT: David MOLLER WOLFE,api.fifa.com
1712,99,,,Norway,419672,Leo OSTIGARD,Substitution,substitution,491244,IN: Leo OSTIGARD / OUT: Torbjorn HEGGEM,api.fifa.com
1713,99,,,Norway,419662,Jorgen STRAND LARSEN,Substitution,substitution,419652,IN: Jorgen STRAND LARSEN / OUT: Erling HAALAND,api.fifa.com
1714,99,,,England,473113,Eberechi EZE,Substitution,substitution,433097,IN: Eberechi EZE / OUT: Declan RICE,api.fifa.com
1715,99,,,England,448196,Bukayo SAKA,Substitution,substitution,489732,IN: Bukayo SAKA / OUT: Noni MADUEKE,api.fifa.com
1716,99,71,,England,439641,Reece JAMES,Substitution,substitution,448189,IN: Reece JAMES / OUT: Anthony GORDON,api.fifa.com
1717,99,86,,England,506329,Djed SPENCE,Substitution,substitution,463780,IN: Djed SPENCE / OUT: Nico OREILLY,api.fifa.com
1718,99,89,,England,492716,Morgan ROGERS,Substitution,substitution,403049,IN: Morgan ROGERS / OUT: Ezri KONSA,api.fifa.com
1719,99,111,,England,494345,Dan BURN,Substitution,substitution,448202,IN: Dan BURN / OUT: Jude BELLINGHAM,api.fifa.com
1720,100,10,,Argentina,430628,Alexis MAC ALLISTER,Goal,open_play,229397,,api.fifa.com
1721,100,10,,Argentina,229397,Lionel MESSI,Assist,assist,430628,assist attributed via sofascore.com,sofascore.com
1722,100,112,,Argentina,416081,Julian ALVAREZ,Goal,open_play,495054,,api.fifa.com
1723,100,112,,Argentina,495054,Jose Manuel LOPEZ,Assist,assist,416081,assist attributed via sofascore.com,sofascore.com
1724,100,120,1,Argentina,402920,Lautaro MARTINEZ,Goal,open_play,,,api.fifa.com
1725,100,67,,Switzerland,448114,Dan NDOYE,Goal,open_play,313559,,api.fifa.com
1726,100,67,,Switzerland,313559,Ricardo RODRIGUEZ,Assist,assist,448114,assist attributed via sofascore.com,sofascore.com
1727,100,97,,Argentina,418975,Thiago ALMADA,Yellow Card,,,,api.fifa.com
1728,100,98,,Argentina,402920,Lautaro MARTINEZ,Yellow Card,,,,api.fifa.com
1729,100,114,,Argentina,495054,Jose Manuel LOPEZ,Yellow Card,,,,api.fifa.com
1730,100,44,,Switzerland,393480,Breel EMBOLO,Yellow Card,,,,api.fifa.com
1731,100,72,,Switzerland,393480,Breel EMBOLO,Red Card,second_yellow,,,api.fifa.com
1732,100,78,,Argentina,430631,Nico GONZALEZ,Substitution,substitution,308322,IN: Nico GONZALEZ / OUT: Nicolas TAGLIAFICO,api.fifa.com
1733,100,85,,Argentina,402920,Lautaro MARTINEZ,Substitution,substitution,428882,IN: Lautaro MARTINEZ / OUT: Rodrigo DE PAUL,api.fifa.com
1734,100,85,,Argentina,402926,Gonzalo MONTIEL,Substitution,substitution,402925,IN: Gonzalo MONTIEL / OUT: Nahuel MOLINA,api.fifa.com
1735,100,,,Argentina,418975,Thiago ALMADA,Substitution,substitution,448252,IN: Thiago ALMADA / OUT: Enzo FERNANDEZ,api.fifa.com
1736,100,,,Argentina,310116,Nicolas OTAMENDI,Substitution,substitution,431196,IN: Nicolas OTAMENDI / OUT: Cristian ROMERO,api.fifa.com
1737,100,110,,Argentina,495054,Jose Manuel LOPEZ,Substitution,substitution,332847,IN: Jose Manuel LOPEZ / OUT: Leandro PAREDES,api.fifa.com
1738,100,86,,Switzerland,493221,Miro MUHEIM,Substitution,substitution,448103,IN: Miro MUHEIM / OUT: Fabian RIEDER,api.fifa.com
1739,100,86,,Switzerland,356412,Silvan WIDMER,Substitution,substitution,411226,IN: Silvan WIDMER / OUT: Djibril SOW,api.fifa.com
1740,100,86,,Switzerland,448112,Zeki AMDOUNI,Substitution,substitution,448114,IN: Zeki AMDOUNI / OUT: Dan NDOYE,api.fifa.com
1741,100,90,5,Switzerland,448136,Eray COEMERT,Substitution,substitution,313559,IN: Eray COEMERT / OUT: Ricardo RODRIGUEZ,api.fifa.com
1742,100,96,,Switzerland,448120,Ardon JASHARI,Substitution,substitution,401448,IN: Ardon JASHARI / OUT: Denis ZAKARIA,api.fifa.com
1743,100,115,,Switzerland,448131,Ruben VARGAS,Substitution,substitution,402021,IN: Ruben VARGAS / OUT: Remo FREULER,api.fifa.com
1744,101,22,,Spain,430751,Mikel OYARZABAL,Goal,penalty,,Penalty scored,api.fifa.com
1745,101,58,,Spain,430144,Pedro PORRO,Goal,open_play,430750,,api.fifa.com
1746,101,58,,Spain,430750,Dani OLMO,Assist,assist,430144,assist attributed via sofascore.com,sofascore.com
1747,101,8,,France,402047,Adrien RABIOT,Yellow Card,,,,api.fifa.com
1748,101,86,,France,389867,Kylian MBAPPE,Yellow Card,,,,api.fifa.com
1749,101,31,,Spain,430735,Marc CUCURELLA,Yellow Card,,,,api.fifa.com
1750,101,30,,France,405881,Maxence Lacroix,Substitution,substitution,419177,IN: Maxence Lacroix / OUT: William SALIBA,api.fifa.com
1751,101,,,France,485677,Manu KONE,Substitution,substitution,402047,IN: Manu KONE / OUT: Adrien RABIOT,api.fifa.com
1752,101,57,,France,464114,Desire DOUE,Substitution,substitution,484860,IN: Desire DOUE / OUT: Bradley BARCOLA,api.fifa.com
1753,101,72,,France,431861,Rayan CHERKI,Substitution,substitution,485655,IN: Rayan CHERKI / OUT: Michael OLISE,api.fifa.com
1754,101,72,,France,408042,Theo HERNANDEZ,Substitution,substitution,368860,IN: Theo HERNANDEZ / OUT: Lucas Digne,api.fifa.com
1755,101,74,,Spain,405545,Ferran TORRES,Substitution,substitution,430751,IN: Ferran TORRES / OUT: Mikel OYARZABAL,api.fifa.com
1756,101,77,,Spain,423646,PEDRI,Substitution,substitution,430718,IN: PEDRI / OUT: Fabian RUIZ,api.fifa.com
1757,101,77,,Spain,430733,Mikel MERINO,Substitution,substitution,430750,IN: Mikel MERINO / OUT: Dani OLMO,api.fifa.com
1758,101,83,,Spain,447855,Nico WILLIAMS,Substitution,substitution,447860,IN: Nico WILLIAMS / OUT: Alex BAENA,api.fifa.com
1759,101,83,,Spain,382739,Marcos LLORENTE,Substitution,substitution,430144,IN: Marcos LLORENTE / OUT: Pedro PORRO,api.fifa.com
1760,102,55,,England,448189,Anthony GORDON,Goal,open_play,492716,,api.fifa.com
1761,102,55,,England,492716,Morgan ROGERS,Assist,assist,448189,assist attributed via sofascore.com,sofascore.com
1762,102,85,,Argentina,448252,Enzo FERNANDEZ,Goal,open_play,229397,,api.fifa.com
1763,102,85,,Argentina,229397,Lionel MESSI,Assist,assist,448252,assist attributed via sofascore.com,sofascore.com
1764,102,90,2,Argentina,402920,Lautaro MARTINEZ,Goal,open_play,,,api.fifa.com
1765,102,37,,England,481610,Elliot ANDERSON,Yellow Card,,,,api.fifa.com
1766,102,42,,Argentina,402921,Lisandro MARTINEZ,Yellow Card,,,,api.fifa.com
1767,102,51,,Argentina,431196,Cristian ROMERO,Yellow Card,,,,api.fifa.com
1768,102,90,4,Argentina,428882,Rodrigo DE PAUL,Yellow Card,,,,api.fifa.com
1769,102,72,,England,403049,Ezri KONSA,Substitution,substitution,448189,IN: Ezri KONSA / OUT: Anthony GORDON,api.fifa.com
1770,102,82,,England,494345,Dan BURN,Substitution,substitution,439641,IN: Dan BURN / OUT: Reece JAMES,api.fifa.com
1771,102,82,,England,463780,Nico OREILLY,Substitution,substitution,433097,IN: Nico OREILLY / OUT: Declan RICE,api.fifa.com
1772,102,90,6,England,448198,Ivan TONEY,Substitution,substitution,369434,IN: Ivan TONEY / OUT: John STONES,api.fifa.com
1773,102,90,6,England,401470,Marcus RASHFORD,Substitution,substitution,506329,IN: Marcus RASHFORD / OUT: Djed SPENCE,api.fifa.com
1774,102,64,,Argentina,430631,Nico GONZALEZ,Substitution,substitution,332847,IN: Nico GONZALEZ / OUT: Leandro PAREDES,api.fifa.com
1775,102,72,,Argentina,310116,Nicolas OTAMENDI,Substitution,substitution,402921,IN: Nicolas OTAMENDI / OUT: Lisandro MARTINEZ,api.fifa.com
1776,102,72,,Argentina,402926,Gonzalo MONTIEL,Substitution,substitution,402925,IN: Gonzalo MONTIEL / OUT: Nahuel MOLINA,api.fifa.com
1777,102,72,,Argentina,428882,Rodrigo DE PAUL,Substitution,substitution,485595,IN: Rodrigo DE PAUL / OUT: Giuliano SIMEONE,api.fifa.com
1778,102,81,,Argentina,402920,Lautaro MARTINEZ,Substitution,substitution,308322,IN: Lautaro MARTINEZ / OUT: Nicolas TAGLIAFICO,api.fifa.com
1779,103,48,,France,389867,Kylian MBAPPE,Goal,open_play,485655,,api.fifa.com
1780,103,48,,France,485655,Michael OLISE,Assist,assist,389867,assist attributed via sofascore.com,sofascore.com
1781,103,54,,France,484860,Bradley BARCOLA,Goal,open_play,389867,,api.fifa.com
