player_id,player_name,position,team,nationality,matches,minutes,total_goals,goals_p90,total_assists,assists_p90,total_shots,shots_p90,total_shots_on_target,shots_on_target_p90,total_passes,passes_p90,total_accurate_passes,accurate_passes_p90,total_crosses,crosses_p90,total_tackles,tackles_p90,total_interceptions,interceptions_p90,total_clearances,clearances_p90,total_blocks,blocks_p90,total_recoveries,recoveries_p90,total_duels_won,duels_won_p90,total_aerial_duels_won,aerial_duels_won_p90,total_dribbles_attempted,dribbles_attempted_p90,total_fouls_committed,fouls_committed_p90,total_fouls_won,fouls_won_p90,total_offsides,offsides_p90,pass_accuracy_pct,cluster,cluster_label,saves,shots_faced,conceded,clean_sheets,starts,save_pct,saves_p90
373,Mohamed Toure,FWD,Australia,Australia,3,217,0.0,0.0,0.0,0.0,4.0,1.659,1.0,0.415,16.0,6.636,12.0,4.977,2.0,0.829,3.0,1.244,0.0,0.0,0.0,0.0,2.0,0.829,2.0,0.829,5.0,2.074,5.0,2.074,8.0,3.318,4.0,1.659,2.0,0.829,1.0,0.415,75.0,0,Finisher / Goal Scorer,,,,,,,
560,Junya Ito,MID,Japan,Japan,4,217,1.0,0.415,0.0,0.0,3.0,1.244,1.0,0.415,85.0,35.253,65.0,26.959,17.0,7.051,4.0,1.659,1.0,0.415,4.0,1.659,6.0,2.488,4.0,1.659,2.0,0.829,2.0,0.829,15.0,6.221,2.0,0.829,5.0,2.074,0.0,0.0,76.47,2,Playmaker / Chance Creator,,,,,,,
43,Sekotori Evidence Makgopa,FWD,South Africa,South Africa,4,216,0.0,0.0,0.0,0.0,4.0,1.667,3.0,1.25,29.0,12.083,20.0,8.333,0.0,0.0,10.0,4.167,2.0,0.833,4.0,1.667,6.0,2.5,4.0,1.667,15.0,6.25,15.0,6.25,3.0,1.25,1.0,0.417,1.0,0.417,2.0,0.833,68.97,0,Finisher / Goal Scorer,,,,,,,
952,Thiago Ezequiel Almada,FWD,Argentina,Argentina,4,216,0.0,0.0,0.0,0.0,2.0,0.833,0.0,0.0,142.0,59.167,128.0,53.333,0.0,0.0,6.0,2.5,3.0,1.25,1.0,0.417,6.0,2.5,9.0,3.75,2.0,0.833,2.0,0.833,5.0,2.083,1.0,0.417,2.0,0.833,2.0,0.833,90.14,3,Box-to-Box / All-rounder,,,,,,,
1024,Mohammad Mousa Mousa Altamari,FWD,Jordan,Jordan,3,216,1.0,0.417,1.0,0.417,8.0,3.333,3.0,1.25,36.0,15.0,28.0,11.667,1.0,0.417,3.0,1.25,0.0,0.0,0.0,0.0,2.0,0.833,1.0,0.417,3.0,1.25,3.0,1.25,12.0,5.0,2.0,0.833,3.0,1.25,1.0,0.417,77.78,0,Finisher / Goal Scorer,,,,,,,
36,Relebohile Mofokeng,FWD,South Africa,South Africa,3,216,0.0,0.0,0.0,0.0,3.0,1.25,1.0,0.417,54.0,22.5,44.0,18.333,2.0,0.833,8.0,3.333,0.0,0.0,1.0,0.417,6.0,2.5,2.0,0.833,0.0,0.0,0.0,0.0,1.0,0.417,3.0,1.25,2.0,0.833,0.0,0.0,81.48,3,Box-to-Box / All-rounder,,,,,,,
15,Israel Reyes,DEF,Mexico,Mexico,4,215,0.0,0.0,0.0,0.0,2.0,0.837,0.0,0.0,102.0,42.698,93.0,38.93,2.0,0.837,3.0,1.256,2.0,0.837,9.0,3.767,8.0,3.349,12.0,5.023,5.0,2.093,5.0,2.093,0.0,0.0,1.0,0.419,0.0,0.0,0.0,0.0,91.18,1,Ball Progressor,,,,,,,
785,Mohammed Hassan Altambakti,DEF,Saudi Arabia,Saudi Arabia,3,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,36.419,71.0,29.721,0.0,0.0,9.0,3.767,2.0,0.837,9.0,3.767,8.0,3.349,11.0,4.605,2.0,0.837,2.0,0.837,3.0,1.256,0.0,0.0,1.0,0.419,0.0,0.0,81.61,3,Box-to-Box / All-rounder,,,,,,,
26,Brian Gutierrez,MID,Mexico,Mexico,4,214,0.0,0.0,0.0,0.0,6.0,2.523,0.0,0.0,60.0,25.234,53.0,22.29,6.0,2.523,6.0,2.523,2.0,0.841,4.0,1.682,0.0,0.0,3.0,1.262,2.0,0.841,2.0,0.841,5.0,2.103,5.0,2.103,3.0,1.262,0.0,0.0,88.33,3,Box-to-Box / All-rounder,,,,,,,
734,Mikel Merino,MID,Spain,Spain,8,213,2.0,0.845,0.0,0.0,5.0,2.113,3.0,1.268,101.0,42.676,89.0,37.606,1.0,0.423,11.0,4.648,2.0,0.845,4.0,1.69,6.0,2.535,9.0,3.803,13.0,5.493,12.0,5.07,3.0,1.268,6.0,2.535,8.0,3.38,0.0,0.0,88.12,0,Finisher / Goal Scorer,,,,,,,
786,Essa Nasser Aldawsari,MID,Saudi Arabia,Saudi Arabia,3,213,0.0,0.0,0.0,0.0,1.0,0.423,0.0,0.0,107.0,45.211,92.0,38.873,1.0,0.423,16.0,6.761,2.0,0.845,6.0,2.535,11.0,4.648,12.0,5.07,3.0,1.268,3.0,1.268,12.0,5.07,7.0,2.958,2.0,0.845,0.0,0.0,85.98,3,Box-to-Box / All-rounder,,,,,,,
389,Lucas Herrington,DEF,Australia,Australia,2,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,44.789,101.0,42.676,0.0,0.0,1.0,0.423,4.0,1.69,21.0,8.873,1.0,0.423,18.0,7.606,8.0,3.38,8.0,3.38,1.0,0.423,2.0,0.845,0.0,0.0,0.0,0.0,95.28,1,Ball Progressor,,,,,,,
260,Anass Salah Eddine,DEF,Morocco,Morocco,4,212,0.0,0.0,0.0,0.0,1.0,0.425,0.0,0.0,166.0,70.472,152.0,64.528,3.0,1.274,8.0,3.396,2.0,0.849,3.0,1.274,5.0,2.123,16.0,6.792,3.0,1.274,3.0,1.274,1.0,0.425,3.0,1.274,2.0,0.849,0.0,0.0,91.57,1,Ball Progressor,,,,,,,
494,Christ Ravynel Inao Oulai,MID,Côte d'Ivoire,Côte d'Ivoire,4,211,0.0,0.0,0.0,0.0,2.0,0.853,0.0,0.0,125.0,53.318,115.0,49.052,0.0,0.0,15.0,6.398,6.0,2.559,4.0,1.706,6.0,2.559,13.0,5.545,3.0,1.28,3.0,1.28,15.0,6.398,3.0,1.28,5.0,2.133,0.0,0.0,92.0,3,Box-to-Box / All-rounder,,,,,,,
690,Seyed Saman Ghoddos,MID,IR Iran,IR Iran,3,211,0.0,0.0,0.0,0.0,4.0,1.706,0.0,0.0,64.0,27.299,45.0,19.194,1.0,0.427,11.0,4.692,3.0,1.28,9.0,3.839,6.0,2.559,9.0,3.839,3.0,1.28,2.0,0.853,5.0,2.133,3.0,1.28,0.0,0.0,1.0,0.427,70.31,3,Box-to-Box / All-rounder,,,,,,,
681,Milad Mohammadi,DEF,IR Iran,IR Iran,3,210,0.0,0.0,0.0,0.0,1.0,0.429,1.0,0.429,80.0,34.286,66.0,28.286,4.0,1.714,12.0,5.143,3.0,1.286,9.0,3.857,4.0,1.714,13.0,5.571,3.0,1.286,3.0,1.286,11.0,4.714,1.0,0.429,1.0,0.429,2.0,0.857,82.5,3,Box-to-Box / All-rounder,,,,,,,
191,Johan Kula Manzambi,MID,Switzerland,Switzerland,4,209,3.0,1.292,2.0,0.861,6.0,2.584,3.0,1.292,54.0,23.254,43.0,18.517,7.0,3.014,6.0,2.584,0.0,0.0,2.0,0.861,2.0,0.861,1.0,0.431,2.0,0.861,1.0,0.431,16.0,6.89,3.0,1.292,3.0,1.292,1.0,0.431,79.63,2,Playmaker / Chance Creator,,,,,,,
815,Darwin Gabriel Nunez,FWD,Uruguay,Uruguay,3,209,0.0,0.0,0.0,0.0,2.0,0.861,0.0,0.0,25.0,10.766,20.0,8.612,3.0,1.292,3.0,1.292,2.0,0.861,0.0,0.0,0.0,0.0,4.0,1.722,4.0,1.722,4.0,1.722,3.0,1.292,1.0,0.431,1.0,0.431,2.0,0.861,80.0,0,Finisher / Goal Scorer,,,,,,,
1181,Ante Budimir,FWD,Croatia,Croatia,3,208,1.0,0.433,0.0,0.0,3.0,1.298,1.0,0.433,10.0,4.327,6.0,2.596,0.0,0.0,4.0,1.731,0.0,0.0,1.0,0.433,2.0,0.865,2.0,0.865,7.0,3.029,7.0,3.029,1.0,0.433,6.0,2.596,4.0,1.731,0.0,0.0,60.0,0,Finisher / Goal Scorer,,,,,,,
619,Mohamed Amine Ben Hmida,DEF,Tunisia,Tunisia,3,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,42.609,81.0,35.217,0.0,0.0,15.0,6.522,5.0,2.174,19.0,8.261,8.0,3.478,16.0,6.957,1.0,0.435,1.0,0.435,4.0,1.739,3.0,1.304,1.0,0.435,0.0,0.0,82.65,1,Ball Progressor,,,,,,,
831,Juan Manuel Sanabria,MID,Uruguay,Uruguay,3,207,0.0,0.0,0.0,0.0,3.0,1.304,0.0,0.0,103.0,44.783,89.0,38.696,12.0,5.217,12.0,5.217,4.0,1.739,8.0,3.478,4.0,1.739,12.0,5.217,1.0,0.435,1.0,0.435,1.0,0.435,1.0,0.435,0.0,0.0,1.0,0.435,86.41,3,Box-to-Box / All-rounder,,,,,,,
326,Sebastian Matthew Berhalter,MID,USA,USA,5,206,1.0,0.437,1.0,0.437,3.0,1.311,1.0,0.437,136.0,59.417,114.0,49.806,9.0,3.932,9.0,3.932,3.0,1.311,8.0,3.495,5.0,2.184,13.0,5.68,7.0,3.058,6.0,2.621,2.0,0.874,5.0,2.184,6.0,2.621,0.0,0.0,83.82,1,Ball Progressor,,,,,,,
1051,João Joao Felix,FWD,Portugal,Portugal,3,204,0.0,0.0,0.0,0.0,6.0,2.647,1.0,0.441,60.0,26.471,47.0,20.735,4.0,1.765,15.0,6.618,1.0,0.441,0.0,0.0,8.0,3.529,7.0,3.088,3.0,1.324,2.0,0.882,15.0,6.618,3.0,1.324,6.0,2.647,0.0,0.0,78.33,2,Playmaker / Chance Creator,,,,,,,
113,Cyle Christopher Larin,FWD,Canada,Canada,4,202,2.0,0.891,0.0,0.0,9.0,4.01,4.0,1.782,23.0,10.248,20.0,8.911,0.0,0.0,3.0,1.337,1.0,0.446,1.0,0.446,0.0,0.0,1.0,0.446,5.0,2.228,3.0,1.337,2.0,0.891,5.0,2.228,1.0,0.446,3.0,1.337,86.96,0,Finisher / Goal Scorer,,,,,,,
534,Tijjani Martinus Jan Reijnders,MID,Netherlands,Netherlands,3,201,0.0,0.0,0.0,0.0,4.0,1.791,2.0,0.896,67.0,30.0,53.0,23.731,15.0,6.716,3.0,1.343,1.0,0.448,0.0,0.0,3.0,1.343,4.0,1.791,0.0,0.0,0.0,0.0,2.0,0.896,0.0,0.0,3.0,1.343,1.0,0.448,79.1,2,Playmaker / Chance Creator,,,,,,,
995,Marko Arnautovic,FWD,Austria,Austria,4,201,2.0,0.896,0.0,0.0,3.0,1.343,3.0,1.343,32.0,14.328,25.0,11.194,1.0,0.448,2.0,0.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.448,1.0,0.448,1.0,0.448,3.0,1.343,1.0,0.448,5.0,2.239,78.12,0,Finisher / Goal Scorer,,,,,,,
119,Moïse Bombito Bombito,DEF,Canada,Canada,3,201,0.0,0.0,0.0,0.0,1.0,0.448,1.0,0.448,111.0,49.701,96.0,42.985,0.0,0.0,2.0,0.896,2.0,0.896,5.0,2.239,1.0,0.448,6.0,2.687,4.0,1.791,4.0,1.791,1.0,0.448,2.0,0.896,0.0,0.0,0.0,0.0,86.49,1,Ball Progressor,,,,,,,
1211,Elisha Owusu,MID,Ghana,Ghana,3,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,26.1,50.0,22.5,4.0,1.8,6.0,2.7,1.0,0.45,2.0,0.9,7.0,3.15,7.0,3.15,0.0,0.0,0.0,0.0,3.0,1.35,2.0,0.9,0.0,0.0,0.0,0.0,86.21,3,Box-to-Box / All-rounder,,,,,,,
1170,Jarell Amorin Quansah,DEF,England,England,3,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,47.7,92.0,41.4,1.0,0.45,7.0,3.15,3.0,1.35,3.0,1.35,5.0,2.25,8.0,3.6,5.0,2.25,5.0,2.25,1.0,0.45,2.0,0.9,2.0,0.9,0.0,0.0,86.79,1,Ball Progressor,,,,,,,
553,Ao Tanaka,MID,Japan,Japan,3,199,0.0,0.0,0.0,0.0,2.0,0.905,0.0,0.0,160.0,72.362,145.0,65.578,0.0,0.0,16.0,7.236,2.0,0.905,2.0,0.905,7.0,3.166,13.0,5.879,2.0,0.905,2.0,0.905,5.0,2.261,6.0,2.714,2.0,0.905,0.0,0.0,90.62,3,Box-to-Box / All-rounder,,,,,,,
262,Carlens Jean Fedlaire Ruby Arcus,DEF,Haiti,Haiti,3,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,27.727,54.0,24.545,2.0,0.909,8.0,3.636,2.0,0.909,5.0,2.273,2.0,0.909,7.0,3.182,1.0,0.455,0.0,0.0,1.0,0.455,5.0,2.273,3.0,1.364,2.0,0.909,88.52,3,Box-to-Box / All-rounder,,,,,,,
388,Paul Michael Junior Okon-Engstler,MID,Australia,Australia,4,198,0.0,0.0,1.0,0.455,0.0,0.0,0.0,0.0,89.0,40.455,77.0,35.0,1.0,0.455,11.0,5.0,4.0,1.818,9.0,4.091,7.0,3.182,15.0,6.818,5.0,2.273,5.0,2.273,4.0,1.818,3.0,1.364,2.0,0.909,0.0,0.0,86.52,1,Ball Progressor,,,,,,,
827,Federico Sebastian Vinas,FWD,Uruguay,Uruguay,3,198,0.0,0.0,0.0,0.0,6.0,2.727,3.0,1.364,29.0,13.182,18.0,8.182,0.0,0.0,3.0,1.364,1.0,0.455,1.0,0.455,6.0,2.727,4.0,1.818,8.0,3.636,8.0,3.636,1.0,0.455,3.0,1.364,3.0,1.364,3.0,1.364,62.07,0,Finisher / Goal Scorer,,,,,,,
1003,Philipp Lienhart,DEF,Austria,Austria,2,198,0.0,0.0,0.0,0.0,1.0,0.455,0.0,0.0,140.0,63.636,128.0,58.182,0.0,0.0,3.0,1.364,0.0,0.0,13.0,5.909,4.0,1.818,3.0,1.364,2.0,0.909,2.0,0.909,4.0,1.818,0.0,0.0,0.0,0.0,0.0,0.0,91.43,1,Ball Progressor,,,,,,,
787,Fahad Musab Aljuwayr,MID,Saudi Arabia,Saudi Arabia,3,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,36.091,64.0,29.239,7.0,3.198,5.0,2.284,1.0,0.457,0.0,0.0,1.0,0.457,3.0,1.371,0.0,0.0,0.0,0.0,4.0,1.827,1.0,0.457,1.0,0.457,2.0,0.914,81.01,3,Box-to-Box / All-rounder,,,,,,,
1025,Burhan Shehadeh Odeh Fakhoury,FWD,Jordan,Jordan,3,197,0.0,0.0,0.0,0.0,2.0,0.914,1.0,0.457,21.0,9.594,17.0,7.766,1.0,0.457,4.0,1.827,2.0,0.914,0.0,0.0,2.0,0.914,4.0,1.827,1.0,0.457,1.0,0.457,4.0,1.827,2.0,0.914,3.0,1.371,1.0,0.457,80.95,3,Box-to-Box / All-rounder,,,,,,,
280,Frantzdy Pierrot,FWD,Haiti,Haiti,3,195,0.0,0.0,0.0,0.0,3.0,1.385,1.0,0.462,17.0,7.846,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.846,1.0,0.462,1.0,0.462,9.0,4.154,8.0,3.692,2.0,0.923,5.0,2.308,4.0,1.846,2.0,0.923,76.47,0,Finisher / Goal Scorer,,,,,,,
639,Thomas Andre Meunier,DEF,Belgium,Belgium,3,195,0.0,0.0,1.0,0.462,2.0,0.923,1.0,0.462,116.0,53.538,98.0,45.231,8.0,3.692,6.0,2.769,0.0,0.0,15.0,6.923,6.0,2.769,17.0,7.846,8.0,3.692,8.0,3.692,5.0,2.308,9.0,4.154,0.0,0.0,0.0,0.0,84.48,1,Ball Progressor,,,,,,,
856,Mathis Rayan Cherki,MID,France,France,7,195,0.0,0.0,0.0,0.0,1.0,0.462,1.0,0.462,104.0,48.0,89.0,41.077,3.0,1.385,3.0,1.385,1.0,0.462,0.0,0.0,2.0,0.923,2.0,0.923,0.0,0.0,0.0,0.0,6.0,2.769,2.0,0.923,2.0,0.923,0.0,0.0,85.58,3,Box-to-Box / All-rounder,,,,,,,
864,Ismaila Pathe Ciss,MID,Senegal,Senegal,4,195,0.0,0.0,0.0,0.0,2.0,0.923,1.0,0.462,139.0,64.154,128.0,59.077,0.0,0.0,2.0,0.923,4.0,1.846,11.0,5.077,8.0,3.692,12.0,5.538,2.0,0.923,2.0,0.923,3.0,1.385,1.0,0.462,0.0,0.0,0.0,0.0,92.09,1,Ball Progressor,,,,,,,
898,Aamar Iqbal Zidane,MID,Iraq,Iraq,3,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,59.077,118.0,54.462,1.0,0.462,9.0,4.154,0.0,0.0,1.0,0.462,3.0,1.385,1.0,0.462,1.0,0.462,0.0,0.0,8.0,3.692,1.0,0.462,2.0,0.923,0.0,0.0,92.19,3,Box-to-Box / All-rounder,,,,,,,
96,Michal Sadilek,MID,Czechia,Czechia,3,194,1.0,0.464,0.0,0.0,7.0,3.247,3.0,1.392,84.0,38.969,69.0,32.01,11.0,5.103,6.0,2.784,3.0,1.392,1.0,0.464,2.0,0.928,6.0,2.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.392,0.0,0.0,82.14,2,Playmaker / Chance Creator,,,,,,,
733,Marcos Llorente,DEF,Spain,Spain,3,194,0.0,0.0,1.0,0.464,0.0,0.0,0.0,0.0,152.0,70.515,142.0,65.876,6.0,2.784,11.0,5.103,0.0,0.0,3.0,1.392,2.0,0.928,6.0,2.784,0.0,0.0,0.0,0.0,2.0,0.928,2.0,0.928,1.0,0.464,0.0,0.0,93.42,3,Box-to-Box / All-rounder,,,,,,,
804,Saad Moteb Alharbi,DEF,Saudi Arabia,Saudi Arabia,3,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,35.722,57.0,26.443,2.0,0.928,1.0,0.464,5.0,2.32,9.0,4.175,4.0,1.856,9.0,4.175,2.0,0.928,2.0,0.928,4.0,1.856,0.0,0.0,4.0,1.856,0.0,0.0,74.03,3,Box-to-Box / All-rounder,,,,,,,
1174,Joško Gvardiol,DEF,Croatia,Croatia,4,194,0.0,0.0,0.0,0.0,1.0,0.464,0.0,0.0,89.0,41.289,77.0,35.722,0.0,0.0,4.0,1.856,2.0,0.928,7.0,3.247,5.0,2.32,7.0,3.247,1.0,0.464,1.0,0.464,4.0,1.856,2.0,0.928,3.0,1.392,0.0,0.0,86.52,3,Box-to-Box / All-rounder,,,,,,,
1083,Cedric Bakambu,FWD,Congo DR,Congo DR,3,193,0.0,0.0,0.0,0.0,3.0,1.399,0.0,0.0,23.0,10.725,16.0,7.461,1.0,0.466,3.0,1.399,0.0,0.0,1.0,0.466,2.0,0.933,2.0,0.933,7.0,3.264,7.0,3.264,3.0,1.399,2.0,0.933,1.0,0.466,4.0,1.865,69.57,0,Finisher / Goal Scorer,,,,,,,
953,Giuliano Simeone,FWD,Argentina,Argentina,3,193,0.0,0.0,0.0,0.0,1.0,0.466,0.0,0.0,82.0,38.238,70.0,32.642,6.0,2.798,8.0,3.731,1.0,0.466,2.0,0.933,6.0,2.798,10.0,4.663,4.0,1.865,4.0,1.865,4.0,1.865,9.0,4.197,1.0,0.466,1.0,0.466,85.37,3,Box-to-Box / All-rounder,,,,,,,
93,Pavel Sulc,FWD,Czechia,Czechia,3,192,0.0,0.0,0.0,0.0,2.0,0.938,0.0,0.0,51.0,23.906,39.0,18.281,1.0,0.469,7.0,3.281,1.0,0.469,3.0,1.406,5.0,2.344,7.0,3.281,3.0,1.406,3.0,1.406,7.0,3.281,2.0,0.938,1.0,0.469,1.0,0.469,76.47,3,Box-to-Box / All-rounder,,,,,,,
1183,Nikola Vlasic,MID,Croatia,Croatia,3,192,1.0,0.469,0.0,0.0,3.0,1.406,1.0,0.469,40.0,18.75,33.0,15.469,3.0,1.406,14.0,6.562,0.0,0.0,3.0,1.406,4.0,1.875,5.0,2.344,3.0,1.406,2.0,0.938,2.0,0.938,5.0,2.344,0.0,0.0,2.0,0.938,82.5,0,Finisher / Goal Scorer,,,,,,,
568,Takehiro Tomiyasu,DEF,Japan,Japan,3,191,0.0,0.0,0.0,0.0,1.0,0.471,0.0,0.0,127.0,59.843,109.0,51.361,1.0,0.471,4.0,1.885,2.0,0.942,13.0,6.126,5.0,2.356,13.0,6.126,7.0,3.298,7.0,3.298,2.0,0.942,5.0,2.356,2.0,0.942,0.0,0.0,85.83,1,Ball Progressor,,,,,,,
1110,Abdulla Abdullaev,DEF,Uzbekistan,Uzbekistan,2,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,33.927,65.0,30.628,0.0,0.0,7.0,3.298,0.0,0.0,17.0,8.01,7.0,3.298,8.0,3.77,0.0,0.0,0.0,0.0,2.0,0.942,5.0,2.356,1.0,0.471,0.0,0.0,90.28,3,Box-to-Box / All-rounder,,,,,,,
1116,Behruzjon Karimov,DEF,Uzbekistan,Uzbekistan,2,191,0.0,0.0,0.0,0.0,2.0,0.942,0.0,0.0,55.0,25.916,43.0,20.262,2.0,0.942,11.0,5.183,3.0,1.414,6.0,2.827,5.0,2.356,8.0,3.77,0.0,0.0,0.0,0.0,10.0,4.712,8.0,3.77,4.0,1.885,0.0,0.0,78.18,3,Box-to-Box / All-rounder,,,,,,,
259,Redouane Halhal,DEF,Morocco,Morocco,2,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,56.073,113.0,53.246,0.0,0.0,4.0,1.885,2.0,0.942,6.0,2.827,1.0,0.471,5.0,2.356,9.0,4.241,7.0,3.298,3.0,1.414,3.0,1.414,5.0,2.356,1.0,0.471,94.96,1,Ball Progressor,,,,,,,
281,Josue Jeremie Casimir,FWD,Haiti,Haiti,3,189,0.0,0.0,0.0,0.0,1.0,0.476,0.0,0.0,52.0,24.762,43.0,20.476,2.0,0.952,7.0,3.333,0.0,0.0,1.0,0.476,4.0,1.905,0.0,0.0,3.0,1.429,3.0,1.429,6.0,2.857,4.0,1.905,4.0,1.905,0.0,0.0,82.69,3,Box-to-Box / All-rounder,,,,,,,
308,Nathan Kenneth Patterson,DEF,Scotland,Scotland,3,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,51.905,94.0,44.762,2.0,0.952,9.0,4.286,3.0,1.429,4.0,1.905,3.0,1.429,8.0,3.81,1.0,0.476,1.0,0.476,4.0,1.905,2.0,0.952,0.0,0.0,0.0,0.0,86.24,3,Box-to-Box / All-rounder,,,,,,,
999,Michael Gregoritsch,FWD,Austria,Austria,3,189,0.0,0.0,0.0,0.0,1.0,0.476,0.0,0.0,29.0,13.81,20.0,9.524,0.0,0.0,2.0,0.952,0.0,0.0,3.0,1.429,6.0,2.857,7.0,3.333,8.0,3.81,8.0,3.81,0.0,0.0,1.0,0.476,1.0,0.476,2.0,0.952,68.97,0,Finisher / Goal Scorer,,,,,,,
579,Lucas Erik Holger Bergvall,MID,Sweden,Sweden,4,188,0.0,0.0,0.0,0.0,2.0,0.957,0.0,0.0,88.0,42.128,80.0,38.298,2.0,0.957,7.0,3.351,2.0,0.957,5.0,2.394,1.0,0.479,6.0,2.872,2.0,0.957,2.0,0.957,4.0,1.915,7.0,3.351,4.0,1.915,0.0,0.0,90.91,3,Box-to-Box / All-rounder,,,,,,,
241,Chemsdine Talbi,MID,Morocco,Morocco,5,187,0.0,0.0,0.0,0.0,2.0,0.963,0.0,0.0,54.0,25.989,47.0,22.62,9.0,4.332,2.0,0.963,1.0,0.481,2.0,0.963,6.0,2.888,5.0,2.406,1.0,0.481,1.0,0.481,9.0,4.332,0.0,0.0,1.0,0.481,0.0,0.0,87.04,3,Box-to-Box / All-rounder,,,,,,,
811,Manuel Ugarte,MID,Uruguay,Uruguay,3,187,0.0,0.0,0.0,0.0,3.0,1.444,1.0,0.481,136.0,65.455,118.0,56.791,0.0,0.0,10.0,4.813,4.0,1.925,6.0,2.888,5.0,2.406,10.0,4.813,1.0,0.481,1.0,0.481,3.0,1.444,1.0,0.481,0.0,0.0,0.0,0.0,86.76,1,Ball Progressor,,,,,,,
278,Wilson Isidor,FWD,Haiti,Haiti,3,186,1.0,0.484,0.0,0.0,5.0,2.419,2.0,0.968,21.0,10.161,18.0,8.71,0.0,0.0,3.0,1.452,0.0,0.0,1.0,0.484,5.0,2.419,4.0,1.935,5.0,2.419,5.0,2.419,2.0,0.968,3.0,1.452,2.0,0.968,1.0,0.484,85.71,0,Finisher / Goal Scorer,,,,,,,
303,Ben Gannon Gannon-Doak,FWD,Scotland,Scotland,3,186,0.0,0.0,0.0,0.0,4.0,1.935,0.0,0.0,52.0,25.161,47.0,22.742,7.0,3.387,3.0,1.452,2.0,0.968,1.0,0.484,3.0,1.452,4.0,1.935,0.0,0.0,0.0,0.0,10.0,4.839,3.0,1.452,1.0,0.484,0.0,0.0,90.38,3,Box-to-Box / All-rounder,,,,,,,
385,Cameron Robert Burgess,DEF,Australia,Australia,2,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,27.097,45.0,21.774,0.0,0.0,7.0,3.387,0.0,0.0,7.0,3.387,3.0,1.452,9.0,4.355,5.0,2.419,5.0,2.419,1.0,0.484,0.0,0.0,0.0,0.0,0.0,0.0,80.36,3,Box-to-Box / All-rounder,,,,,,,
602,Omar Rekik,DEF,Tunisia,Tunisia,2,186,1.0,0.484,0.0,0.0,1.0,0.484,1.0,0.484,93.0,45.0,77.0,37.258,2.0,0.968,5.0,2.419,2.0,0.968,12.0,5.806,6.0,2.903,6.0,2.903,3.0,1.452,3.0,1.452,3.0,1.452,0.0,0.0,1.0,0.484,1.0,0.484,82.8,1,Ball Progressor,,,,,,,
1069,Steve Nkanu Kapuadi,DEF,Congo DR,Congo DR,2,186,0.0,0.0,0.0,0.0,1.0,0.484,0.0,0.0,55.0,26.613,46.0,22.258,0.0,0.0,2.0,0.968,2.0,0.968,5.0,2.419,4.0,1.935,4.0,1.935,1.0,0.484,1.0,0.484,1.0,0.484,2.0,0.968,0.0,0.0,0.0,0.0,83.64,3,Box-to-Box / All-rounder,,,,,,,
143,Ivan Basic,MID,Bosnia and Herzegovina,Bosnia and Herzegovina,3,185,0.0,0.0,1.0,0.486,4.0,1.946,0.0,0.0,104.0,50.595,96.0,46.703,12.0,5.838,6.0,2.919,1.0,0.486,2.0,0.973,4.0,1.946,4.0,1.946,1.0,0.486,1.0,0.486,3.0,1.459,2.0,0.973,3.0,1.459,0.0,0.0,92.31,2,Playmaker / Chance Creator,,,,,,,
291,Grant Campbell Hanley,DEF,Scotland,Scotland,2,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,49.135,94.0,45.73,0.0,0.0,1.0,0.486,1.0,0.486,8.0,3.892,6.0,2.919,10.0,4.865,5.0,2.432,5.0,2.432,0.0,0.0,1.0,0.486,0.0,0.0,1.0,0.486,93.07,1,Ball Progressor,,,,,,,
129,Nathan-Dylan Saliba,MID,Canada,Canada,3,185,1.0,0.486,1.0,0.486,3.0,1.459,1.0,0.486,93.0,45.243,79.0,38.432,4.0,1.946,11.0,5.351,2.0,0.973,6.0,2.919,5.0,2.432,14.0,6.811,3.0,1.459,3.0,1.459,6.0,2.919,5.0,2.432,2.0,0.973,0.0,0.0,84.95,3,Box-to-Box / All-rounder,,,,,,,
