player_id,player_name,position,team,nationality,matches,minutes,total_goals,goals_p90,total_assists,assists_p90,total_shots,shots_p90,total_shots_on_target,shots_on_target_p90,total_passes,passes_p90,total_accurate_passes,accurate_passes_p90,total_crosses,crosses_p90,total_tackles,tackles_p90,total_interceptions,interceptions_p90,total_clearances,clearances_p90,total_blocks,blocks_p90,total_recoveries,recoveries_p90,total_duels_won,duels_won_p90,total_aerial_duels_won,aerial_duels_won_p90,total_dribbles_attempted,dribbles_attempted_p90,total_fouls_committed,fouls_committed_p90,total_fouls_won,fouls_won_p90,total_offsides,offsides_p90,pass_accuracy_pct
1056,António Francisco Trincao,FWD,Portugal,Portugal,1,29,0,0.0,0,0.0,1,3.103,0,0.0,16,49.655,13,40.345,0,0.0,1,3.103,0,0.0,0,0.0,0,0.0,1,3.103,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81.25
482,Oumar Diakite,FWD,Côte d'Ivoire,Côte d'Ivoire,2,29,0,0.0,0,0.0,0,0.0,0,0.0,19,58.966,17,52.759,1,3.103,2,6.207,0,0.0,0,0.0,1,3.103,2,6.207,1,3.103,1,3.103,7,21.724,0,0.0,0,0.0,0,0.0,89.47
375,Awer Bul Mabil,FWD,Australia,Australia,1,29,0,0.0,0,0.0,1,3.103,0,0.0,8,24.828,5,15.517,1,3.103,0,0.0,0,0.0,0,0.0,1,3.103,0,0.0,1,3.103,1,3.103,1,3.103,0,0.0,1,3.103,0,0.0,62.5
519,Jackson Gabriel Porozo,DEF,Ecuador,Ecuador,1,28,0,0.0,0,0.0,0,0.0,0,0.0,12,38.571,12,38.571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.429,0,0.0,0,0.0,100.0
1011,Marco Friedl,DEF,Austria,Austria,1,28,0,0.0,0,0.0,0,0.0,0,0.0,31,99.643,30,96.429,0,0.0,0,0.0,0,0.0,0,0.0,2,6.429,1,3.214,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96.77
934,Sondre Klingen Langas,DEF,Norway,Norway,1,28,0,0.0,0,0.0,0,0.0,0,0.0,10,32.143,9,28.929,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90.0
510,Jordy Josue Caicedo,FWD,Ecuador,Ecuador,3,27,0,0.0,0,0.0,1,3.333,0,0.0,6,20.0,6,20.0,0,0.0,1,3.333,0,0.0,1,3.333,1,3.333,1,3.333,1,3.333,1,3.333,0,0.0,2,6.667,0,0.0,0,0.0,100.0
133,Dennis Hadzikadunic,DEF,Bosnia and Herzegovina,Bosnia and Herzegovina,1,27,0,0.0,0,0.0,0,0.0,0,0.0,10,33.333,8,26.667,0,0.0,2,6.667,1,3.333,3,10.0,0,0.0,2,6.667,0,0.0,0,0.0,0,0.0,1,3.333,0,0.0,0,0.0,80.0
24,Luis Gerardo Chavez,MID,Mexico,Mexico,1,26,0,0.0,0,0.0,0,0.0,0,0.0,28,96.923,28,96.923,1,3.462,2,6.923,0,0.0,1,3.462,2,6.923,1,3.462,0,0.0,0,0.0,1,3.462,1,3.462,0,0.0,0,0.0,100.0
980,Mohammed Elamine Amoura,FWD,Algeria,Algeria,1,26,0,0.0,0,0.0,0,0.0,0,0.0,8,27.692,7,24.231,0,0.0,1,3.462,1,3.462,0,0.0,0,0.0,1,3.462,0,0.0,0,0.0,0,0.0,1,3.462,0,0.0,0,0.0,87.5
269,Duckens Nazon,FWD,Haiti,Haiti,1,26,0,0.0,0,0.0,1,3.462,1,3.462,3,10.385,1,3.462,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.923,0,0.0,1,3.462,0,0.0,33.33
430,Maximilian Beier,FWD,Germany,Germany,1,26,0,0.0,0,0.0,0,0.0,0,0.0,13,45.0,6,20.769,0,0.0,1,3.462,0,0.0,0,0.0,1,3.462,1,3.462,1,3.462,1,3.462,1,3.462,1,3.462,1,3.462,0,0.0,46.15
854,Jean-Philippe Mateta,FWD,France,France,3,26,0,0.0,0,0.0,3,10.385,1,3.462,2,6.923,2,6.923,0,0.0,2,6.923,0,0.0,0,0.0,1,3.462,0,0.0,1,3.462,1,3.462,1,3.462,1,3.462,0,0.0,0,0.0,100.0
200,Eray Ervin Coemert,DEF,Switzerland,Switzerland,1,26,0,0.0,0,0.0,0,0.0,0,0.0,5,17.308,5,17.308,0,0.0,2,6.923,1,3.462,2,6.923,0,0.0,1,3.462,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100.0
527,Justin Dean Kluivert,MID,Netherlands,Netherlands,2,25,0,0.0,0,0.0,0,0.0,0,0.0,7,25.2,7,25.2,1,3.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.6,1,3.6,0,0.0,0,0.0,2,7.2,0,0.0,100.0
988,Samir Sophian Chergui,DEF,Algeria,Algeria,1,25,0,0.0,0,0.0,0,0.0,0,0.0,24,86.4,23,82.8,0,0.0,0,0.0,0,0.0,1,3.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,95.83
390,Tete Owen Yengi,FWD,Australia,Australia,2,24,0,0.0,0,0.0,1,3.75,1,3.75,5,18.75,3,11.25,1,3.75,3,11.25,0,0.0,0,0.0,1,3.75,4,15.0,4,15.0,4,15.0,1,3.75,3,11.25,0,0.0,0,0.0,60.0
692,Mahdi Torabi,MID,IR Iran,IR Iran,1,24,0,0.0,0,0.0,0,0.0,0,0.0,20,75.0,17,63.75,2,7.5,4,15.0,1,3.75,0,0.0,1,3.75,1,3.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85.0
636,Senne Lammens,GK,Belgium,Belgium,1,24,0,0.0,0,0.0,0,0.0,0,0.0,13,48.75,6,22.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,7.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,46.15
37,Themba Zwane,MID,South Africa,South Africa,1,23,0,0.0,0,0.0,0,0.0,0,0.0,7,27.391,5,19.565,0,0.0,1,3.913,0,0.0,0,0.0,0,0.0,1,3.913,0,0.0,0,0.0,0,0.0,1,3.913,0,0.0,0,0.0,71.43
909,Saadoon Abbood Mustafa,DEF,Iraq,Iraq,1,23,0,0.0,0,0.0,0,0.0,0,0.0,1,3.913,1,3.913,0,0.0,2,7.826,0,0.0,1,3.913,0,0.0,2,7.826,0,0.0,0,0.0,0,0.0,2,7.826,0,0.0,0,0.0,100.0
904,Hazar Anwar Aimar,MID,Iraq,Iraq,1,23,0,0.0,0,0.0,0,0.0,0,0.0,22,86.087,20,78.261,1,3.913,1,3.913,1,3.913,0,0.0,1,3.913,1,3.913,0,0.0,0,0.0,1,3.913,0,0.0,0,0.0,0,0.0,90.91
610,Ahmed Mortadha Ben Ouanes,DEF,Tunisia,Tunisia,1,23,0,0.0,0,0.0,0,0.0,0,0.0,4,15.652,3,11.739,0,0.0,2,7.826,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.913,0,0.0,75.0
903,Yakob William Kevin Yakob,MID,Iraq,Iraq,1,23,0,0.0,0,0.0,1,3.913,0,0.0,12,46.957,9,35.217,0,0.0,2,7.826,0,0.0,0,0.0,4,15.652,1,3.913,0,0.0,0,0.0,2,7.826,1,3.913,0,0.0,0,0.0,75.0
944,Valentin Barco,MID,Argentina,Argentina,1,23,0,0.0,0,0.0,0,0.0,0,0.0,20,78.261,17,66.522,0,0.0,1,3.913,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.913,0,0.0,85.0
957,Jose Manuel Alberto Lopez,FWD,Argentina,Argentina,2,23,0,0.0,1,3.913,1,3.913,0,0.0,2,7.826,2,7.826,0,0.0,4,15.652,0,0.0,2,7.826,0,0.0,0,0.0,1,3.913,1,3.913,2,7.826,1,3.913,0,0.0,0,0.0,100.0
358,Braian Oscar Ojeda,MID,Paraguay,Paraguay,1,23,0,0.0,0,0.0,0,0.0,0,0.0,7,27.391,6,23.478,0,0.0,1,3.913,0,0.0,1,3.913,1,3.913,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85.71
1112,Azizbek Amonov,FWD,Uzbekistan,Uzbekistan,1,22,0,0.0,0,0.0,1,4.091,0,0.0,6,24.545,5,20.455,1,4.091,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.091,1,4.091,2,8.182,0,0.0,0,0.0,0,0.0,83.33
1123,Kevin Duvan Castano,MID,Colombia,Colombia,2,22,0,0.0,0,0.0,0,0.0,0,0.0,14,57.273,14,57.273,0,0.0,0,0.0,1,4.091,0,0.0,2,8.182,1,4.091,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100.0
338,Alejandro Zendejas,FWD,USA,USA,1,22,0,0.0,0,0.0,1,4.091,0,0.0,7,28.636,6,24.545,1,4.091,3,12.273,0,0.0,0,0.0,1,4.091,0,0.0,0,0.0,0,0.0,1,4.091,1,4.091,0,0.0,0,0.0,85.71
1064,Samuel Samu Costa,DEF,Portugal,Portugal,1,22,0,0.0,0,0.0,0,0.0,0,0.0,11,45.0,11,45.0,0,0.0,2,8.182,0,0.0,1,4.091,0,0.0,1,4.091,1,4.091,1,4.091,1,4.091,0,0.0,0,0.0,0,0.0,100.0
1033,Ahmad Salameh Saed,DEF,Jordan,Jordan,1,21,0,0.0,0,0.0,0,0.0,0,0.0,13,55.714,12,51.429,0,0.0,0,0.0,0,0.0,3,12.857,0,0.0,0,0.0,1,4.286,1,4.286,0,0.0,0,0.0,0,0.0,0,0.0,92.31
732,Eric Garcia,DEF,Spain,Spain,1,21,0,0.0,0,0.0,0,0.0,0,0.0,11,47.143,10,42.857,0,0.0,0,0.0,0,0.0,1,4.286,0,0.0,2,8.571,2,8.571,2,8.571,0,0.0,1,4.286,0,0.0,0,0.0,90.91
746,Martin Zubimendi,MID,Spain,Spain,1,21,0,0.0,0,0.0,0,0.0,0,0.0,24,102.857,22,94.286,0,0.0,2,8.571,0,0.0,1,4.286,1,4.286,1,4.286,3,12.857,2,8.571,0,0.0,0,0.0,0,0.0,0,0.0,91.67
591,Mattias Olof Svanberg,MID,Sweden,Sweden,2,20,1,4.5,0,0.0,3,13.5,2,9.0,7,31.5,7,31.5,0,0.0,1,4.5,1,4.5,1,4.5,0,0.0,2,9.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.5,0,0.0,100.0
490,Evann Ludovic Vidjannagni Guessand,FWD,Côte d'Ivoire,Côte d'Ivoire,2,20,0,0.0,0,0.0,1,4.5,0,0.0,5,22.5,4,18.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.5,1,4.5,2,9.0,2,9.0,1,4.5,1,4.5,0,0.0,0,0.0,80.0
1191,Luka Sucic,MID,Croatia,Croatia,1,20,0,0.0,0,0.0,1,4.5,0,0.0,3,13.5,1,4.5,0,0.0,3,13.5,1,4.5,0,0.0,0,0.0,3,13.5,1,4.5,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0,33.33
504,Ray Kendry Paez,MID,Ecuador,Ecuador,1,20,0,0.0,0,0.0,0,0.0,0,0.0,10,45.0,9,40.5,0,0.0,2,9.0,0,0.0,0,0.0,1,4.5,0,0.0,1,4.5,1,4.5,1,4.5,1,4.5,0,0.0,0,0.0,90.0
153,Haris Tabakovic,FWD,Bosnia and Herzegovina,Bosnia and Herzegovina,1,20,0,0.0,0,0.0,0,0.0,0,0.0,1,4.5,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100.0
201,Noah Arinzechukwu Okafor,FWD,Switzerland,Switzerland,1,20,0,0.0,0,0.0,1,4.5,0,0.0,9,40.5,7,31.5,0,0.0,3,13.5,0,0.0,0,0.0,0,0.0,1,4.5,1,4.5,1,4.5,2,9.0,0,0.0,0,0.0,0,0.0,77.78
345,Ramón Sosa,MID,Paraguay,Paraguay,1,19,0,0.0,0,0.0,0,0.0,0,0.0,3,14.211,3,14.211,0,0.0,1,4.737,0,0.0,1,4.737,0,0.0,0,0.0,0,0.0,0,0.0,1,4.737,0,0.0,1,4.737,0,0.0,100.0
355,Alejandro Sebastian Romero Gamarra,FWD,Paraguay,Paraguay,1,19,0,0.0,0,0.0,0,0.0,0,0.0,10,47.368,6,28.421,0,0.0,3,14.211,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.737,1,4.737,0,0.0,60.0
72,Hyunjun Yang,MID,Korea Republic,South Korea,1,19,0,0.0,0,0.0,1,4.737,1,4.737,13,61.579,9,42.632,0,0.0,3,14.211,0,0.0,1,4.737,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.737,0,0.0,1,4.737,69.23
478,Simon Adingra,FWD,Côte d'Ivoire,Côte d'Ivoire,1,19,0,0.0,0,0.0,0,0.0,0,0.0,10,47.368,9,42.632,1,4.737,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.737,0,0.0,0,0.0,0,0.0,90.0
552,Shuto Machino,FWD,Japan,Japan,1,19,0,0.0,0,0.0,0,0.0,0,0.0,4,18.947,3,14.211,1,4.737,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.737,1,4.737,0,0.0,0,0.0,75.0
147,Dzenis Burnic,MID,Bosnia and Herzegovina,Bosnia and Herzegovina,2,18,0,0.0,0,0.0,1,5.0,0,0.0,8,40.0,7,35.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,2,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87.5
894,Ali Kadhim Mohanad Ali,FWD,Iraq,Iraq,1,18,0,0.0,0,0.0,0,0.0,0,0.0,2,10.0,1,5.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50.0
175,Ali Zainelabdeen Almoez,FWD,Qatar,Qatar,1,18,0,0.0,0,0.0,1,5.0,1,5.0,3,15.0,2,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,66.67
1020,Rasem Adel Amer Jamous,MID,Jordan,Jordan,1,18,0,0.0,0,0.0,0,0.0,0,0.0,4,20.0,4,20.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,100.0
255,Ayoube Amaimouni,FWD,Morocco,Morocco,2,17,0,0.0,0,0.0,2,10.588,1,5.294,9,47.647,8,42.353,1,5.294,1,5.294,0,0.0,0,0.0,1,5.294,1,5.294,0,0.0,0,0.0,6,31.765,1,5.294,0,0.0,0,0.0,88.89
694,Amirhossein Hosseinzadeh,FWD,IR Iran,IR Iran,2,17,0,0.0,0,0.0,1,5.294,0,0.0,14,74.118,10,52.941,0,0.0,4,21.176,0,0.0,0,0.0,1,5.294,3,15.882,0,0.0,0,0.0,2,10.588,0,0.0,0,0.0,0,0.0,71.43
429,Pascal Alexander GROß GROß Gross,MID,Germany,Germany,1,17,0,0.0,0,0.0,1,5.294,0,0.0,14,74.118,14,74.118,1,5.294,1,5.294,0,0.0,0,0.0,1,5.294,0,0.0,0,0.0,0,0.0,1,5.294,1,5.294,0,0.0,0,0.0,100.0
123,Alphonso Boyle Davies,DEF,Canada,Canada,1,17,0,0.0,0,0.0,0,0.0,0,0.0,18,95.294,14,74.118,1,5.294,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,21.176,0,0.0,0,0.0,0,0.0,77.78
14,Armando Gonzalez,FWD,Mexico,Mexico,1,16,0,0.0,0,0.0,0,0.0,0,0.0,1,5.625,1,5.625,0,0.0,0,0.0,0,0.0,0,0.0,1,5.625,0,0.0,0,0.0,0,0.0,0,0.0,1,5.625,0,0.0,0,0.0,100.0
982,Adil Boulbina,FWD,Algeria,Algeria,2,16,0,0.0,0,0.0,0,0.0,0,0.0,19,106.875,16,90.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.625,1,5.625,2,11.25,0,0.0,0,0.0,1,5.625,84.21
446,Róshón Felix Romar Jordan Van Eijma,DEF,Curaçao,Curaçao,1,16,0,0.0,0,0.0,0,0.0,0,0.0,1,5.625,1,5.625,0,0.0,2,11.25,0,0.0,1,5.625,1,5.625,2,11.25,1,5.625,1,5.625,0,0.0,0,0.0,0,0.0,0,0.0,100.0
456,Kenji Joël Gorre,FWD,Curaçao,Curaçao,1,16,0,0.0,0,0.0,0,0.0,0,0.0,2,11.25,0,0.0,0,0.0,1,5.625,0,0.0,0,0.0,1,5.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
13,Francisco Guillermo Ochoa,GK,Mexico,Mexico,1,16,0,0.0,0,0.0,0,0.0,0,0.0,9,50.625,4,22.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44.44
247,Zakaria El Ouahdi,DEF,Morocco,Morocco,1,16,0,0.0,0,0.0,0,0.0,0,0.0,14,78.75,14,78.75,0,0.0,1,5.625,0,0.0,1,5.625,1,5.625,2,11.25,0,0.0,0,0.0,1,5.625,1,5.625,1,5.625,0,0.0,100.0
726,Callan Rennie Elliot,DEF,New Zealand,New Zealand,1,15,0,0.0,0,0.0,0,0.0,0,0.0,6,36.0,4,24.0,0,0.0,1,6.0,0,0.0,2,12.0,5,30.0,2,12.0,1,6.0,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,66.67
656,Abdelmoneim Elsayed Mohamed,DEF,Egypt,Egypt,2,15,0,0.0,0,0.0,0,0.0,0,0.0,14,84.0,14,84.0,0,0.0,1,6.0,1,6.0,1,6.0,0,0.0,3,18.0,0,0.0,0,0.0,0,0.0,1,6.0,0,0.0,0,0.0,100.0
551,Yuto Nagatomo,DEF,Japan,Japan,1,15,0,0.0,0,0.0,0,0.0,0,0.0,5,30.0,3,18.0,1,6.0,0,0.0,2,12.0,2,12.0,1,6.0,3,18.0,1,6.0,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0
585,Ken Sema,MID,Sweden,Sweden,1,15,0,0.0,0,0.0,1,6.0,0,0.0,3,18.0,3,18.0,0,0.0,1,6.0,0,0.0,0,0.0,1,6.0,1,6.0,0,0.0,0,0.0,1,6.0,0,0.0,1,6.0,0,0.0,100.0
311,Findlay Kenneth Curtis,FWD,Scotland,Scotland,2,14,0,0.0,0,0.0,0,0.0,0,0.0,2,12.857,2,12.857,2,12.857,0,0.0,0,0.0,0,0.0,1,6.429,0,0.0,0,0.0,0,0.0,2,12.857,1,6.429,0,0.0,0,0.0,100.0
1039,Ratib Mohammad Mohammad Aldaoud,MID,Jordan,Jordan,1,14,0,0.0,0,0.0,0,0.0,0,0.0,5,32.143,2,12.857,0,0.0,0,0.0,0,0.0,1,6.429,2,12.857,1,6.429,1,6.429,1,6.429,1,6.429,0,0.0,0,0.0,0,0.0,40.0
394,Ça ğ lar Soyuncu,DEF,Türkiye,Türkiye,1,14,0,0.0,0,0.0,0,0.0,0,0.0,4,25.714,3,19.286,0,0.0,0,0.0,0,0.0,1,6.429,1,6.429,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75.0
10,Ernesto Alexis Vega,FWD,Mexico,Mexico,1,13,0,0.0,0,0.0,0,0.0,0,0.0,10,69.231,10,69.231,1,6.923,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.923,0,0.0,0,0.0,0,0.0,100.0
125,Jonathan Osorio,MID,Canada,Canada,2,13,0,0.0,0,0.0,1,6.923,0,0.0,9,62.308,6,41.538,0,0.0,1,6.923,0,0.0,2,13.846,0,0.0,0,0.0,0,0.0,0,0.0,1,6.923,0,0.0,1,6.923,0,0.0,66.67
867,Ahmadou Bamba Mbacke Dieng,FWD,Senegal,Senegal,1,13,0,0.0,0,0.0,0,0.0,0,0.0,3,20.769,3,20.769,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100.0
455,Tyrese Yurvencey Noslin,FWD,Curaçao,Curaçao,1,13,0,0.0,0,0.0,0,0.0,0,0.0,9,62.308,5,34.615,3,20.769,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,13.846,0,0.0,55.56
472,Jean Michael Seri,MID,Côte d'Ivoire,Côte d'Ivoire,1,13,0,0.0,0,0.0,0,0.0,0,0.0,17,117.692,16,110.769,3,20.769,0,0.0,0,0.0,1,6.923,1,6.923,1,6.923,1,6.923,1,6.923,0,0.0,0,0.0,0,0.0,0,0.0,94.12
91,Mojmír Chytil,FWD,Czechia,Czechia,1,12,0,0.0,0,0.0,0,0.0,0,0.0,2,15.0,2,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.5,0,0.0,0,0.0,100.0
80,David Zima,DEF,Czechia,Czechia,1,12,0,0.0,0,0.0,0,0.0,0,0.0,7,52.5,6,45.0,0,0.0,0,0.0,0,0.0,0,0.0,2,15.0,2,15.0,2,15.0,2,15.0,0,0.0,0,0.0,0,0.0,0,0.0,85.71
146,Amir Hadziahmetovic,MID,Bosnia and Herzegovina,Bosnia and Herzegovina,1,12,0,0.0,0,0.0,0,0.0,0,0.0,3,22.5,3,22.5,1,7.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100.0
310,Anthony Ralston,DEF,Scotland,Scotland,2,12,0,0.0,0,0.0,1,7.5,1,7.5,5,37.5,5,37.5,1,7.5,2,15.0,0,0.0,2,15.0,1,7.5,0,0.0,0,0.0,0,0.0,1,7.5,2,15.0,0,0.0,0,0.0,100.0
563,Yuito Suzuki,MID,Japan,Japan,1,12,0,0.0,0,0.0,0,0.0,0,0.0,4,30.0,4,30.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,22.5,0,0.0,0,0.0,0,0.0,100.0
933,Jens Petter Hauge,MID,Norway,Norway,1,11,0,0.0,0,0.0,0,0.0,0,0.0,3,24.545,2,16.364,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,66.67
130,Jayden Nelson,FWD,Canada,Canada,1,11,0,0.0,0,0.0,1,8.182,0,0.0,8,65.455,6,49.091,0,0.0,0,0.0,0,0.0,1,8.182,1,8.182,1,8.182,0,0.0,0,0.0,3,24.545,0,0.0,0,0.0,0,0.0,75.0
239,Marwane Saadane,DEF,Morocco,Morocco,1,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,16.364,0,0.0,1,8.182,1,8.182,1,8.182,0,0.0,0,0.0,1,8.182,0,0.0,
279,Yassin Enzo Fortune,FWD,Haiti,Haiti,1,10,0,0.0,0,0.0,0,0.0,0,0.0,5,45.0,5,45.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0,0,0.0,1,9.0,0,0.0,100.0
412,Kaan Ayhan,MID,Türkiye,Türkiye,1,10,1,9.0,0,0.0,1,9.0,1,9.0,3,27.0,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33.33
523,Marten Elco De Roon,MID,Netherlands,Netherlands,1,10,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100.0
1242,Anibal Casis Godoy,MID,Panama,Panama,1,9,0,0.0,0,0.0,0,0.0,0,0.0,8,80.0,8,80.0,1,10.0,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,100.0
267,Derrick Burckley Etienne,FWD,Haiti,Haiti,1,9,0,0.0,0,0.0,0,0.0,0,0.0,8,80.0,4,40.0,2,20.0,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50.0
537,Noa Noëll Lang,FWD,Netherlands,Netherlands,2,9,0,0.0,0,0.0,0,0.0,0,0.0,13,130.0,11,110.0,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,0,0.0,1,10.0,0,0.0,1,10.0,0,0.0,84.62
214,Sandro Alex,DEF,Brazil,Brazil,1,9,0,0.0,0,0.0,0,0.0,0,0.0,13,130.0,13,130.0,0,0.0,2,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,0,0.0,100.0
865,Assane Diao,FWD,Senegal,Senegal,1,9,0,0.0,0,0.0,0,0.0,0,0.0,12,120.0,12,120.0,0,0.0,1,10.0,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,0,0.0,4,40.0,0,0.0,0,0.0,0,0.0,100.0
1100,Jamshid Iskanderov,MID,Uzbekistan,Uzbekistan,1,9,0,0.0,0,0.0,0,0.0,0,0.0,17,170.0,11,110.0,1,10.0,0,0.0,1,10.0,0,0.0,1,10.0,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64.71
448,Godfried Roemeratoe,MID,Curaçao,Curaçao,1,8,0,0.0,0,0.0,0,0.0,0,0.0,3,33.75,1,11.25,0,0.0,0,0.0,0,0.0,1,11.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33.33
857,Maghnes Akliouche,MID,France,France,1,8,0,0.0,0,0.0,0,0.0,0,0.0,7,78.75,5,56.25,2,22.5,2,22.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,71.43
572,Kento Shiogai,FWD,Japan,Japan,1,7,0,0.0,0,0.0,0,0.0,0,0.0,1,12.857,1,12.857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100.0
1090,Gédéon Tchingoma Kyatengwa Kalulu,DEF,Congo DR,Congo DR,1,7,0,0.0,0,0.0,0,0.0,0,0.0,6,77.143,5,64.286,0,0.0,1,12.857,0,0.0,0,0.0,0,0.0,0,0.0,1,12.857,1,12.857,0,0.0,0,0.0,0,0.0,0,0.0,83.33
1029,Mohammad Sami Ibrahim,DEF,Jordan,Jordan,1,7,0,0.0,0,0.0,0,0.0,0,0.0,3,38.571,3,38.571,0,0.0,2,25.714,0,0.0,2,25.714,1,12.857,1,12.857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100.0
407,Can İrfan Kahveci,FWD,Türkiye,Türkiye,1,7,0,0.0,0,0.0,0,0.0,0,0.0,2,25.714,2,25.714,0,0.0,1,12.857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100.0
