appearance_id,attempts_at_goal,ball_progressions,crosses_attempted,crosses_completed,goals,line_break_completion_pct,line_breaks_attempted,line_breaks_completed,match_id,match_team_id,pass_completion_pct,passes_attempted,passes_completed,player_id,player_name,shirt_number,source_page,step_ins,switches_of_play,take_ons,team,team_id
2026-M097-FRA-MAR_FRA_12,1,0,1,0,0,0%,0,0,2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,100%,6,6,FRA_bradley_barcola,Bradley BARCOLA,12,43,1,0,1,France,FRA
2026-M097-FRA-MAR_FRA_18,0,0,1,0,0,100%,2,2,2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,85%,13,11,FRA_warren_zaire_emery,Warren ZAIRE-EMERY,18,43,0,0,0,France,FRA
2026-M097-FRA-MAR_FRA_22,2,1,0,0,0,0%,0,0,2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,0%,0,0,FRA_jean_philippe_mateta,Jean-Philippe MATETA,22,43,0,0,1,France,FRA
2026-M097-FRA-MAR_MAR_01,0,0,0,0,0,22%,9,2,2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,68%,37,25,MAR_yassine_bounou,Yassine BOUNOU,1,45,0,0,0,Morocco,MAR
2026-M097-FRA-MAR_MAR_02,1,4,5,2,0,72%,18,13,2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,84%,64,54,MAR_achraf_hakimi,Achraf HAKIMI,2,45,2,0,6,Morocco,MAR
2026-M097-FRA-MAR_MAR_03,0,0,0,0,0,100%,7,7,2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,98%,53,52,MAR_noussair_mazraoui,Noussair MAZRAOUI,3,45,0,0,0,Morocco,MAR
2026-M097-FRA-MAR_MAR_06,0,1,0,0,0,71%,7,5,2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,89%,38,34,MAR_ayyoub_bouaddi,Ayyoub BOUADDI,6,45,0,0,1,Morocco,MAR
2026-M097-FRA-MAR_MAR_07,0,1,2,0,0,0%,2,0,2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,89%,19,17,MAR_chemsdine_talbi,Chemsdine TALBI,7,45,1,0,2,Morocco,MAR
2026-M097-FRA-MAR_MAR_08,1,7,3,0,0,75%,16,12,2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,87%,70,61,MAR_azzedine_ounahi,Azzedine OUNAHI,8,45,5,0,12,Morocco,MAR
2026-M097-FRA-MAR_MAR_10,1,3,3,0,0,40%,5,2,2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,64%,25,16,MAR_brahim_diaz,Brahim DIAZ,10,45,1,0,4,Morocco,MAR
2026-M097-FRA-MAR_MAR_14,0,0,0,0,0,62%,13,8,2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,90%,51,46,MAR_issa_diop,Issa DIOP,14,45,0,1,0,Morocco,MAR
2026-M097-FRA-MAR_MAR_23,0,0,0,0,0,60%,5,3,2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,77%,26,20,MAR_bilal_el_khannouss,Bilal EL KHANNOUSS,23,45,0,1,0,Morocco,MAR
2026-M097-FRA-MAR_MAR_24,1,0,0,0,0,86%,7,6,2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,96%,57,55,MAR_neil_el_aynaoui,Neil EL AYNAOUI,24,45,0,0,0,Morocco,MAR
2026-M097-FRA-MAR_MAR_26,0,0,0,0,0,75%,8,6,2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,90%,42,38,MAR_anass_salah_eddine,Anass SALAH EDDINE,26,45,1,0,1,Morocco,MAR
2026-M097-FRA-MAR_MAR_04,0,0,0,0,0,100%,5,5,2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,92%,25,23,MAR_sofyan_amrabat,Sofyan AMRABAT,4,45,0,0,0,Morocco,MAR
2026-M097-FRA-MAR_MAR_09,0,1,0,0,0,100%,1,1,2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,60%,5,3,MAR_soufiane_rahimi,Souﬁane RAHIMI,9,45,1,0,2,Morocco,MAR
2026-M097-FRA-MAR_MAR_13,0,1,0,0,0,67%,3,2,2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,100%,14,14,MAR_zakaria_el_ouahdi,Zakaria EL OUAHDI,13,45,0,0,1,Morocco,MAR
2026-M097-FRA-MAR_MAR_16,1,1,1,0,0,67%,3,2,2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,89%,9,8,MAR_gessime_yassine,Gessime YASSINE,16,45,0,2,1,Morocco,MAR
2026-M097-FRA-MAR_MAR_17,0,1,2,0,0,67%,3,2,2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,75%,4,3,MAR_amine_sbai,Amine SBAI,17,45,1,0,2,Morocco,MAR
2026-M098-ESP-BEL_ESP_23,0,0,0,0,0,33%,9,3,2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,78%,40,31,ESP_unai_simon,Unai SIMON,23,42,0,1,0,Spain,ESP
2026-M098-ESP-BEL_ESP_08,2,0,2,1,1,75%,8,6,2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,88%,41,36,ESP_fabian_ruiz,Fabian RUIZ,8,42,0,0,0,Spain,ESP
2026-M098-ESP-BEL_ESP_10,2,6,0,0,0,89%,18,16,2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,98%,42,41,ESP_dani_olmo,Dani OLMO,10,42,0,1,6,Spain,ESP
2026-M098-ESP-BEL_ESP_12,1,2,4,1,0,77%,26,20,2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,89%,87,77,ESP_pedro_porro,Pedro PORRO,12,42,1,2,3,Spain,ESP
2026-M098-ESP-BEL_ESP_14,0,0,0,0,0,100%,12,12,2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,97%,66,64,ESP_aymeric_laporte,Aymeric LAPORTE,14,42,3,0,3,Spain,ESP
2026-M098-ESP-BEL_ESP_15,1,0,4,0,0,40%,5,2,2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,77%,30,23,ESP_alex_baena,Alex BAENA,15,42,1,0,1,Spain,ESP
2026-M098-ESP-BEL_ESP_16,1,1,1,0,0,97%,29,28,2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,93%,103,96,ESP_rodri,RODRI,16,42,3,1,4,Spain,ESP
2026-M098-ESP-BEL_ESP_19,6,11,7,1,0,72%,18,13,2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,87%,47,41,ESP_lamine_yamal,Lamine YAMAL,19,42,1,1,12,Spain,ESP
2026-M098-ESP-BEL_ESP_21,1,0,0,0,0,86%,7,6,2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,88%,24,21,ESP_mikel_oyarzabal,Mikel OYARZABAL,21,42,0,0,0,Spain,ESP
2026-M098-ESP-BEL_ESP_22,1,0,0,0,0,96%,26,25,2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,97%,92,89,ESP_pau_cubarsi,Pau CUBARSI,22,42,2,0,2,Spain,ESP
2026-M098-ESP-BEL_ESP_24,1,1,1,0,0,85%,13,11,2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,93%,54,50,ESP_marc_cucurella,Marc CUCURELLA,24,42,2,0,3,Spain,ESP
2026-M098-ESP-BEL_ESP_06,1,0,0,0,1,0%,0,0,2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,100%,4,4,ESP_mikel_merino,Mikel MERINO,6,42,0,0,0,Spain,ESP
2026-M098-ESP-BEL_ESP_07,0,1,0,0,0,33%,3,1,2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,62%,13,8,ESP_ferran_torres,Ferran TORRES,7,42,0,0,1,Spain,ESP
2026-M098-ESP-BEL_ESP_17,0,1,2,0,0,100%,2,2,2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,100%,7,7,ESP_nico_williams,Nico WILLIAMS,17,42,0,0,1,Spain,ESP
2026-M098-ESP-BEL_ESP_20,0,0,0,0,0,78%,18,14,2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,86%,43,37,ESP_pedri,PEDRI,20,42,0,0,0,Spain,ESP
2026-M098-ESP-BEL_BEL_01,0,0,0,0,0,60%,15,9,2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,73%,33,24,BEL_thibaut_courtois,Thibaut COURTOIS,1,44,0,0,0,Belgium,BEL
2026-M098-ESP-BEL_BEL_04,0,0,0,0,0,93%,14,13,2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,94%,35,33,BEL_brandon_mechele,Brandon MECHELE,4,44,0,0,0,Belgium,BEL
2026-M098-ESP-BEL_BEL_05,1,1,1,0,0,64%,11,7,2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,77%,22,17,BEL_maxim_de_cuyper,Maxim DE CUYPER,5,44,1,0,2,Belgium,BEL
2026-M098-ESP-BEL_BEL_07,2,1,1,0,0,58%,12,7,2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,83%,24,20,BEL_kevin_de_bruyne,Kevin DE BRUYNE,7,44,0,0,1,Belgium,BEL
2026-M098-ESP-BEL_BEL_10,0,1,0,0,0,50%,4,2,2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,85%,13,11,BEL_leandro_trossard,Leandro TROSSARD,10,44,0,0,1,Belgium,BEL
2026-M098-ESP-BEL_BEL_11,0,17,3,1,0,91%,11,10,2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,83%,18,15,BEL_jeremy_doku,Jeremy DOKU,11,44,2,0,19,Belgium,BEL
2026-M098-ESP-BEL_BEL_17,2,1,0,0,1,0%,5,0,2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,60%,15,9,BEL_charles_de_ketelaere,Charles DE KETELAERE,17,44,0,0,1,Belgium,BEL
2026-M098-ESP-BEL_BEL_20,0,0,1,0,0,0%,0,0,2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,80%,15,12,BEL_hans_vanaken,Hans VANAKEN,20,44,0,0,0,Belgium,BEL
2026-M098-ESP-BEL_BEL_21,0,0,2,1,0,56%,16,9,2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,71%,35,25,BEL_timothy_castagne,Timothy CASTAGNE,21,44,1,0,1,Belgium,BEL
2026-M098-ESP-BEL_BEL_23,0,0,3,0,0,69%,13,9,2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,78%,40,31,BEL_nicolas_raskin,Nicolas RASKIN,23,44,0,0,0,Belgium,BEL
2026-M098-ESP-BEL_BEL_25,0,0,0,0,0,100%,11,11,2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,95%,40,38,BEL_nathan_ngoy,Nathan NGOY,25,44,1,0,1,Belgium,BEL
2026-M098-ESP-BEL_BEL_12,0,0,0,0,0,25%,8,2,2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,46%,13,6,BEL_senne_lammens,Senne LAMMENS,12,44,0,0,0,Belgium,BEL
2026-M098-ESP-BEL_BEL_06,0,0,0,0,0,0%,0,0,2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,80%,5,4,BEL_axel_witsel,Axel WITSEL,6,44,0,0,0,Belgium,BEL
2026-M098-ESP-BEL_BEL_09,0,0,0,0,0,0%,1,0,2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,33%,3,1,BEL_romelu_lukaku,Romelu LUKAKU,9,44,0,0,0,Belgium,BEL
2026-M098-ESP-BEL_BEL_18,0,0,0,0,0,100%,1,1,2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,100%,7,7,BEL_joaquin_seys,Joaquin SEYS,18,44,0,0,0,Belgium,BEL
2026-M098-ESP-BEL_BEL_22,0,1,1,0,0,0%,1,0,2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,50%,2,1,BEL_alexis_saelemaekers,Alexis SAELEMAEKERS,22,44,0,0,1,Belgium,BEL
2026-M099-NOR-ENG_NOR_01,0,0,0,0,0,30%,23,7,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,56%,45,25,NOR_orjan_nyland,Orjan NYLAND,1,42,0,0,0,Norway,NOR
2026-M099-NOR-ENG_NOR_03,1,1,0,0,0,80%,10,8,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,90%,51,46,NOR_kristoffer_ajer,Kristoffer AJER,3,42,1,0,2,Norway,NOR
2026-M099-NOR-ENG_NOR_05,0,0,0,0,0,67%,12,8,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,85%,27,23,NOR_david_moller_wolfe,David MOLLER WOLFE,5,42,0,0,0,Norway,NOR
2026-M099-NOR-ENG_NOR_06,1,2,3,0,0,71%,7,5,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,97%,36,35,NOR_patrick_berg,Patrick BERG,6,42,1,0,3,Norway,NOR
2026-M099-NOR-ENG_NOR_07,2,1,1,0,0,100%,1,1,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,83%,18,15,NOR_alexander_sorloth,Alexander SORLOTH,7,42,1,0,2,Norway,NOR
2026-M099-NOR-ENG_NOR_08,0,0,0,0,0,100%,18,18,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,97%,108,105,NOR_sander_berge,Sander BERGE,8,42,1,0,1,Norway,NOR
2026-M099-NOR-ENG_NOR_09,2,0,1,0,0,0%,1,0,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,60%,10,6,NOR_erling_haaland,Erling HAALAND,9,42,0,0,0,Norway,NOR
2026-M099-NOR-ENG_NOR_10,1,2,4,0,0,68%,28,19,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,84%,96,81,NOR_martin_odegaard,Martin ODEGAARD,10,42,3,0,5,Norway,NOR
2026-M099-NOR-ENG_NOR_17,0,1,0,0,0,85%,13,11,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,91%,43,39,NOR_torbjorn_heggem,Torbjorn HEGGEM,17,42,1,0,2,Norway,NOR
2026-M099-NOR-ENG_NOR_21,1,1,0,0,1,0%,4,0,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,70%,20,14,NOR_andreas_schjelderup,Andreas SCHJELDERUP,21,42,0,0,1,Norway,NOR
2026-M099-NOR-ENG_NOR_26,0,0,3,3,0,83%,6,5,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,92%,13,12,NOR_julian_ryerson,Julian RYERSON,26,42,0,0,0,Norway,NOR
2026-M099-NOR-ENG_NOR_04,0,0,0,0,0,100%,3,3,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,100%,15,15,NOR_leo_ostigard,Leo OSTIGARD,4,42,0,0,0,Norway,NOR
2026-M099-NOR-ENG_NOR_11,0,0,0,0,0,0%,0,0,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,67%,3,2,NOR_jorgen_strand_larsen,Jorgen STRAND LARSEN,11,42,0,0,0,Norway,NOR
2026-M099-NOR-ENG_NOR_14,1,0,2,0,0,67%,15,10,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,85%,48,41,NOR_fredrik_aursnes,Fredrik AURSNES,14,42,0,0,0,Norway,NOR
2026-M099-NOR-ENG_NOR_16,0,0,1,0,0,100%,1,1,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,100%,13,13,NOR_marcus_holmgren_pedersen,Marcus HOLMGREN PEDERSEN,16,42,1,0,1,Norway,NOR
2026-M099-NOR-ENG_NOR_20,3,5,2,0,0,50%,4,2,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,71%,14,10,NOR_antonio_nusa,Antonio NUSA,20,42,0,0,5,Norway,NOR
2026-M099-NOR-ENG_NOR_22,1,1,1,0,0,100%,2,2,2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,100%,22,22,NOR_oscar_bobb,Oscar BOBB,22,42,0,0,1,Norway,NOR
2026-M099-NOR-ENG_ENG_01,0,0,0,0,0,57%,21,12,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,72%,36,26,ENG_jordan_pickford,Jordan PICKFORD,1,44,0,0,0,England,ENG
2026-M099-NOR-ENG_ENG_02,0,1,1,0,0,100%,10,10,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,98%,61,60,ENG_ezri_konsa,Ezri KONSA,2,44,0,0,1,England,ENG
2026-M099-NOR-ENG_ENG_03,0,2,2,1,0,67%,6,4,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,92%,38,35,ENG_nico_oreilly,Nico OREILLY,3,44,0,0,2,England,ENG
2026-M099-NOR-ENG_ENG_04,0,0,3,1,0,82%,11,9,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,98%,46,45,ENG_declan_rice,Declan RICE,4,44,1,3,1,England,ENG
2026-M099-NOR-ENG_ENG_05,0,0,0,0,0,93%,15,14,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,98%,82,80,ENG_john_stones,John STONES,5,44,2,2,2,England,ENG
2026-M099-NOR-ENG_ENG_06,0,1,0,0,0,90%,20,18,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,94%,84,79,ENG_marc_guehi,Marc GUEHI,6,44,2,0,3,England,ENG
2026-M099-NOR-ENG_ENG_08,0,0,1,1,0,84%,19,16,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,92%,93,86,ENG_elliot_anderson,Elliot ANDERSON,8,44,2,5,2,England,ENG
2026-M099-NOR-ENG_ENG_09,3,0,0,0,0,80%,5,4,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,72%,18,13,ENG_harry_kane,Harry KANE,9,44,0,1,0,England,ENG
2026-M099-NOR-ENG_ENG_10,5,5,0,0,2,44%,9,4,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,81%,42,34,ENG_jude_bellingham,Jude BELLINGHAM,10,44,1,2,6,England,ENG
2026-M099-NOR-ENG_ENG_18,0,9,2,1,0,67%,12,8,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,85%,33,28,ENG_anthony_gordon,Anthony GORDON,18,44,1,0,10,England,ENG
2026-M099-NOR-ENG_ENG_20,0,2,3,1,0,100%,3,3,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,100%,17,17,ENG_noni_madueke,Noni MADUEKE,20,44,1,0,3,England,ENG
2026-M099-NOR-ENG_ENG_07,3,3,6,2,0,67%,3,2,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,79%,19,15,ENG_bukayo_saka,Bukayo SAKA,7,44,0,1,3,England,ENG
2026-M099-NOR-ENG_ENG_15,0,0,0,0,0,0%,0,0,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,100%,1,1,ENG_dan_burn,Dan BURN,15,44,0,0,0,England,ENG
2026-M099-NOR-ENG_ENG_17,1,1,0,0,0,0%,0,0,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,100%,13,13,ENG_morgan_rogers,Morgan ROGERS,17,44,0,0,1,England,ENG
2026-M099-NOR-ENG_ENG_21,1,2,2,0,0,80%,5,4,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,88%,16,14,ENG_eberechi_eze,Eberechi EZE,21,44,1,1,3,England,ENG
2026-M099-NOR-ENG_ENG_24,0,0,1,1,0,69%,13,9,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,89%,36,32,ENG_reece_james,Reece JAMES,24,44,0,1,0,England,ENG
2026-M099-NOR-ENG_ENG_25,1,1,0,0,0,80%,5,4,2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,83%,18,15,ENG_djed_spence,Djed SPENCE,25,44,2,0,3,England,ENG
2026-M100-ARG-SUI_ARG_23,0,0,0,0,0,40%,25,10,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,64%,45,29,ARG_emiliano_martinez,Emiliano MARTINEZ,23,43,0,0,0,Argentina,ARG
2026-M100-ARG-SUI_ARG_03,0,0,0,0,0,50%,6,3,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,84%,25,21,ARG_nicolas_tagliafico,Nicolas TAGLIAFICO,3,43,0,0,0,Argentina,ARG
2026-M100-ARG-SUI_ARG_05,0,0,0,0,0,100%,18,18,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,94%,118,111,ARG_leandro_paredes,Leandro PAREDES,5,43,1,1,1,Argentina,ARG
2026-M100-ARG-SUI_ARG_06,2,2,1,0,0,63%,19,12,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,87%,76,66,ARG_lisandro_martinez,Lisandro MARTINEZ,6,43,2,0,4,Argentina,ARG
2026-M100-ARG-SUI_ARG_07,0,0,1,0,0,83%,6,5,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,91%,35,32,ARG_rodrigo_de_paul,Rodrigo DE PAUL,7,43,1,0,1,Argentina,ARG
2026-M100-ARG-SUI_ARG_09,3,1,0,0,1,75%,8,6,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,89%,45,40,ARG_julian_alvarez,Julian ALVAREZ,9,43,0,0,1,Argentina,ARG
2026-M100-ARG-SUI_ARG_10,4,3,6,4,0,60%,20,12,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,83%,75,62,ARG_lionel_messi,Lionel MESSI,10,43,5,1,8,Argentina,ARG
2026-M100-ARG-SUI_ARG_13,1,0,0,0,0,90%,10,9,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,95%,43,41,ARG_cristian_romero,Cristian ROMERO,13,43,0,0,0,Argentina,ARG
2026-M100-ARG-SUI_ARG_20,4,1,1,0,1,100%,5,5,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,94%,54,51,ARG_alexis_mac_allister,Alexis MAC ALLISTER,20,43,0,1,1,Argentina,ARG
2026-M100-ARG-SUI_ARG_24,0,1,2,1,0,86%,7,6,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,94%,65,61,ARG_enzo_fernandez,Enzo FERNANDEZ,24,43,0,1,1,Argentina,ARG
2026-M100-ARG-SUI_ARG_26,1,0,1,0,0,55%,11,6,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,82%,38,31,ARG_nahuel_molina,Nahuel MOLINA,26,43,0,0,0,Argentina,ARG
2026-M100-ARG-SUI_ARG_04,0,0,1,0,0,50%,2,1,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,77%,22,17,ARG_gonzalo_montiel,Gonzalo MONTIEL,4,43,0,0,0,Argentina,ARG
2026-M100-ARG-SUI_ARG_15,2,2,2,2,0,0%,2,0,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,87%,31,27,ARG_nico_gonzalez,Nico GONZALEZ,15,43,0,0,2,Argentina,ARG
2026-M100-ARG-SUI_ARG_16,3,1,1,0,0,100%,5,5,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,93%,28,26,ARG_thiago_almada,Thiago ALMADA,16,43,0,1,1,Argentina,ARG
2026-M100-ARG-SUI_ARG_19,0,0,0,0,0,0%,1,0,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,86%,7,6,ARG_nicolas_otamendi,Nicolas OTAMENDI,19,43,0,0,0,Argentina,ARG
2026-M100-ARG-SUI_ARG_21,0,0,0,0,0,0%,0,0,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,100%,2,2,ARG_jose_manuel_lopez,Jose Manuel LOPEZ,21,43,0,0,0,Argentina,ARG
2026-M100-ARG-SUI_ARG_22,2,1,0,0,1,0%,0,0,2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,86%,7,6,ARG_lautaro_martinez,Lautaro MARTINEZ,22,43,0,0,1,Argentina,ARG
2026-M100-ARG-SUI_SUI_01,0,0,0,0,0,26%,19,5,2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,54%,41,22,SUI_gregor_kobel,Gregor KOBEL,1,45,0,1,0,Switzerland,SUI
2026-M100-ARG-SUI_SUI_04,0,1,0,0,0,94%,17,16,2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,90%,60,54,SUI_nico_elvedi,Nico ELVEDI,4,45,5,1,6,Switzerland,SUI
2026-M100-ARG-SUI_SUI_05,0,0,0,0,0,81%,16,13,2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,87%,55,48,SUI_manuel_akanji,Manuel AKANJI,5,45,3,1,3,Switzerland,SUI
2026-M100-ARG-SUI_SUI_06,1,1,2,0,0,42%,12,5,2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,85%,48,41,SUI_denis_zakaria,Denis ZAKARIA,6,45,1,0,2,Switzerland,SUI
2026-M100-ARG-SUI_SUI_07,1,0,0,0,0,100%,3,3,2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,89%,9,8,SUI_breel_embolo,Breel EMBOLO,7,45,1,0,1,Switzerland,SUI
2026-M100-ARG-SUI_SUI_08,0,0,1,0,0,100%,12,12,2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,94%,52,49,SUI_remo_freuler,Remo FREULER,8,45,0,1,0,Switzerland,SUI
2026-M100-ARG-SUI_SUI_10,3,4,3,0,0,75%,28,21,2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,93%,71,66,SUI_granit_xhaka,Granit XHAKA,10,45,1,0,5,Switzerland,SUI
2026-M100-ARG-SUI_SUI_11,3,6,3,1,1,25%,4,1,2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,68%,19,13,SUI_dan_ndoye,Dan NDOYE,11,45,1,0,7,Switzerland,SUI
2026-M100-ARG-SUI_SUI_13,0,0,2,2,0,93%,15,14,2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,93%,41,38,SUI_ricardo_rodriguez,Ricardo RODRIGUEZ,13,45,0,0,0,Switzerland,SUI
2026-M100-ARG-SUI_SUI_15,1,0,2,1,0,75%,4,3,2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,87%,30,26,SUI_djibril_sow,Djibril SOW,15,45,0,0,0,Switzerland,SUI
2026-M100-ARG-SUI_SUI_22,1,2,6,0,0,40%,5,2,2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,74%,23,17,SUI_fabian_rieder,Fabian RIEDER,22,45,1,0,3,Switzerland,SUI
2026-M100-ARG-SUI_SUI_02,0,1,2,0,0,0%,3,0,2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,75%,4,3,SUI_miro_muheim,Miro MUHEIM,2,45,0,0,1,Switzerland,SUI
2026-M100-ARG-SUI_SUI_03,0,0,0,0,0,0%,2,0,2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,62%,8,5,SUI_silvan_widmer,Silvan WIDMER,3,45,0,0,0,Switzerland,SUI
2026-M100-ARG-SUI_SUI_14,1,0,1,0,0,50%,2,1,2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,100%,5,5,SUI_ardon_jashari,Ardon JASHARI,14,45,1,1,1,Switzerland,SUI
2026-M100-ARG-SUI_SUI_17,0,0,0,0,0,0%,0,0,2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,67%,3,2,SUI_ruben_vargas,Ruben VARGAS,17,45,0,0,0,Switzerland,SUI
2026-M100-ARG-SUI_SUI_18,0,0,0,0,0,100%,1,1,2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,100%,5,5,SUI_eray_coemert,Eray COEMERT,18,45,0,0,0,Switzerland,SUI
