appearance_id,blocks,clearances,duels_won_aerial,duels_won_physical,interceptions,loose_ball_receptions,match_id,match_team_id,player_id,player_name,possession_contests_won,possession_interrupted,possession_regains,pressing_direct,pressing_indirect,pushing_on,pushing_on_into_pressing,shirt_number,tackles_made_won,team,team_id,topic
2026-M004-USA-PAR_USA_09,0,0,0,0,0,3,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,USA_ricardo_pepi,Ricardo PEPI,0,0,1,3,6,9,5,9,1 / 1,USA,USA,out_of_possession
2026-M004-USA-PAR_USA_14,2,0,2,1,1,9,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,USA_sebastian_berhalter,Sebastian BERHALTER,3,0,3,4,16,13,6,14,2 / 0,USA,USA,out_of_possession
2026-M004-USA-PAR_USA_21,0,1,0,0,0,0,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,USA_timothy_weah,Timothy WEAH,1,1,1,2,8,5,4,21,0 / 0,USA,USA,out_of_possession
2026-M004-USA-PAR_PAR_12,0,1,0,0,0,1,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_orlando_gill,Orlando GILL,0,1,8,0,0,0,0,12,0 / 0,Paraguay,PAR,out_of_possession
2026-M004-USA-PAR_PAR_03,1,11,4,0,1,5,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_omar_alderete,Omar ALDERETE,4,6,6,1,3,11,0,3,1 / 0,Paraguay,PAR,out_of_possession
2026-M004-USA-PAR_PAR_04,2,12,2,1,0,2,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_juan_jose_caceres,Juan Jose CACERES,3,13,4,10,21,27,20,4,11 / 3,Paraguay,PAR,out_of_possession
2026-M004-USA-PAR_PAR_06,4,2,0,0,0,5,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_junior_alonso,Junior ALONSO,0,3,3,3,30,40,21,6,4 / 0,Paraguay,PAR,out_of_possession
2026-M004-USA-PAR_PAR_08,5,1,2,0,2,7,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_diego_gomez,Diego GOMEZ,2,5,5,11,37,52,28,8,8 / 1,Paraguay,PAR,out_of_possession
2026-M004-USA-PAR_PAR_09,0,0,3,0,0,1,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_antonio_sanabria,Antonio SANABRIA,4,0,0,1,31,12,7,9,1 / 0,Paraguay,PAR,out_of_possession
2026-M004-USA-PAR_PAR_10,1,0,0,1,2,6,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_miguel_almiron,Miguel ALMIRON,1,1,3,3,33,29,23,10,4 / 1,Paraguay,PAR,out_of_possession
2026-M004-USA-PAR_PAR_14,7,4,1,0,0,8,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_andres_cubas,Andres CUBAS,1,12,6,20,26,53,21,14,11 / 3,Paraguay,PAR,out_of_possession
2026-M004-USA-PAR_PAR_15,6,10,5,0,0,0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_gustavo_gomez,Gustavo GOMEZ,5,12,6,6,7,3,0,15,1 / 1,Paraguay,PAR,out_of_possession
2026-M004-USA-PAR_PAR_16,3,0,0,0,2,1,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_damian_bobadilla,Damian BOBADILLA,0,1,2,4,13,30,7,16,3 / 0,Paraguay,PAR,out_of_possession
2026-M004-USA-PAR_PAR_19,3,0,0,0,0,4,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_julio_enciso,Julio ENCISO,3,0,3,3,29,41,16,19,5 / 0,Paraguay,PAR,out_of_possession
2026-M004-USA-PAR_PAR_02,0,1,1,0,0,1,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_gustavo_velazquez,Gustavo VELAZQUEZ,1,1,0,2,3,10,2,2,1 / 0,Paraguay,PAR,out_of_possession
2026-M004-USA-PAR_PAR_07,0,1,0,0,0,1,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_ramon_sosa,Ramon SOSA,0,1,0,1,11,7,4,7,1 / 0,Paraguay,PAR,out_of_possession
2026-M004-USA-PAR_PAR_11,1,0,1,0,1,1,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_mauricio,MAURICIO,1,0,3,1,19,17,12,11,1 / 0,Paraguay,PAR,out_of_possession
2026-M004-USA-PAR_PAR_17,0,0,0,0,0,3,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_alejandro_romero_gamarra,Alejandro ROMERO GAMARRA,0,0,0,5,8,18,5,17,3 / 0,Paraguay,PAR,out_of_possession
2026-M004-USA-PAR_PAR_18,1,1,0,0,0,1,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_alex_arce,Alex ARCE,0,0,3,4,14,11,3,18,2 / 1,Paraguay,PAR,out_of_possession
2026-M005-HAI-SCO_HAI_01,0,0,0,0,0,3,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_johny_placide,Johny PLACIDE,0,0,4,0,0,0,0,1,0 / 0,Haiti,HAI,out_of_possession
2026-M005-HAI-SCO_HAI_02,1,3,0,1,1,2,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_carlens_arcus,Carlens ARCUS,1,1,5,2,9,18,6,2,2 / 0,Haiti,HAI,out_of_possession
2026-M005-HAI-SCO_HAI_04,2,6,1,0,2,3,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_ricardo_ade,Ricardo ADE,1,5,5,1,5,9,2,4,2 / 0,Haiti,HAI,out_of_possession
2026-M005-HAI-SCO_HAI_05,3,6,1,2,2,3,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_hannes_delcroix,Hannes DELCROIX,4,3,9,1,2,8,1,5,2 / 2,Haiti,HAI,out_of_possession
2026-M005-HAI-SCO_HAI_08,3,5,1,0,0,8,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_martin_experience,Martin EXPERIENCE,1,7,3,6,18,21,14,8,5 / 1,Haiti,HAI,out_of_possession
2026-M005-HAI-SCO_HAI_10,3,1,1,0,1,5,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_jean_ricner_bellegarde,Jean-Ricner BELLEGARDE,2,3,5,5,14,11,6,10,3 / 1,Haiti,HAI,out_of_possession
2026-M005-HAI-SCO_HAI_11,2,3,0,0,1,1,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_louicius_deedson,Louicius DEEDSON,0,3,2,3,17,15,10,11,0 / 0,Haiti,HAI,out_of_possession
2026-M005-HAI-SCO_HAI_15,2,0,0,0,0,7,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_ruben_providence,Ruben PROVIDENCE,1,2,0,3,16,16,12,15,2 / 0,Haiti,HAI,out_of_possession
2026-M005-HAI-SCO_HAI_17,4,4,1,0,0,5,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_danley_jean_jacques,Danley JEAN JACQUES,1,4,6,10,13,26,6,17,4 / 2,Haiti,HAI,out_of_possession
2026-M005-HAI-SCO_HAI_18,1,0,3,0,0,1,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_wilson_isidor,Wilson ISIDOR,3,0,1,0,27,24,11,18,0 / 0,Haiti,HAI,out_of_possession
2026-M005-HAI-SCO_HAI_20,0,2,4,1,0,1,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_frantzdy_pierrot,Frantzdy PIERROT,5,0,0,1,18,12,8,20,0 / 0,Haiti,HAI,out_of_possession
2026-M005-HAI-SCO_HAI_16,0,0,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_lenny_joseph,Lenny JOSEPH,0,0,0,0,6,0,0,16,0 / 0,Haiti,HAI,out_of_possession
2026-M005-HAI-SCO_HAI_19,0,0,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_yassin_fortune,Yassin FORTUNE,0,0,0,0,0,1,0,19,0 / 0,Haiti,HAI,out_of_possession
2026-M005-HAI-SCO_HAI_21,0,1,1,0,0,5,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_josue_casimir,Josue CASIMIR,1,1,0,3,5,5,3,21,2 / 0,Haiti,HAI,out_of_possession
2026-M005-HAI-SCO_SCO_01,0,0,0,0,0,5,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_angus_gunn,Angus GUNN,0,0,8,0,0,0,0,1,0 / 0,Scotland,SCO,out_of_possession
2026-M005-HAI-SCO_SCO_02,2,3,1,0,2,4,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_aaron_hickey,Aaron HICKEY,1,0,7,5,11,20,8,2,2 / 1,Scotland,SCO,out_of_possession
2026-M005-HAI-SCO_SCO_03,2,2,0,0,0,3,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_andy_robertson,Andy ROBERTSON,0,3,2,1,10,21,6,3,2 / 0,Scotland,SCO,out_of_possession
2026-M005-HAI-SCO_SCO_04,1,1,2,0,0,4,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_scott_mctominay,Scott McTOMINAY,2,2,0,1,14,12,2,4,1 / 0,Scotland,SCO,out_of_possession
2026-M005-HAI-SCO_SCO_05,3,4,3,0,0,4,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_grant_hanley,Grant HANLEY,3,2,6,2,2,10,3,5,1 / 1,Scotland,SCO,out_of_possession
2026-M005-HAI-SCO_SCO_07,0,0,0,0,0,4,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_john_mcginn,John McGINN,0,0,0,1,16,14,9,7,1 / 0,Scotland,SCO,out_of_possession
2026-M005-HAI-SCO_SCO_10,0,0,5,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_che_adams,Che ADAMS,5,0,1,3,20,18,10,10,2 / 0,Scotland,SCO,out_of_possession
2026-M005-HAI-SCO_SCO_13,2,3,2,0,0,2,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_jack_hendry,Jack HENDRY,2,4,2,2,3,5,1,13,0 / 0,Scotland,SCO,out_of_possession
2026-M005-HAI-SCO_SCO_17,2,1,0,0,0,3,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_ben_gannon_doak,Ben GANNON-DOAK,0,2,2,4,33,19,16,17,3 / 1,Scotland,SCO,out_of_possession
2026-M005-HAI-SCO_SCO_19,3,2,3,0,1,7,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_lewis_ferguson,Lewis FERGUSON,4,2,7,7,10,10,1,19,2 / 1,Scotland,SCO,out_of_possession
2026-M005-HAI-SCO_SCO_20,0,0,4,1,0,4,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_lawrence_shankland,Lawrence SHANKLAND,6,1,1,7,29,38,18,20,3 / 0,Scotland,SCO,out_of_possession
2026-M005-HAI-SCO_SCO_09,1,2,2,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_lyndon_dykes,Lyndon DYKES,2,2,1,1,7,8,3,9,0 / 0,Scotland,SCO,out_of_possession
2026-M005-HAI-SCO_SCO_11,3,0,0,0,0,3,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_ryan_christie,Ryan CHRISTIE,0,1,1,4,17,13,11,11,3 / 0,Scotland,SCO,out_of_possession
2026-M005-HAI-SCO_SCO_22,1,1,1,0,0,2,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_nathan_patterson,Nathan PATTERSON,1,1,1,0,7,10,4,22,2 / 0,Scotland,SCO,out_of_possession
2026-M005-HAI-SCO_SCO_23,1,0,0,0,0,1,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_kenny_mclean,Kenny McLEAN,0,2,0,1,4,6,2,23,2 / 0,Scotland,SCO,out_of_possession
2026-M005-HAI-SCO_SCO_25,0,0,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_findlay_curtis,Findlay CURTIS,0,0,0,0,8,7,5,25,0 / 0,Scotland,SCO,out_of_possession
2026-M006-AUS-TUR_AUS_18,0,0,0,0,0,4,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_patrick_beach,Patrick BEACH,0,0,10,0,0,0,0,18,0 / 0,Australia,AUS,out_of_possession
2026-M006-AUS-TUR_AUS_03,6,7,2,0,2,5,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_alessandro_circati,Alessandro CIRCATI,2,3,8,9,6,13,8,3,2 / 1,Australia,AUS,out_of_possession
2026-M006-AUS-TUR_AUS_04,7,7,1,0,1,5,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_jacob_italiano,Jacob ITALIANO,1,12,3,6,40,45,37,4,4 / 1,Australia,AUS,out_of_possession
2026-M006-AUS-TUR_AUS_05,2,0,0,0,0,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_jordan_bos,Jordan BOS,0,3,0,6,24,26,20,5,2 / 0,Australia,AUS,out_of_possession
2026-M006-AUS-TUR_AUS_08,7,2,2,0,0,4,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_connor_metcalfe,Connor METCALFE,2,5,3,3,52,34,28,8,3 / 0,Australia,AUS,out_of_possession
2026-M006-AUS-TUR_AUS_09,0,0,2,0,0,2,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_mohamed_toure,Mohamed TOURE,2,0,1,2,29,17,12,9,1 / 1,Australia,AUS,out_of_possession
2026-M006-AUS-TUR_AUS_13,2,5,0,0,0,7,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_aiden_oneill,Aiden ONEILL,1,6,0,7,36,28,8,13,4 / 0,Australia,AUS,out_of_possession
2026-M006-AUS-TUR_AUS_17,0,2,0,0,0,4,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_nestory_irankunda,Nestory IRANKUNDA,0,2,0,0,29,18,13,17,0 / 0,Australia,AUS,out_of_possession
2026-M006-AUS-TUR_AUS_19,4,11,3,0,0,3,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_harry_souttar,Harry SOUTTAR,3,9,3,4,3,19,5,19,2 / 0,Australia,AUS,out_of_possession
2026-M006-AUS-TUR_AUS_21,1,5,4,0,0,4,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_cameron_burgess,Cameron BURGESS,4,5,6,8,2,5,1,21,6 / 5,Australia,AUS,out_of_possession
2026-M006-AUS-TUR_AUS_24,5,6,2,0,3,6,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_paul_okon_engstler,Paul OKON-ENGSTLER,3,8,8,3,41,37,21,24,5 / 1,Australia,AUS,out_of_possession
2026-M006-AUS-TUR_AUS_06,0,2,1,0,0,2,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_jason_geria,Jason GERIA,1,0,1,1,14,12,11,6,0 / 0,Australia,AUS,out_of_possession
2026-M006-AUS-TUR_AUS_16,3,2,0,0,0,2,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_aziz_behich,Aziz BEHICH,0,4,0,4,6,11,9,16,2 / 0,Australia,AUS,out_of_possession
2026-M006-AUS-TUR_AUS_22,0,2,1,0,0,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_jackson_irvine,Jackson IRVINE,2,1,1,1,11,6,5,22,0 / 0,Australia,AUS,out_of_possession
2026-M006-AUS-TUR_AUS_23,1,0,1,0,0,2,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_nishan_velupillay,Nishan VELUPILLAY,1,1,0,1,27,15,14,23,0 / 0,Australia,AUS,out_of_possession
2026-M006-AUS-TUR_AUS_26,1,0,4,0,0,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_tete_yengi,Tete YENGI,5,2,4,2,7,5,5,26,3 / 2,Australia,AUS,out_of_possession
2026-M006-AUS-TUR_TUR_23,0,2,0,0,0,2,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_ugurcan_cakir,Ugurcan CAKIR,0,1,4,0,0,0,0,23,0 / 0,Türkiye,TUR,out_of_possession
2026-M006-AUS-TUR_TUR_02,1,1,2,0,0,5,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_zeki_celik,Zeki CELIK,2,3,0,5,15,20,11,2,4 / 0,Türkiye,TUR,out_of_possession
2026-M006-AUS-TUR_TUR_03,2,8,4,0,0,4,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_merih_demiral,Merih DEMIRAL,4,5,6,0,3,4,1,3,1 / 0,Türkiye,TUR,out_of_possession
2026-M006-AUS-TUR_TUR_06,1,1,0,0,1,6,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_orkun_kokcu,Orkun KOKCU,0,2,1,2,12,18,5,6,3 / 0,Türkiye,TUR,out_of_possession
2026-M006-AUS-TUR_TUR_07,0,0,0,0,0,4,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_kerem_akturkoglu,Kerem AKTURKOGLU,1,0,0,2,27,37,19,7,1 / 0,Türkiye,TUR,out_of_possession
2026-M006-AUS-TUR_TUR_08,1,0,0,0,0,11,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_arda_guler,Arda GULER,0,3,0,1,14,23,8,8,5 / 0,Türkiye,TUR,out_of_possession
2026-M006-AUS-TUR_TUR_10,1,1,1,0,2,5,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_hakan_calhanoglu,Hakan CALHANOGLU,2,2,3,2,14,14,7,10,2 / 0,Türkiye,TUR,out_of_possession
2026-M006-AUS-TUR_TUR_14,2,5,4,1,0,17,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_abdulkerim_bardakci,Abdulkerim BARDAKCI,5,7,6,6,6,7,4,14,7 / 1,Türkiye,TUR,out_of_possession
2026-M006-AUS-TUR_TUR_16,4,2,2,0,1,7,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_ismail_yuksek,Ismail YUKSEK,3,4,7,6,17,18,7,16,7 / 3,Türkiye,TUR,out_of_possession
2026-M006-AUS-TUR_TUR_20,1,5,1,0,2,8,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_ferdi_kadioglu,Ferdi KADIOGLU,2,4,4,3,6,9,3,20,0 / 0,Türkiye,TUR,out_of_possession
2026-M006-AUS-TUR_TUR_21,0,0,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_baris_alper_yilmaz,Baris Alper YILMAZ,0,1,0,1,15,9,8,21,1 / 0,Türkiye,TUR,out_of_possession
2026-M006-AUS-TUR_TUR_05,0,0,0,0,0,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_salih_ozcan,Salih OZCAN,0,0,1,1,1,3,1,5,0 / 0,Türkiye,TUR,out_of_possession
2026-M006-AUS-TUR_TUR_09,0,0,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_deniz_gul,Deniz GUL,0,0,0,0,1,0,0,9,0 / 0,Türkiye,TUR,out_of_possession
2026-M006-AUS-TUR_TUR_11,3,0,0,0,0,7,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_kenan_yildiz,Kenan YILDIZ,1,3,1,1,6,3,2,11,0 / 0,Türkiye,TUR,out_of_possession
2026-M006-AUS-TUR_TUR_18,1,0,0,0,0,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_mert_muldur,Mert MULDUR,0,1,0,0,0,0,0,18,0 / 0,Türkiye,TUR,out_of_possession
2026-M006-AUS-TUR_TUR_19,1,0,0,0,0,2,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_yunus_akgun,Yunus AKGUN,0,0,0,1,2,2,1,19,1 / 0,Türkiye,TUR,out_of_possession
2026-M007-BRA-MAR_BRA_01,0,0,0,0,0,2,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_alisson,ALISSON,0,0,3,0,0,0,0,1,0 / 0,Brazil,BRA,out_of_possession
2026-M007-BRA-MAR_BRA_03,3,7,1,0,2,7,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_gabriel_magalhaes,GABRIEL MAGALHAES,1,8,3,2,8,9,7,3,2 / 0,Brazil,BRA,out_of_possession
2026-M007-BRA-MAR_BRA_04,3,6,3,0,0,3,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_marquinhos,MARQUINHOS,3,4,8,0,6,13,3,4,0 / 0,Brazil,BRA,out_of_possession
2026-M007-BRA-MAR_BRA_05,2,3,2,0,2,5,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_casemiro,CASEMIRO,2,3,4,2,19,10,2,5,6 / 1,Brazil,BRA,out_of_possession
2026-M007-BRA-MAR_BRA_07,0,0,0,0,1,5,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_vinicius_junior,VINICIUS JUNIOR,0,0,1,5,34,38,18,7,2 / 0,Brazil,BRA,out_of_possession
2026-M007-BRA-MAR_BRA_08,1,1,2,0,0,5,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_bruno_guimaraes,BRUNO GUIMARAES,4,2,2,2,28,17,6,8,4 / 2,Brazil,BRA,out_of_possession
2026-M007-BRA-MAR_BRA_11,1,0,2,0,0,3,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_raphinha,RAPHINHA,3,0,1,5,42,30,19,11,5 / 0,Brazil,BRA,out_of_possession
2026-M007-BRA-MAR_BRA_16,0,3,0,0,4,5,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_douglas_santos,DOUGLAS SANTOS,1,6,8,14,17,43,15,16,12 / 4,Brazil,BRA,out_of_possession
2026-M007-BRA-MAR_BRA_20,2,3,2,0,0,3,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_lucas_paqueta,LUCAS PAQUETA,2,7,5,8,26,22,15,20,11 / 2,Brazil,BRA,out_of_possession
2026-M007-BRA-MAR_BRA_24,0,1,1,0,1,2,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_roger_ibanez,ROGER IBANEZ,1,2,1,1,9,8,6,24,4 / 0,Brazil,BRA,out_of_possession
2026-M007-BRA-MAR_BRA_25,0,0,1,0,1,1,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_igor_thiago,IGOR THIAGO,1,0,3,5,20,27,14,25,2 / 2,Brazil,BRA,out_of_possession
2026-M007-BRA-MAR_BRA_09,0,1,0,0,1,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_matheus_cunha,MATHEUS CUNHA,2,0,2,2,19,23,11,9,2 / 0,Brazil,BRA,out_of_possession
2026-M007-BRA-MAR_BRA_13,2,4,1,0,1,2,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_danilo,DANILO,1,3,4,0,2,6,1,13,0 / 0,Brazil,BRA,out_of_possession
2026-M007-BRA-MAR_BRA_17,4,3,1,0,1,3,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_fabinho,FABINHO,1,5,2,4,18,27,9,17,3 / 0,Brazil,BRA,out_of_possession
2026-M007-BRA-MAR_BRA_18,0,0,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_danilo_santos,DANILO SANTOS,0,0,0,1,6,6,3,18,0 / 0,Brazil,BRA,out_of_possession
2026-M007-BRA-MAR_BRA_21,0,0,1,0,1,2,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_luiz_henrique,LUIZ HENRIQUE,1,0,1,3,7,15,4,21,1 / 0,Brazil,BRA,out_of_possession
2026-M007-BRA-MAR_MAR_01,0,0,0,0,0,1,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_yassine_bounou,Yassine BOUNOU,0,0,7,0,0,0,0,1,0 / 0,Morocco,MAR,out_of_possession
2026-M007-BRA-MAR_MAR_02,3,1,0,1,2,6,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_achraf_hakimi,Achraf HAKIMI,2,2,5,5,15,31,17,2,6 / 1,Morocco,MAR,out_of_possession
2026-M007-BRA-MAR_MAR_03,2,4,1,0,0,5,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_noussair_mazraoui,Noussair MAZRAOUI,2,5,3,3,11,15,8,3,4 / 1,Morocco,MAR,out_of_possession
2026-M007-BRA-MAR_MAR_06,2,1,1,0,2,9,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_ayyoub_bouaddi,Ayyoub BOUADDI,2,4,4,5,25,66,19,6,5 / 1,Morocco,MAR,out_of_possession
2026-M007-BRA-MAR_MAR_08,0,0,0,0,1,6,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_azzedine_ounahi,Azzedine OUNAHI,0,0,1,2,26,19,8,8,0 / 0,Morocco,MAR,out_of_possession
2026-M007-BRA-MAR_MAR_10,2,0,0,0,1,4,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_brahim_diaz,Brahim DIAZ,0,0,1,4,22,17,15,10,1 / 0,Morocco,MAR,out_of_possession
2026-M007-BRA-MAR_MAR_11,0,1,1,0,0,1,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_ismael_saibari,Ismael SAIBARI,1,1,1,4,63,28,24,11,3 / 1,Morocco,MAR,out_of_possession
2026-M007-BRA-MAR_MAR_14,2,4,1,0,1,8,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_issa_diop,Issa DIOP,1,3,5,1,3,16,2,14,0 / 0,Morocco,MAR,out_of_possession
2026-M007-BRA-MAR_MAR_18,1,4,0,1,1,5,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_chadi_riad,Chadi RIAD,1,3,7,3,3,11,4,18,1 / 1,Morocco,MAR,out_of_possession
2026-M007-BRA-MAR_MAR_23,2,0,0,0,0,3,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_bilal_el_khannouss,Bilal EL KHANNOUSS,1,1,4,3,28,22,19,23,6 / 3,Morocco,MAR,out_of_possession
2026-M007-BRA-MAR_MAR_24,0,1,0,0,2,14,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_neil_el_aynaoui,Neil EL AYNAOUI,0,1,7,8,12,22,7,24,4 / 2,Morocco,MAR,out_of_possession
2026-M007-BRA-MAR_MAR_07,1,1,0,0,0,1,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_chemsdine_talbi,Chemsdine TALBI,0,2,1,1,12,7,6,7,0 / 0,Morocco,MAR,out_of_possession
2026-M007-BRA-MAR_MAR_09,0,0,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_soufiane_rahimi,Souﬁane RAHIMI,0,0,0,1,2,1,1,9,1 / 0,Morocco,MAR,out_of_possession
2026-M007-BRA-MAR_MAR_15,1,0,0,0,0,3,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_samir_el_mourabet,Samir EL MOURABET,0,1,0,0,15,13,11,15,0 / 0,Morocco,MAR,out_of_possession
