appearance_id,high_speed_runs_zone3,match_id,match_team_id,player_id,player_name,shirt_number,source_page,sprints_zone4_5,team,team_id,top_speed_kmh,total_distance_m,zone1_0_7_kmh_m,zone2_7_15_kmh_m,zone3_15_20_kmh_m,zone4_20_25_kmh_m,zone5_25_plus_kmh_m
2026-M057-JPN-SWE_SWE_03,84.0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,SWE_victor_lindelof,Victor LINDELOF,3,51,24.0,Sweden,SWE,28.8,9159.8,3387.8,4287.1,1138.2,308.5,38.2
2026-M057-JPN-SWE_SWE_04,34.0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,SWE_isak_hien,Isak HIEN,4,51,14.0,Sweden,SWE,30.9,3585.2,1291.1,1635.1,396.4,181.8,80.9
2026-M057-JPN-SWE_SWE_05,76.0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,SWE_gabriel_gudmundsson,Gabriel GUDMUNDSSON,5,51,30.0,Sweden,SWE,33.7,9143.7,3448.1,4237.8,961.5,341.4,154.9
2026-M057-JPN-SWE_SWE_09,99.0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,SWE_alexander_isak,Alexander ISAK,9,51,46.0,Sweden,SWE,29.7,9299.6,4074.4,3456.8,1013.0,580.0,175.5
2026-M057-JPN-SWE_SWE_11,88.0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,SWE_anthony_elanga,Anthony ELANGA,11,51,54.0,Sweden,SWE,34.9,10084.1,4694.7,3370.2,1016.0,502.1,501.1
2026-M057-JPN-SWE_SWE_17,129.0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,SWE_viktor_gyokeres,Viktor GYOKERES,17,51,53.0,Sweden,SWE,34.7,10866.2,4610.0,4025.6,1437.8,620.3,172.5
2026-M057-JPN-SWE_SWE_18,130.0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,SWE_yasin_ayari,Yasin AYARI,18,51,40.0,Sweden,SWE,29.0,10942.8,3863.5,4852.3,1554.6,512.1,160.3
2026-M057-JPN-SWE_SWE_21,89.0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,SWE_alexander_bernhardsson,Alexander BERNHARDSSON,21,51,29.0,Sweden,SWE,29.8,8476.2,3325.4,3668.7,1023.8,353.5,104.8
2026-M057-JPN-SWE_SWE_24,102.0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,SWE_elliot_stroud,Elliot STROUD,24,51,45.0,Sweden,SWE,30.3,8810.3,3173.5,3709.5,1230.6,567.1,129.7
2026-M057-JPN-SWE_SWE_07,98.0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,SWE_lucas_bergvall,Lucas BERGVALL,7,51,31.0,Sweden,SWE,32.6,7566.7,2549.8,3448.1,1118.8,344.4,105.6
2026-M057-JPN-SWE_SWE_08,30.0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,SWE_daniel_svensson,Daniel SVENSSON,8,51,13.0,Sweden,SWE,27.9,2559.6,964.8,1023.9,348.5,189.7,32.8
2026-M057-JPN-SWE_SWE_10,20.0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,SWE_benjamin_nygren,Benjamin NYGREN,10,51,11.0,Sweden,SWE,27.5,1221.1,309.3,553.8,215.1,133.3,9.6
2026-M057-JPN-SWE_SWE_13,22.0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,SWE_ken_sema,Ken SEMA,13,51,7.0,Sweden,SWE,27.7,2294.5,884.2,989.1,306.6,97.8,16.8
2026-M057-JPN-SWE_SWE_15,8.0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,SWE_carl_starfelt,Carl STARFELT,15,51,3.0,Sweden,SWE,26.3,1116.7,382.5,562.5,116.2,48.3,7.2
2026-M058-TUN-NED_TUN_16,7.0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,TUN_aymen_dahmen,Aymen DAHMEN,16,51,0.0,Tunisia,TUN,19.7,3813.1,3208.4,532.6,72.0,0.0,0.0
2026-M058-TUN-NED_TUN_02,127.0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,TUN_ali_abdi,Ali ABDI,2,51,45.0,Tunisia,TUN,32.3,10148.8,3941.2,4069.6,1348.3,634.1,155.5
2026-M058-TUN-NED_TUN_03,100.0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,TUN_montassar_talbi,Montassar TALBI,3,51,22.0,Tunisia,TUN,30.6,10017.6,3828.0,4697.0,1138.1,262.0,92.5
2026-M058-TUN-NED_TUN_09,106.0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,TUN_hazem_mastouri,Hazem MASTOURI,9,51,39.0,Tunisia,TUN,34.8,10041.1,3896.7,4212.0,1235.7,460.8,235.9
2026-M058-TUN-NED_TUN_10,149.0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,TUN_hannibal_mejbri,Hannibal MEJBRI,10,51,40.0,Tunisia,TUN,31.3,10564.8,3689.3,4362.4,1742.0,546.2,225.0
2026-M058-TUN-NED_TUN_11,101.0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,TUN_ismael_gharbi,Ismael GHARBI,11,51,34.0,Tunisia,TUN,31.0,8956.1,2699.5,4317.9,1139.0,573.3,226.4
2026-M058-TUN-NED_TUN_13,93.0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,TUN_rani_khedira,Rani KHEDIRA,13,51,16.0,Tunisia,TUN,28.1,8220.1,2442.3,4466.3,1075.5,189.1,46.9
2026-M058-TUN-NED_TUN_17,77.0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,TUN_ellyes_skhiri,Ellyes SKHIRI,17,51,22.0,Tunisia,TUN,31.2,9836.9,3988.3,4667.9,878.7,240.8,61.3
2026-M058-TUN-NED_TUN_20,94.0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,TUN_yan_valery,Yan VALERY,20,51,43.0,Tunisia,TUN,33.1,10665.4,3799.2,4649.1,1145.4,658.2,413.5
2026-M058-TUN-NED_TUN_21,46.0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,TUN_mohamed_amine_ben_hmida,Mohamed Amine BEN HMIDA,21,51,20.0,Tunisia,TUN,33.8,7296.2,2986.0,3463.9,551.3,203.1,92.0
2026-M058-TUN-NED_TUN_25,123.0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,TUN_anis_slimane,Anis SLIMANE,25,51,36.0,Tunisia,TUN,30.3,8605.8,2324.1,4333.6,1246.0,504.8,197.3
2026-M058-TUN-NED_TUN_07,33.0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,TUN_elias_achouri,Elias ACHOURI,7,51,17.0,Tunisia,TUN,30.3,3016.1,1268.5,1033.2,442.3,197.3,74.8
2026-M058-TUN-NED_TUN_12,38.0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,TUN_mortadha_ben_ouanes,Mortadha BEN OUANES,12,51,18.0,Tunisia,TUN,28.6,3379.0,868.8,1659.0,580.5,196.6,74.2
2026-M058-TUN-NED_TUN_15,37.0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,TUN_mohamed_hadj_mahmoud,Mohamed HADJ MAHMOUD,15,51,18.0,Tunisia,TUN,29.8,3364.0,1043.6,1530.7,445.8,224.0,119.9
2026-M058-TUN-NED_TUN_19,25.0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,TUN_firas_chaouat,Firas CHAOUAT,19,51,13.0,Tunisia,TUN,34.4,2418.8,750.6,1061.4,324.4,161.1,121.4
2026-M058-TUN-NED_TUN_26,9.0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,TUN_sebastian_tounekti,Sebastian TOUNEKTI,26,51,6.0,Tunisia,TUN,29.0,754.4,201.3,361.0,105.8,59.3,27.1
2026-M058-TUN-NED_NED_01,7.0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,NED_bart_verbruggen,Bart VERBRUGGEN,1,52,1.0,Netherlands,NED,22.0,4979.2,3930.6,957.7,79.8,11.1,0.0
2026-M058-TUN-NED_NED_04,70.0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,NED_virgil_van_dijk,Virgil VAN DIJK,4,52,26.0,Netherlands,NED,31.5,9072.1,4439.0,3189.6,905.1,424.9,113.5
2026-M058-TUN-NED_NED_05,77.0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,NED_nathan_ake,Nathan AKE,5,52,30.0,Netherlands,NED,32.6,10048.0,3728.9,4782.1,911.7,411.8,213.5
2026-M058-TUN-NED_NED_06,107.0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,NED_jan_paul_van_hecke,Jan Paul VAN HECKE,6,52,29.0,Netherlands,NED,30.9,10207.2,3888.5,4621.0,1152.8,425.0,119.9
2026-M058-TUN-NED_NED_08,110.0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,NED_ryan_gravenberch,Ryan GRAVENBERCH,8,52,35.0,Netherlands,NED,29.5,9701.6,3936.3,4038.7,1164.7,431.2,130.7
2026-M058-TUN-NED_NED_11,106.0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,NED_cody_gakpo,Cody GAKPO,11,52,51.0,Netherlands,NED,29.6,9153.0,3426.0,3695.9,1107.4,679.7,243.9
2026-M058-TUN-NED_NED_14,95.0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,NED_tijjani_reijnders,Tijjani REIJNDERS,14,52,39.0,Netherlands,NED,28.6,8309.0,2791.9,3601.0,1176.6,602.2,137.3
2026-M058-TUN-NED_NED_18,70.0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,NED_donyell_malen,Donyell MALEN,18,52,29.0,Netherlands,NED,30.2,7515.2,3042.2,3168.1,826.3,353.3,125.3
2026-M058-TUN-NED_NED_19,67.0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,NED_brian_brobbey,Brian BROBBEY,19,52,24.0,Netherlands,NED,33.6,7519.8,3381.3,2878.2,826.8,309.7,123.8
2026-M058-TUN-NED_NED_21,84.0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,NED_frenkie_de_jong,Frenkie DE JONG,21,52,22.0,Netherlands,NED,30.1,8027.8,2812.1,3780.9,1104.6,271.1,59.1
2026-M058-TUN-NED_NED_22,106.0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,NED_denzel_dumfries,Denzel DUMFRIES,22,52,50.0,Netherlands,NED,32.9,10286.3,3931.3,3974.5,1288.7,775.3,316.5
2026-M058-TUN-NED_NED_07,44.0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,NED_justin_kluivert,Justin KLUIVERT,7,52,14.0,Netherlands,NED,30.1,2836.5,830.4,1247.8,499.2,172.0,87.2
2026-M058-TUN-NED_NED_10,40.0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,NED_memphis_depay,Memphis DEPAY,10,52,6.0,Netherlands,NED,29.7,2207.1,631.6,1005.6,445.7,92.9,31.3
2026-M058-TUN-NED_NED_17,25.0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,NED_noa_lang,Noa LANG,17,52,5.0,Netherlands,NED,26.1,1447.2,445.3,620.4,260.2,106.0,15.2
2026-M058-TUN-NED_NED_20,38.0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,NED_teun_koopmeiners,Teun KOOPMEINERS,20,52,5.0,Netherlands,NED,25.6,2954.1,725.8,1687.0,442.8,84.4,14.1
2026-M058-TUN-NED_NED_24,26.0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,NED_crysencio_summerville,Crysencio SUMMERVILLE,24,52,16.0,Netherlands,NED,29.2,2549.1,882.4,1138.3,302.6,157.2,68.6
2026-M059-TUR-USA_TUR_23,11.0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,TUR_ugurcan_cakir,Ugurcan CAKIR,23,51,1.0,Türkiye,TUR,20.8,5316.2,4116.5,1095.1,99.4,5.3,0.0
2026-M059-TUR-USA_TUR_02,106.0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,TUR_zeki_celik,Zeki CELIK,2,51,40.0,Türkiye,TUR,33.0,9571.4,3274.8,4253.4,1323.9,507.7,211.6
2026-M059-TUR-USA_TUR_05,142.0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,TUR_salih_ozcan,Salih OZCAN,5,51,48.0,Türkiye,TUR,28.6,11220.7,3656.8,5063.7,1676.5,675.6,148.0
2026-M059-TUR-USA_TUR_06,108.0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,TUR_orkun_kokcu,Orkun KOKCU,6,51,31.0,Türkiye,TUR,31.3,10163.0,3658.4,4566.8,1326.9,405.5,205.4
2026-M059-TUR-USA_TUR_08,139.0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,TUR_arda_guler,Arda GULER,8,51,39.0,Türkiye,TUR,29.2,10838.7,4131.0,4420.8,1608.9,528.2,149.9
2026-M059-TUR-USA_TUR_11,94.0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,TUR_kenan_yildiz,Kenan YILDIZ,11,51,36.0,Türkiye,TUR,30.8,9355.2,3546.4,3986.2,1113.6,499.5,209.4
2026-M059-TUR-USA_TUR_13,100.0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,TUR_eren_elmali,Eren ELMALI,13,51,47.0,Türkiye,TUR,34.8,11118.6,4648.6,4206.8,1311.1,521.9,430.2
2026-M059-TUR-USA_TUR_14,93.0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,TUR_abdulkerim_bardakci,Abdulkerim BARDAKCI,14,51,34.0,Türkiye,TUR,31.0,10542.8,4358.9,4477.5,1130.4,391.5,184.5
2026-M059-TUR-USA_TUR_15,100.0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,TUR_ozan_kabak,Ozan KABAK,15,51,33.0,Türkiye,TUR,30.8,10366.3,4270.4,4395.8,1145.1,431.9,123.1
2026-M059-TUR-USA_TUR_21,101.0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,TUR_baris_alper_yilmaz,Baris Alper YILMAZ,21,51,53.0,Türkiye,TUR,34.6,9869.2,3701.9,4029.2,1111.2,620.8,406.1
2026-M059-TUR-USA_TUR_24,103.0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,TUR_oguz_aydin,Oguz AYDIN,24,51,55.0,Türkiye,TUR,34.5,10321.8,3796.3,4127.6,1241.7,753.5,402.8
2026-M059-TUR-USA_TUR_04,9.0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,TUR_caglar_soyuncu,Caglar SOYUNCU,4,51,3.0,Türkiye,TUR,24.2,1394.5,704.1,553.0,105.0,32.3,0.0
2026-M059-TUR-USA_TUR_17,13.0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,TUR_irfan_can_kahveci,Irfan Can KAHVECI,17,51,6.0,Türkiye,TUR,32.6,1019.6,288.7,414.7,159.9,111.6,44.7
2026-M059-TUR-USA_TUR_18,12.0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,TUR_mert_muldur,Mert MULDUR,18,51,7.0,Türkiye,TUR,27.5,1031.4,316.7,417.1,163.9,77.6,56.1
2026-M059-TUR-USA_TUR_22,13.0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,TUR_kaan_ayhan,Kaan AYHAN,22,51,7.0,Türkiye,TUR,30.6,1239.0,418.8,468.4,177.1,97.9,77.0
2026-M059-TUR-USA_TUR_26,33.0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,TUR_can_uzun,Can UZUN,26,51,8.0,Türkiye,TUR,24.7,1662.6,562.7,596.6,350.2,153.2,0.0
2026-M059-TUR-USA_USA_01,20.0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,USA_matt_turner,Matt TURNER,1,52,2.0,USA,USA,28.3,5939.1,4187.0,1514.2,211.5,15.0,11.4
2026-M059-TUR-USA_USA_06,122.0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,USA_auston_trusty,Auston TRUSTY,6,52,37.0,USA,USA,31.9,11088.0,3421.5,5530.4,1378.0,495.2,262.9
2026-M059-TUR-USA_USA_07,159.0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,USA_giovanni_reyna,Giovanni REYNA,7,52,40.0,USA,USA,27.3,9909.8,2849.8,4579.7,1845.5,585.9,48.9
2026-M059-TUR-USA_USA_08,158.0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,USA_weston_mckennie,Weston McKENNIE,8,52,43.0,USA,USA,31.3,10855.3,3491.9,4501.2,1829.4,693.1,339.7
2026-M059-TUR-USA_USA_09,155.0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,USA_ricardo_pepi,Ricardo PEPI,9,52,52.0,USA,USA,31.4,11622.7,3746.8,4820.6,2132.1,666.8,256.4
2026-M059-TUR-USA_USA_11,127.0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,USA_brenden_aaronson,Brenden AARONSON,11,52,70.0,USA,USA,32.4,10271.7,3130.7,4282.5,1566.5,826.6,465.3
2026-M059-TUR-USA_USA_12,134.0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,USA_miles_robinson,Miles ROBINSON,12,52,43.0,USA,USA,34.3,11909.0,3704.7,5705.2,1651.2,582.8,265.1
2026-M059-TUR-USA_USA_14,212.0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,USA_sebastian_berhalter,Sebastian BERHALTER,14,52,46.0,USA,USA,30.7,12799.1,3470.8,5811.4,2614.5,774.9,127.5
2026-M059-TUR-USA_USA_21,116.0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,USA_timothy_weah,Timothy WEAH,21,52,50.0,USA,USA,31.1,7559.4,2306.4,2917.7,1491.8,655.0,188.4
2026-M059-TUR-USA_USA_22,148.0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,USA_mark_mckenzie,Mark McKENZIE,22,52,50.0,USA,USA,33.0,11338.0,3953.1,4729.0,1704.6,710.3,241.0
2026-M059-TUR-USA_USA_23,137.0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,USA_joe_scally,Joe SCALLY,23,52,46.0,USA,USA,31.8,9540.0,2992.4,4103.0,1432.4,634.8,377.4
2026-M059-TUR-USA_USA_02,40.0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,USA_sergino_dest,Sergino DEST,2,52,18.0,USA,USA,32.9,2819.4,740.2,1206.5,533.2,202.5,136.9
2026-M059-TUR-USA_USA_10,67.0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,USA_christian_pulisic,Christian PULISIC,10,52,24.0,USA,USA,32.4,4955.8,1594.5,2183.4,738.5,287.8,151.5
2026-M059-TUR-USA_USA_16,30.0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,USA_alex_freeman,Alex FREEMAN,16,52,11.0,USA,USA,29.8,2513.3,745.8,1180.0,323.1,167.4,96.9
2026-M059-TUR-USA_USA_17,22.0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,USA_malik_tillman,Malik TILLMAN,17,52,4.0,USA,USA,26.8,1432.0,402.0,636.8,295.7,77.0,20.5
2026-M059-TUR-USA_USA_26,53.0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,USA_alex_zendejas,Alex ZENDEJAS,26,52,20.0,USA,USA,27.9,3064.7,655.7,1416.2,654.9,287.6,50.4
2026-M060-PAR-AUS_PAR_12,10.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,PAR_orlando_gill,Orlando GILL,12,50,0.0,Paraguay,PAR,20.4,6144.0,4926.2,1112.9,100.7,4.2,0.0
2026-M060-PAR-AUS_PAR_02,70.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,PAR_gustavo_velazquez,Gustavo VELAZQUEZ,2,50,19.0,Paraguay,PAR,28.4,8933.4,4111.0,3758.1,749.3,264.8,50.2
2026-M060-PAR-AUS_PAR_03,89.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,PAR_omar_alderete,Omar ALDERETE,3,50,29.0,Paraguay,PAR,32.1,8292.0,3760.9,3229.7,895.6,324.1,81.7
2026-M060-PAR-AUS_PAR_04,147.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,PAR_juan_jose_caceres,Juan Jose CACERES,4,50,35.0,Paraguay,PAR,32.3,10661.4,3979.9,4426.9,1651.4,453.2,150.0
2026-M060-PAR-AUS_PAR_08,150.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,PAR_diego_gomez,Diego GOMEZ,8,50,59.0,Paraguay,PAR,32.7,11147.4,3923.8,4467.8,1787.6,762.2,206.1
2026-M060-PAR-AUS_PAR_14,166.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,PAR_andres_cubas,Andres CUBAS,14,50,40.0,Paraguay,PAR,29.8,11613.0,3411.0,5704.8,1890.9,476.3,129.9
2026-M060-PAR-AUS_PAR_15,76.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,PAR_gustavo_gomez,Gustavo GOMEZ,15,50,18.0,Paraguay,PAR,32.3,9012.6,4471.3,3429.8,768.2,227.7,115.6
2026-M060-PAR-AUS_PAR_19,124.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,PAR_julio_enciso,Julio ENCISO,19,50,61.0,Paraguay,PAR,31.2,10611.2,3511.7,4491.7,1467.0,732.3,408.6
2026-M060-PAR-AUS_PAR_21,80.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,PAR_gabriel_avalos,Gabriel AVALOS,21,50,32.0,Paraguay,PAR,29.6,7969.4,2939.1,3556.9,1033.5,344.2,95.8
2026-M060-PAR-AUS_PAR_23,154.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,PAR_matias_galarza,Matias GALARZA,23,50,66.0,Paraguay,PAR,29.9,11215.7,3747.6,4554.9,1776.3,877.0,259.9
2026-M060-PAR-AUS_PAR_26,71.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,PAR_alexandro_maidana,Alexandro MAIDANA,26,50,25.0,Paraguay,PAR,30.6,6055.9,1820.8,2912.3,779.9,373.8,169.1
2026-M060-PAR-AUS_PAR_06,8.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,PAR_junior_alonso,Junior ALONSO,6,50,2.0,Paraguay,PAR,23.7,466.9,142.6,211.9,86.4,26.1,0.0
2026-M060-PAR-AUS_PAR_11,95.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,PAR_mauricio,MAURICIO,11,50,27.0,Paraguay,PAR,29.8,5790.1,1721.4,2651.5,1014.8,317.6,84.8
2026-M060-PAR-AUS_PAR_13,14.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,PAR_jose_canale,Jose CANALE,13,50,0.0,Paraguay,PAR,19.4,1216.8,529.9,558.2,128.7,0.0,0.0
2026-M060-PAR-AUS_PAR_16,10.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,PAR_damian_bobadilla,Damian BOBADILLA,16,50,5.0,Paraguay,PAR,25.4,578.2,165.1,224.8,125.1,60.0,3.1
2026-M060-PAR-AUS_PAR_18,55.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,PAR_alex_arce,Alex ARCE,18,50,19.0,Paraguay,PAR,29.6,3357.5,948.4,1354.4,715.2,255.2,84.2
2026-M060-PAR-AUS_AUS_18,4.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,AUS_patrick_beach,Patrick BEACH,18,51,0.0,Australia,AUS,21.8,4716.6,4032.4,615.4,64.3,4.5,0.0
2026-M060-PAR-AUS_AUS_03,104.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,AUS_alessandro_circati,Alessandro CIRCATI,3,51,36.0,Australia,AUS,30.1,10438.4,3677.7,5002.8,1202.3,434.6,121.0
2026-M060-PAR-AUS_AUS_05,126.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,AUS_jordan_bos,Jordan BOS,5,51,67.0,Australia,AUS,31.1,11271.9,3676.0,4820.4,1598.1,801.7,375.6
2026-M060-PAR-AUS_AUS_08,143.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,AUS_connor_metcalfe,Connor METCALFE,8,51,52.0,Australia,AUS,30.9,11004.7,3717.1,4675.3,1742.9,610.5,258.8
2026-M060-PAR-AUS_AUS_13,155.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,AUS_aiden_oneill,Aiden ONEILL,13,51,45.0,Australia,AUS,30.2,12028.9,3401.2,5870.0,2150.5,508.9,98.2
2026-M060-PAR-AUS_AUS_16,170.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,AUS_aziz_behich,Aziz BEHICH,16,51,47.0,Australia,AUS,32.0,11262.1,3688.8,4872.6,1912.8,650.8,137.2
2026-M060-PAR-AUS_AUS_17,87.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,AUS_nestory_irankunda,Nestory IRANKUNDA,17,51,45.0,Australia,AUS,35.1,8985.9,3270.5,3908.6,965.7,493.6,347.5
2026-M060-PAR-AUS_AUS_19,92.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,AUS_harry_souttar,Harry SOUTTAR,19,51,17.0,Australia,AUS,26.0,10153.3,3964.4,4914.4,1042.9,201.8,29.8
2026-M060-PAR-AUS_AUS_20,130.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,AUS_cristian_volpato,Cristian VOLPATO,20,51,35.0,Australia,AUS,29.7,7755.8,2450.8,3368.5,1303.3,524.8,108.4
2026-M060-PAR-AUS_AUS_22,170.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,AUS_jackson_irvine,Jackson IRVINE,22,51,48.0,Australia,AUS,29.9,11156.4,2970.7,5387.9,2061.3,616.1,120.5
2026-M060-PAR-AUS_AUS_25,96.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,AUS_lucas_herrington,Lucas HERRINGTON,25,51,19.0,Australia,AUS,27.2,10025.0,3455.7,5276.9,1013.2,258.4,20.8
2026-M060-PAR-AUS_AUS_10,82.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,AUS_ajdin_hrustic,Ajdin HRUSTIC,10,51,29.0,Australia,AUS,29.0,4673.2,1357.3,1961.1,878.6,347.5,128.7
2026-M060-PAR-AUS_AUS_24,29.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,AUS_paul_okon_engstler,Paul OKON-ENGSTLER,24,51,7.0,Australia,AUS,23.4,1489.8,359.9,725.2,296.3,108.4,0.0
2026-M060-PAR-AUS_AUS_26,27.0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,AUS_tete_yengi,Tete YENGI,26,51,5.0,Australia,AUS,23.9,1487.1,366.1,754.7,305.9,60.5,0.0
2026-M061-NOR-FRA_NOR_13,5.0,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,NOR_egil_selvik,Egil SELVIK,13,51,0.0,Norway,NOR,22.5,4989.6,4119.4,807.5,58.1,4.6,0.0
2026-M061-NOR-FRA_NOR_04,82.0,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,NOR_leo_ostigard,Leo OSTIGARD,4,51,26.0,Norway,NOR,31.8,9964.1,4018.5,4383.8,1008.5,354.4,198.9
2026-M061-NOR-FRA_NOR_06,148.0,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,NOR_patrick_berg,Patrick BERG,6,51,46.0,Norway,NOR,31.9,11681.2,3596.4,5303.8,1719.5,683.5,377.9
