appearance_id,cutback,driven,inswing,lofted,match_id,match_team_id,outswing,player_id,player_name,push_cross,shirt_number,team,team_id,topic,total_attempted
2026-M004-USA-PAR_PAR_16,0,0,0,0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,0,PAR_damian_bobadilla,Damian BOBADILLA,0,16,Paraguay,PAR,crosses_open_play,0
2026-M004-USA-PAR_PAR_19,0,0,0,0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,1,PAR_julio_enciso,Julio ENCISO,0,19,Paraguay,PAR,crosses_open_play,1
2026-M004-USA-PAR_PAR_02,0,0,0,0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,0,PAR_gustavo_velazquez,Gustavo VELAZQUEZ,0,2,Paraguay,PAR,crosses_open_play,0
2026-M004-USA-PAR_PAR_07,0,0,0,0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,0,PAR_ramon_sosa,Ramon SOSA,0,7,Paraguay,PAR,crosses_open_play,0
2026-M004-USA-PAR_PAR_11,0,0,0,0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,0,PAR_mauricio,MAURICIO,0,11,Paraguay,PAR,crosses_open_play,0
2026-M004-USA-PAR_PAR_17,0,0,0,0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,0,PAR_alejandro_romero_gamarra,Alejandro ROMERO GAMARRA,0,17,Paraguay,PAR,crosses_open_play,0
2026-M004-USA-PAR_PAR_18,0,0,0,0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,0,PAR_alex_arce,Alex ARCE,0,18,Paraguay,PAR,crosses_open_play,0
2026-M005-HAI-SCO_HAI_01,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,0,HAI_johny_placide,Johny PLACIDE,0,1,Haiti,HAI,crosses_open_play,0
2026-M005-HAI-SCO_HAI_02,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,2,HAI_carlens_arcus,Carlens ARCUS,0,2,Haiti,HAI,crosses_open_play,2
2026-M005-HAI-SCO_HAI_04,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,0,HAI_ricardo_ade,Ricardo ADE,0,4,Haiti,HAI,crosses_open_play,0
2026-M005-HAI-SCO_HAI_05,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,1,HAI_hannes_delcroix,Hannes DELCROIX,0,5,Haiti,HAI,crosses_open_play,1
2026-M005-HAI-SCO_HAI_08,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,5,HAI_martin_experience,Martin EXPERIENCE,0,8,Haiti,HAI,crosses_open_play,5
2026-M005-HAI-SCO_HAI_10,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,1,HAI_jean_ricner_bellegarde,Jean-Ricner BELLEGARDE,0,10,Haiti,HAI,crosses_open_play,1
2026-M005-HAI-SCO_HAI_11,0,0,3,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,1,HAI_louicius_deedson,Louicius DEEDSON,0,11,Haiti,HAI,crosses_open_play,4
2026-M005-HAI-SCO_HAI_15,0,0,2,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,0,HAI_ruben_providence,Ruben PROVIDENCE,1,15,Haiti,HAI,crosses_open_play,3
2026-M005-HAI-SCO_HAI_17,0,0,1,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,0,HAI_danley_jean_jacques,Danley JEAN JACQUES,1,17,Haiti,HAI,crosses_open_play,2
2026-M005-HAI-SCO_HAI_18,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,0,HAI_wilson_isidor,Wilson ISIDOR,0,18,Haiti,HAI,crosses_open_play,0
2026-M005-HAI-SCO_HAI_20,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,0,HAI_frantzdy_pierrot,Frantzdy PIERROT,0,20,Haiti,HAI,crosses_open_play,0
2026-M005-HAI-SCO_HAI_16,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,0,HAI_lenny_joseph,Lenny JOSEPH,0,16,Haiti,HAI,crosses_open_play,0
2026-M005-HAI-SCO_HAI_19,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,0,HAI_yassin_fortune,Yassin FORTUNE,0,19,Haiti,HAI,crosses_open_play,0
2026-M005-HAI-SCO_HAI_21,0,0,1,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,0,HAI_josue_casimir,Josue CASIMIR,0,21,Haiti,HAI,crosses_open_play,1
2026-M005-HAI-SCO_SCO_01,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,SCO_angus_gunn,Angus GUNN,0,1,Scotland,SCO,crosses_open_play,0
2026-M005-HAI-SCO_SCO_02,0,0,1,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,SCO_aaron_hickey,Aaron HICKEY,0,2,Scotland,SCO,crosses_open_play,1
2026-M005-HAI-SCO_SCO_03,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,4,SCO_andy_robertson,Andy ROBERTSON,0,3,Scotland,SCO,crosses_open_play,4
2026-M005-HAI-SCO_SCO_04,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,SCO_scott_mctominay,Scott McTOMINAY,0,4,Scotland,SCO,crosses_open_play,0
2026-M005-HAI-SCO_SCO_05,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,SCO_grant_hanley,Grant HANLEY,0,5,Scotland,SCO,crosses_open_play,0
2026-M005-HAI-SCO_SCO_07,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,SCO_john_mcginn,John McGINN,0,7,Scotland,SCO,crosses_open_play,0
2026-M005-HAI-SCO_SCO_10,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,SCO_che_adams,Che ADAMS,0,10,Scotland,SCO,crosses_open_play,0
2026-M005-HAI-SCO_SCO_13,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,SCO_jack_hendry,Jack HENDRY,0,13,Scotland,SCO,crosses_open_play,0
2026-M005-HAI-SCO_SCO_17,1,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,1,SCO_ben_gannon_doak,Ben GANNON-DOAK,1,17,Scotland,SCO,crosses_open_play,3
2026-M005-HAI-SCO_SCO_19,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,SCO_lewis_ferguson,Lewis FERGUSON,0,19,Scotland,SCO,crosses_open_play,0
2026-M005-HAI-SCO_SCO_20,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,SCO_lawrence_shankland,Lawrence SHANKLAND,0,20,Scotland,SCO,crosses_open_play,0
2026-M005-HAI-SCO_SCO_09,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,SCO_lyndon_dykes,Lyndon DYKES,0,9,Scotland,SCO,crosses_open_play,0
2026-M005-HAI-SCO_SCO_11,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,SCO_ryan_christie,Ryan CHRISTIE,0,11,Scotland,SCO,crosses_open_play,0
2026-M005-HAI-SCO_SCO_22,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,SCO_nathan_patterson,Nathan PATTERSON,0,22,Scotland,SCO,crosses_open_play,0
2026-M005-HAI-SCO_SCO_23,0,0,1,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,SCO_kenny_mclean,Kenny McLEAN,0,23,Scotland,SCO,crosses_open_play,1
2026-M005-HAI-SCO_SCO_25,0,0,0,2,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,SCO_findlay_curtis,Findlay CURTIS,0,25,Scotland,SCO,crosses_open_play,2
2026-M006-AUS-TUR_AUS_18,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,AUS_patrick_beach,Patrick BEACH,0,18,Australia,AUS,crosses_open_play,0
2026-M006-AUS-TUR_AUS_03,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,AUS_alessandro_circati,Alessandro CIRCATI,0,3,Australia,AUS,crosses_open_play,0
2026-M006-AUS-TUR_AUS_04,0,0,0,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,2,AUS_jacob_italiano,Jacob ITALIANO,0,4,Australia,AUS,crosses_open_play,3
2026-M006-AUS-TUR_AUS_05,0,0,1,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,1,AUS_jordan_bos,Jordan BOS,0,5,Australia,AUS,crosses_open_play,2
2026-M006-AUS-TUR_AUS_08,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,2,AUS_connor_metcalfe,Connor METCALFE,0,8,Australia,AUS,crosses_open_play,2
2026-M006-AUS-TUR_AUS_09,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,AUS_mohamed_toure,Mohamed TOURE,0,9,Australia,AUS,crosses_open_play,0
2026-M006-AUS-TUR_AUS_13,0,0,1,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,AUS_aiden_oneill,Aiden ONEILL,0,13,Australia,AUS,crosses_open_play,1
2026-M006-AUS-TUR_AUS_17,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,AUS_nestory_irankunda,Nestory IRANKUNDA,0,17,Australia,AUS,crosses_open_play,0
2026-M006-AUS-TUR_AUS_19,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,AUS_harry_souttar,Harry SOUTTAR,0,19,Australia,AUS,crosses_open_play,0
2026-M006-AUS-TUR_AUS_21,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,AUS_cameron_burgess,Cameron BURGESS,0,21,Australia,AUS,crosses_open_play,0
2026-M006-AUS-TUR_AUS_24,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,AUS_paul_okon_engstler,Paul OKON-ENGSTLER,0,24,Australia,AUS,crosses_open_play,0
2026-M006-AUS-TUR_AUS_06,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,AUS_jason_geria,Jason GERIA,0,6,Australia,AUS,crosses_open_play,0
2026-M006-AUS-TUR_AUS_16,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,AUS_aziz_behich,Aziz BEHICH,0,16,Australia,AUS,crosses_open_play,0
2026-M006-AUS-TUR_AUS_22,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,AUS_jackson_irvine,Jackson IRVINE,0,22,Australia,AUS,crosses_open_play,0
2026-M006-AUS-TUR_AUS_23,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,AUS_nishan_velupillay,Nishan VELUPILLAY,0,23,Australia,AUS,crosses_open_play,0
2026-M006-AUS-TUR_AUS_26,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,AUS_tete_yengi,Tete YENGI,1,26,Australia,AUS,crosses_open_play,1
2026-M006-AUS-TUR_TUR_23,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,0,TUR_ugurcan_cakir,Ugurcan CAKIR,0,23,Türkiye,TUR,crosses_open_play,0
2026-M006-AUS-TUR_TUR_02,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,0,TUR_zeki_celik,Zeki CELIK,0,2,Türkiye,TUR,crosses_open_play,0
2026-M006-AUS-TUR_TUR_03,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,0,TUR_merih_demiral,Merih DEMIRAL,0,3,Türkiye,TUR,crosses_open_play,0
2026-M006-AUS-TUR_TUR_06,0,0,0,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,1,TUR_orkun_kokcu,Orkun KOKCU,2,6,Türkiye,TUR,crosses_open_play,4
2026-M006-AUS-TUR_TUR_07,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,0,TUR_kerem_akturkoglu,Kerem AKTURKOGLU,0,7,Türkiye,TUR,crosses_open_play,0
2026-M006-AUS-TUR_TUR_08,0,0,1,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,1,TUR_arda_guler,Arda GULER,1,8,Türkiye,TUR,crosses_open_play,4
2026-M006-AUS-TUR_TUR_10,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,0,TUR_hakan_calhanoglu,Hakan CALHANOGLU,1,10,Türkiye,TUR,crosses_open_play,1
2026-M006-AUS-TUR_TUR_14,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,1,TUR_abdulkerim_bardakci,Abdulkerim BARDAKCI,0,14,Türkiye,TUR,crosses_open_play,1
2026-M006-AUS-TUR_TUR_16,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,0,TUR_ismail_yuksek,Ismail YUKSEK,0,16,Türkiye,TUR,crosses_open_play,0
2026-M006-AUS-TUR_TUR_20,0,0,1,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,2,TUR_ferdi_kadioglu,Ferdi KADIOGLU,0,20,Türkiye,TUR,crosses_open_play,3
2026-M006-AUS-TUR_TUR_21,0,1,4,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,1,TUR_baris_alper_yilmaz,Baris Alper YILMAZ,0,21,Türkiye,TUR,crosses_open_play,7
2026-M006-AUS-TUR_TUR_05,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,0,TUR_salih_ozcan,Salih OZCAN,0,5,Türkiye,TUR,crosses_open_play,0
2026-M006-AUS-TUR_TUR_09,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,0,TUR_deniz_gul,Deniz GUL,0,9,Türkiye,TUR,crosses_open_play,0
2026-M006-AUS-TUR_TUR_11,0,1,1,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,0,TUR_kenan_yildiz,Kenan YILDIZ,0,11,Türkiye,TUR,crosses_open_play,2
2026-M006-AUS-TUR_TUR_18,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,0,TUR_mert_muldur,Mert MULDUR,0,18,Türkiye,TUR,crosses_open_play,0
2026-M006-AUS-TUR_TUR_19,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,0,TUR_yunus_akgun,Yunus AKGUN,0,19,Türkiye,TUR,crosses_open_play,0
2026-M007-BRA-MAR_BRA_01,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,0,BRA_alisson,ALISSON,0,1,Brazil,BRA,crosses_open_play,0
2026-M007-BRA-MAR_BRA_03,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,0,BRA_gabriel_magalhaes,GABRIEL MAGALHAES,0,3,Brazil,BRA,crosses_open_play,0
2026-M007-BRA-MAR_BRA_04,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,0,BRA_marquinhos,MARQUINHOS,0,4,Brazil,BRA,crosses_open_play,0
2026-M007-BRA-MAR_BRA_05,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,1,BRA_casemiro,CASEMIRO,0,5,Brazil,BRA,crosses_open_play,1
2026-M007-BRA-MAR_BRA_07,1,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,2,BRA_vinicius_junior,VINICIUS JUNIOR,1,7,Brazil,BRA,crosses_open_play,4
2026-M007-BRA-MAR_BRA_08,0,1,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,0,BRA_bruno_guimaraes,BRUNO GUIMARAES,1,8,Brazil,BRA,crosses_open_play,2
2026-M007-BRA-MAR_BRA_11,1,0,1,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,1,BRA_raphinha,RAPHINHA,0,11,Brazil,BRA,crosses_open_play,3
2026-M007-BRA-MAR_BRA_16,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,1,BRA_douglas_santos,DOUGLAS SANTOS,0,16,Brazil,BRA,crosses_open_play,1
2026-M007-BRA-MAR_BRA_20,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,0,BRA_lucas_paqueta,LUCAS PAQUETA,0,20,Brazil,BRA,crosses_open_play,0
2026-M007-BRA-MAR_BRA_24,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,0,BRA_roger_ibanez,ROGER IBANEZ,0,24,Brazil,BRA,crosses_open_play,0
2026-M007-BRA-MAR_BRA_25,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,0,BRA_igor_thiago,IGOR THIAGO,0,25,Brazil,BRA,crosses_open_play,0
2026-M007-BRA-MAR_BRA_09,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,0,BRA_matheus_cunha,MATHEUS CUNHA,1,9,Brazil,BRA,crosses_open_play,1
2026-M007-BRA-MAR_BRA_13,0,1,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,0,BRA_danilo,DANILO,0,13,Brazil,BRA,crosses_open_play,1
2026-M007-BRA-MAR_BRA_17,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,0,BRA_fabinho,FABINHO,0,17,Brazil,BRA,crosses_open_play,0
2026-M007-BRA-MAR_BRA_18,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,0,BRA_danilo_santos,DANILO SANTOS,0,18,Brazil,BRA,crosses_open_play,0
2026-M007-BRA-MAR_BRA_21,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,0,BRA_luiz_henrique,LUIZ HENRIQUE,0,21,Brazil,BRA,crosses_open_play,0
2026-M007-BRA-MAR_MAR_01,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,0,MAR_yassine_bounou,Yassine BOUNOU,0,1,Morocco,MAR,crosses_open_play,0
2026-M007-BRA-MAR_MAR_02,0,0,0,1,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,0,MAR_achraf_hakimi,Achraf HAKIMI,0,2,Morocco,MAR,crosses_open_play,1
2026-M007-BRA-MAR_MAR_03,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,0,MAR_noussair_mazraoui,Noussair MAZRAOUI,1,3,Morocco,MAR,crosses_open_play,1
2026-M007-BRA-MAR_MAR_06,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,0,MAR_ayyoub_bouaddi,Ayyoub BOUADDI,0,6,Morocco,MAR,crosses_open_play,0
2026-M007-BRA-MAR_MAR_08,0,1,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,0,MAR_azzedine_ounahi,Azzedine OUNAHI,0,8,Morocco,MAR,crosses_open_play,1
2026-M007-BRA-MAR_MAR_10,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,0,MAR_brahim_diaz,Brahim DIAZ,0,10,Morocco,MAR,crosses_open_play,0
2026-M007-BRA-MAR_MAR_11,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,0,MAR_ismael_saibari,Ismael SAIBARI,0,11,Morocco,MAR,crosses_open_play,0
2026-M007-BRA-MAR_MAR_14,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,0,MAR_issa_diop,Issa DIOP,0,14,Morocco,MAR,crosses_open_play,0
2026-M007-BRA-MAR_MAR_18,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,0,MAR_chadi_riad,Chadi RIAD,0,18,Morocco,MAR,crosses_open_play,0
2026-M007-BRA-MAR_MAR_23,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,0,MAR_bilal_el_khannouss,Bilal EL KHANNOUSS,0,23,Morocco,MAR,crosses_open_play,0
2026-M007-BRA-MAR_MAR_24,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,0,MAR_neil_el_aynaoui,Neil EL AYNAOUI,0,24,Morocco,MAR,crosses_open_play,0
2026-M007-BRA-MAR_MAR_07,0,2,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,0,MAR_chemsdine_talbi,Chemsdine TALBI,1,7,Morocco,MAR,crosses_open_play,3
2026-M007-BRA-MAR_MAR_09,0,0,1,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,0,MAR_soufiane_rahimi,Souﬁane RAHIMI,0,9,Morocco,MAR,crosses_open_play,1
2026-M007-BRA-MAR_MAR_15,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,0,MAR_samir_el_mourabet,Samir EL MOURABET,0,15,Morocco,MAR,crosses_open_play,0
2026-M007-BRA-MAR_MAR_21,0,0,1,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,0,MAR_ayoube_amaimouni,Ayoube AMAIMOUNI,0,21,Morocco,MAR,crosses_open_play,1
2026-M007-BRA-MAR_MAR_26,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,1,MAR_anass_salah_eddine,Anass SALAH EDDINE,0,26,Morocco,MAR,crosses_open_play,1
2026-M008-QAT-SUI_QAT_01,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,0,QAT_mahmoud_abunada,MAHMOUD ABUNADA,0,1,Qatar,QAT,crosses_open_play,0
2026-M008-QAT-SUI_QAT_02,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,0,QAT_pedro_miguel,PEDRO MIGUEL,0,2,Qatar,QAT,crosses_open_play,0
2026-M008-QAT-SUI_QAT_04,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,0,QAT_issa_laye,ISSA LAYE,0,4,Qatar,QAT,crosses_open_play,0
2026-M008-QAT-SUI_QAT_05,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,0,QAT_jassem_gaber,JASSEM GABER,0,5,Qatar,QAT,crosses_open_play,0
2026-M008-QAT-SUI_QAT_08,0,0,1,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,0,QAT_edmilson_junior,EDMILSON JUNIOR,0,8,Qatar,QAT,crosses_open_play,1
2026-M008-QAT-SUI_QAT_11,0,0,1,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,1,QAT_akram_afif,AKRAM AFIF,0,11,Qatar,QAT,crosses_open_play,2
2026-M008-QAT-SUI_QAT_13,0,0,0,1,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,0,QAT_ayoub_aloui,AYOUB ALOUI,0,13,Qatar,QAT,crosses_open_play,1
2026-M008-QAT-SUI_QAT_14,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,2,QAT_homam_ahmed,HOMAM AHMED,0,14,Qatar,QAT,crosses_open_play,2
2026-M008-QAT-SUI_QAT_15,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,0,QAT_yusuf_abdurisag,YUSUF ABDURISAG,0,15,Qatar,QAT,crosses_open_play,0
2026-M008-QAT-SUI_QAT_16,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,0,QAT_boualem_khoukhi,BOUALEM KHOUKHI,0,16,Qatar,QAT,crosses_open_play,0
2026-M008-QAT-SUI_QAT_23,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,0,QAT_assim_madibo,ASSIM MADIBO,0,23,Qatar,QAT,crosses_open_play,0
2026-M008-QAT-SUI_QAT_07,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,0,QAT_ahmed_alaaeldin,AHMED ALAAELDIN,0,7,Qatar,QAT,crosses_open_play,0
2026-M008-QAT-SUI_QAT_10,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,0,QAT_hassan_alhaydos,HASSAN ALHAYDOS,0,10,Qatar,QAT,crosses_open_play,0
2026-M008-QAT-SUI_QAT_12,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,0,QAT_karim_boudiaf,KARIM BOUDIAF,0,12,Qatar,QAT,crosses_open_play,0
2026-M008-QAT-SUI_QAT_20,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,0,QAT_ahmed_fathy,AHMED FATHY,0,20,Qatar,QAT,crosses_open_play,0
2026-M008-QAT-SUI_QAT_26,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,0,QAT_mohamed_manai,MOHAMED MANAI,0,26,Qatar,QAT,crosses_open_play,0
2026-M008-QAT-SUI_SUI_01,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,0,SUI_gregor_kobel,Gregor KOBEL,0,1,Switzerland,SUI,crosses_open_play,0
2026-M008-QAT-SUI_SUI_04,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,0,SUI_nico_elvedi,Nico ELVEDI,0,4,Switzerland,SUI,crosses_open_play,0
2026-M008-QAT-SUI_SUI_05,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,0,SUI_manuel_akanji,Manuel AKANJI,0,5,Switzerland,SUI,crosses_open_play,0
2026-M008-QAT-SUI_SUI_06,0,3,0,1,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,2,SUI_denis_zakaria,Denis ZAKARIA,0,6,Switzerland,SUI,crosses_open_play,6
2026-M008-QAT-SUI_SUI_07,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,0,SUI_breel_embolo,Breel EMBOLO,0,7,Switzerland,SUI,crosses_open_play,0
2026-M008-QAT-SUI_SUI_08,0,0,2,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,0,SUI_remo_freuler,Remo FREULER,1,8,Switzerland,SUI,crosses_open_play,3
2026-M008-QAT-SUI_SUI_10,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,0,SUI_granit_xhaka,Granit XHAKA,0,10,Switzerland,SUI,crosses_open_play,0
2026-M008-QAT-SUI_SUI_11,1,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,0,SUI_dan_ndoye,Dan NDOYE,0,11,Switzerland,SUI,crosses_open_play,1
2026-M008-QAT-SUI_SUI_13,0,1,0,1,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,2,SUI_ricardo_rodriguez,Ricardo RODRIGUEZ,0,13,Switzerland,SUI,crosses_open_play,4
2026-M008-QAT-SUI_SUI_17,0,0,2,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,1,SUI_ruben_vargas,Ruben VARGAS,0,17,Switzerland,SUI,crosses_open_play,3
2026-M008-QAT-SUI_SUI_20,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,1,SUI_michel_aebischer,Michel AEBISCHER,1,20,Switzerland,SUI,crosses_open_play,2
