appearance_id,in_behind,in_between,in_front,in_to_out,match_id,match_team_id,no_movement,offers_received,out_to_in,player_id,player_name,shirt_number,source_page,team,team_id,total_offers
2026-M005-HAI-SCO_HAI_15,8,9,3,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,7,11,0,HAI_ruben_providence,Ruben PROVIDENCE,15,43,Haiti,HAI,27
2026-M005-HAI-SCO_HAI_17,1,1,16,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,9,15,0,HAI_danley_jean_jacques,Danley JEAN JACQUES,17,43,Haiti,HAI,27
2026-M005-HAI-SCO_HAI_18,11,8,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,0,1,0,HAI_wilson_isidor,Wilson ISIDOR,18,43,Haiti,HAI,19
2026-M005-HAI-SCO_HAI_20,14,6,0,3,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,1,2,0,HAI_frantzdy_pierrot,Frantzdy PIERROT,20,43,Haiti,HAI,24
2026-M005-HAI-SCO_HAI_16,15,2,2,2,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,0,4,0,HAI_lenny_joseph,Lenny JOSEPH,16,43,Haiti,HAI,21
2026-M005-HAI-SCO_HAI_19,0,0,1,1,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,2,1,0,HAI_yassin_fortune,Yassin FORTUNE,19,43,Haiti,HAI,4
2026-M005-HAI-SCO_HAI_21,9,0,0,1,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,1,3,0,HAI_josue_casimir,Josue CASIMIR,21,43,Haiti,HAI,11
2026-M005-HAI-SCO_SCO_01,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,6,2,0,SCO_angus_gunn,Angus GUNN,1,45,Scotland,SCO,6
2026-M005-HAI-SCO_SCO_02,2,0,13,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,11,11,0,SCO_aaron_hickey,Aaron HICKEY,2,45,Scotland,SCO,26
2026-M005-HAI-SCO_SCO_03,13,1,3,2,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,10,10,0,SCO_andy_robertson,Andy ROBERTSON,3,45,Scotland,SCO,29
2026-M005-HAI-SCO_SCO_04,7,12,20,1,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,3,14,1,SCO_scott_mctominay,Scott McTOMINAY,4,45,Scotland,SCO,44
2026-M005-HAI-SCO_SCO_05,0,0,1,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,14,9,0,SCO_grant_hanley,Grant HANLEY,5,45,Scotland,SCO,15
2026-M005-HAI-SCO_SCO_07,5,17,3,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,2,9,0,SCO_john_mcginn,John McGINN,7,45,Scotland,SCO,27
2026-M005-HAI-SCO_SCO_10,16,8,0,2,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,1,7,0,SCO_che_adams,Che ADAMS,10,45,Scotland,SCO,27
2026-M005-HAI-SCO_SCO_13,0,1,1,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,6,7,1,SCO_jack_hendry,Jack HENDRY,13,45,Scotland,SCO,9
2026-M005-HAI-SCO_SCO_17,11,1,2,1,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,7,10,3,SCO_ben_gannon_doak,Ben GANNON-DOAK,17,45,Scotland,SCO,25
2026-M005-HAI-SCO_SCO_19,1,15,29,1,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,5,24,0,SCO_lewis_ferguson,Lewis FERGUSON,19,45,Scotland,SCO,51
2026-M005-HAI-SCO_SCO_20,25,20,0,1,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,4,10,1,SCO_lawrence_shankland,Lawrence SHANKLAND,20,45,Scotland,SCO,51
2026-M005-HAI-SCO_SCO_09,4,1,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,0,0,SCO_lyndon_dykes,Lyndon DYKES,9,45,Scotland,SCO,5
2026-M005-HAI-SCO_SCO_11,0,1,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,2,0,0,SCO_ryan_christie,Ryan CHRISTIE,11,45,Scotland,SCO,3
2026-M005-HAI-SCO_SCO_22,0,0,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,0,0,SCO_nathan_patterson,Nathan PATTERSON,22,45,Scotland,SCO,0
2026-M005-HAI-SCO_SCO_23,0,1,2,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,0,0,0,SCO_kenny_mclean,Kenny McLEAN,23,45,Scotland,SCO,3
2026-M005-HAI-SCO_SCO_25,5,1,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,2,2,0,SCO_findlay_curtis,Findlay CURTIS,25,45,Scotland,SCO,8
2026-M006-AUS-TUR_AUS_18,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,1,0,0,AUS_patrick_beach,Patrick BEACH,18,44,Australia,AUS,1
2026-M006-AUS-TUR_AUS_03,0,1,3,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,6,6,0,AUS_alessandro_circati,Alessandro CIRCATI,3,44,Australia,AUS,10
2026-M006-AUS-TUR_AUS_04,5,1,3,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,5,6,0,AUS_jacob_italiano,Jacob ITALIANO,4,44,Australia,AUS,15
2026-M006-AUS-TUR_AUS_05,4,3,6,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,8,11,2,AUS_jordan_bos,Jordan BOS,5,44,Australia,AUS,23
2026-M006-AUS-TUR_AUS_08,7,19,3,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,5,10,3,AUS_connor_metcalfe,Connor METCALFE,8,44,Australia,AUS,38
2026-M006-AUS-TUR_AUS_09,7,5,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,3,1,AUS_mohamed_toure,Mohamed TOURE,9,44,Australia,AUS,13
2026-M006-AUS-TUR_AUS_13,1,7,17,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,2,11,0,AUS_aiden_oneill,Aiden ONEILL,13,44,Australia,AUS,28
2026-M006-AUS-TUR_AUS_17,6,2,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,1,3,1,AUS_nestory_irankunda,Nestory IRANKUNDA,17,44,Australia,AUS,10
2026-M006-AUS-TUR_AUS_19,1,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,4,2,0,AUS_harry_souttar,Harry SOUTTAR,19,44,Australia,AUS,5
2026-M006-AUS-TUR_AUS_21,0,0,1,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,7,3,0,AUS_cameron_burgess,Cameron BURGESS,21,44,Australia,AUS,8
2026-M006-AUS-TUR_AUS_24,1,3,24,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,2,14,0,AUS_paul_okon_engstler,Paul OKON-ENGSTLER,24,44,Australia,AUS,30
2026-M006-AUS-TUR_AUS_06,1,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,1,0,0,AUS_jason_geria,Jason GERIA,6,44,Australia,AUS,2
2026-M006-AUS-TUR_AUS_16,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,0,0,AUS_aziz_behich,Aziz BEHICH,16,44,Australia,AUS,0
2026-M006-AUS-TUR_AUS_22,1,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,1,0,AUS_jackson_irvine,Jackson IRVINE,22,44,Australia,AUS,1
2026-M006-AUS-TUR_AUS_23,1,0,0,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,0,1,0,AUS_nishan_velupillay,Nishan VELUPILLAY,23,44,Australia,AUS,2
2026-M006-AUS-TUR_AUS_26,6,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,1,3,0,AUS_tete_yengi,Tete YENGI,26,44,Australia,AUS,7
2026-M006-AUS-TUR_TUR_23,0,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,5,3,0,TUR_ugurcan_cakir,Ugurcan CAKIR,23,46,Türkiye,TUR,5
2026-M006-AUS-TUR_TUR_02,20,1,12,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,23,16,1,TUR_zeki_celik,Zeki CELIK,2,46,Türkiye,TUR,58
2026-M006-AUS-TUR_TUR_03,4,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,8,8,0,TUR_merih_demiral,Merih DEMIRAL,3,46,Türkiye,TUR,12
2026-M006-AUS-TUR_TUR_06,13,30,20,2,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,6,21,0,TUR_orkun_kokcu,Orkun KOKCU,6,46,Türkiye,TUR,71
2026-M006-AUS-TUR_TUR_07,32,9,1,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,0,7,0,TUR_kerem_akturkoglu,Kerem AKTURKOGLU,7,46,Türkiye,TUR,43
2026-M006-AUS-TUR_TUR_08,10,26,54,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,19,45,6,TUR_arda_guler,Arda GULER,8,46,Türkiye,TUR,116
2026-M006-AUS-TUR_TUR_10,4,6,29,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,5,19,0,TUR_hakan_calhanoglu,Hakan CALHANOGLU,10,46,Türkiye,TUR,44
2026-M006-AUS-TUR_TUR_14,2,0,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,7,6,0,TUR_abdulkerim_bardakci,Abdulkerim BARDAKCI,14,46,Türkiye,TUR,9
2026-M006-AUS-TUR_TUR_16,0,4,7,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,6,7,0,TUR_ismail_yuksek,Ismail YUKSEK,16,46,Türkiye,TUR,18
2026-M006-AUS-TUR_TUR_20,7,3,15,2,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,17,24,1,TUR_ferdi_kadioglu,Ferdi KADIOGLU,20,46,Türkiye,TUR,45
2026-M006-AUS-TUR_TUR_21,23,0,4,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,6,10,0,TUR_baris_alper_yilmaz,Baris Alper YILMAZ,21,46,Türkiye,TUR,34
2026-M006-AUS-TUR_TUR_05,0,0,1,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,4,3,0,TUR_salih_ozcan,Salih OZCAN,5,46,Türkiye,TUR,5
2026-M006-AUS-TUR_TUR_09,3,1,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,0,0,0,TUR_deniz_gul,Deniz GUL,9,46,Türkiye,TUR,4
2026-M006-AUS-TUR_TUR_11,13,2,5,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,10,12,0,TUR_kenan_yildiz,Kenan YILDIZ,11,46,Türkiye,TUR,30
2026-M006-AUS-TUR_TUR_18,6,0,3,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,4,4,0,TUR_mert_muldur,Mert MULDUR,18,46,Türkiye,TUR,13
2026-M006-AUS-TUR_TUR_19,16,2,6,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,2,5,0,TUR_yunus_akgun,Yunus AKGUN,19,46,Türkiye,TUR,26
2026-M007-BRA-MAR_BRA_01,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,3,1,0,BRA_alisson,ALISSON,1,43,Brazil,BRA,3
2026-M007-BRA-MAR_BRA_03,0,0,1,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,11,8,0,BRA_gabriel_magalhaes,GABRIEL MAGALHAES,3,43,Brazil,BRA,12
2026-M007-BRA-MAR_BRA_04,1,0,1,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,9,5,0,BRA_marquinhos,MARQUINHOS,4,43,Brazil,BRA,11
2026-M007-BRA-MAR_BRA_05,0,0,4,1,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,1,2,0,BRA_casemiro,CASEMIRO,5,43,Brazil,BRA,6
2026-M007-BRA-MAR_BRA_07,15,4,11,3,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,28,26,0,BRA_vinicius_junior,VINICIUS JUNIOR,7,43,Brazil,BRA,61
2026-M007-BRA-MAR_BRA_08,5,16,24,1,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,2,25,0,BRA_bruno_guimaraes,BRUNO GUIMARAES,8,43,Brazil,BRA,48
2026-M007-BRA-MAR_BRA_11,20,14,6,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,15,21,4,BRA_raphinha,RAPHINHA,11,43,Brazil,BRA,59
2026-M007-BRA-MAR_BRA_16,3,1,4,1,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,14,11,0,BRA_douglas_santos,DOUGLAS SANTOS,16,43,Brazil,BRA,23
2026-M007-BRA-MAR_BRA_20,3,14,22,4,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,2,25,3,BRA_lucas_paqueta,LUCAS PAQUETA,20,43,Brazil,BRA,48
2026-M007-BRA-MAR_BRA_24,4,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,1,1,1,BRA_roger_ibanez,ROGER IBANEZ,24,43,Brazil,BRA,6
2026-M007-BRA-MAR_BRA_25,14,2,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,0,0,0,BRA_igor_thiago,IGOR THIAGO,25,43,Brazil,BRA,16
2026-M007-BRA-MAR_BRA_09,7,2,1,1,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,2,5,0,BRA_matheus_cunha,MATHEUS CUNHA,9,43,Brazil,BRA,13
2026-M007-BRA-MAR_BRA_13,3,1,4,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,7,13,0,BRA_danilo,DANILO,13,43,Brazil,BRA,15
2026-M007-BRA-MAR_BRA_17,0,4,4,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,8,5,0,BRA_fabinho,FABINHO,17,43,Brazil,BRA,16
2026-M007-BRA-MAR_BRA_18,2,3,2,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,1,4,0,BRA_danilo_santos,DANILO SANTOS,18,43,Brazil,BRA,8
2026-M007-BRA-MAR_BRA_21,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,3,3,0,BRA_luiz_henrique,LUIZ HENRIQUE,21,43,Brazil,BRA,3
2026-M007-BRA-MAR_MAR_01,0,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,7,7,0,MAR_yassine_bounou,Yassine BOUNOU,1,45,Morocco,MAR,7
2026-M007-BRA-MAR_MAR_02,4,5,6,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,16,15,0,MAR_achraf_hakimi,Achraf HAKIMI,2,45,Morocco,MAR,31
2026-M007-BRA-MAR_MAR_03,0,0,2,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,4,6,1,MAR_noussair_mazraoui,Noussair MAZRAOUI,3,45,Morocco,MAR,7
2026-M007-BRA-MAR_MAR_06,3,18,29,5,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,14,35,0,MAR_ayyoub_bouaddi,Ayyoub BOUADDI,6,45,Morocco,MAR,69
2026-M007-BRA-MAR_MAR_08,8,13,7,5,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,4,14,2,MAR_azzedine_ounahi,Azzedine OUNAHI,8,45,Morocco,MAR,39
2026-M007-BRA-MAR_MAR_10,5,12,4,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,7,13,2,MAR_brahim_diaz,Brahim DIAZ,10,45,Morocco,MAR,30
2026-M007-BRA-MAR_MAR_11,32,24,0,3,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,5,16,1,MAR_ismael_saibari,Ismael SAIBARI,11,45,Morocco,MAR,65
2026-M007-BRA-MAR_MAR_14,1,0,2,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,6,4,0,MAR_issa_diop,Issa DIOP,14,45,Morocco,MAR,9
2026-M007-BRA-MAR_MAR_18,0,1,2,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,13,6,0,MAR_chadi_riad,Chadi RIAD,18,45,Morocco,MAR,16
2026-M007-BRA-MAR_MAR_23,3,1,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,3,1,0,MAR_bilal_el_khannouss,Bilal EL KHANNOUSS,23,45,Morocco,MAR,7
2026-M007-BRA-MAR_MAR_24,8,24,10,1,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,7,15,1,MAR_neil_el_aynaoui,Neil EL AYNAOUI,24,45,Morocco,MAR,51
2026-M007-BRA-MAR_MAR_07,17,2,1,1,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,7,6,1,MAR_chemsdine_talbi,Chemsdine TALBI,7,45,Morocco,MAR,29
2026-M007-BRA-MAR_MAR_09,6,3,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,2,2,0,MAR_soufiane_rahimi,Souﬁane RAHIMI,9,45,Morocco,MAR,11
2026-M007-BRA-MAR_MAR_15,5,10,1,1,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,0,5,1,MAR_samir_el_mourabet,Samir EL MOURABET,15,45,Morocco,MAR,18
2026-M007-BRA-MAR_MAR_21,5,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,3,1,0,MAR_ayoube_amaimouni,Ayoube AMAIMOUNI,21,45,Morocco,MAR,8
2026-M007-BRA-MAR_MAR_26,2,0,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,1,2,0,MAR_anass_salah_eddine,Anass SALAH EDDINE,26,45,Morocco,MAR,3
2026-M008-QAT-SUI_QAT_01,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,1,0,0,QAT_mahmoud_abunada,MAHMOUD ABUNADA,1,44,Qatar,QAT,1
2026-M008-QAT-SUI_QAT_02,1,1,1,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,2,0,0,QAT_pedro_miguel,PEDRO MIGUEL,2,44,Qatar,QAT,5
2026-M008-QAT-SUI_QAT_04,1,0,6,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,5,5,0,QAT_issa_laye,ISSA LAYE,4,44,Qatar,QAT,12
2026-M008-QAT-SUI_QAT_05,2,6,5,1,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,1,1,1,QAT_jassem_gaber,JASSEM GABER,5,44,Qatar,QAT,16
2026-M008-QAT-SUI_QAT_08,12,1,1,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,8,6,0,QAT_edmilson_junior,EDMILSON JUNIOR,8,44,Qatar,QAT,22
2026-M008-QAT-SUI_QAT_11,9,3,3,3,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,7,11,2,QAT_akram_afif,AKRAM AFIF,11,44,Qatar,QAT,27
2026-M008-QAT-SUI_QAT_13,1,0,2,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,5,2,0,QAT_ayoub_aloui,AYOUB ALOUI,13,44,Qatar,QAT,8
2026-M008-QAT-SUI_QAT_14,13,1,1,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,1,6,0,QAT_homam_ahmed,HOMAM AHMED,14,44,Qatar,QAT,16
2026-M008-QAT-SUI_QAT_15,7,4,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,1,1,0,QAT_yusuf_abdurisag,YUSUF ABDURISAG,15,44,Qatar,QAT,12
2026-M008-QAT-SUI_QAT_16,1,0,3,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,7,5,0,QAT_boualem_khoukhi,BOUALEM KHOUKHI,16,44,Qatar,QAT,11
2026-M008-QAT-SUI_QAT_23,0,1,9,2,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,0,4,0,QAT_assim_madibo,ASSIM MADIBO,23,44,Qatar,QAT,12
2026-M008-QAT-SUI_QAT_07,4,4,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,1,2,1,QAT_ahmed_alaaeldin,AHMED ALAAELDIN,7,44,Qatar,QAT,10
2026-M008-QAT-SUI_QAT_10,1,0,1,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,1,1,0,QAT_hassan_alhaydos,HASSAN ALHAYDOS,10,44,Qatar,QAT,3
2026-M008-QAT-SUI_QAT_12,4,7,14,4,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,6,13,2,QAT_karim_boudiaf,KARIM BOUDIAF,12,44,Qatar,QAT,37
2026-M008-QAT-SUI_QAT_20,1,8,11,1,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,1,8,0,QAT_ahmed_fathy,AHMED FATHY,20,44,Qatar,QAT,22
2026-M008-QAT-SUI_QAT_26,0,1,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,0,0,1,QAT_mohamed_manai,MOHAMED MANAI,26,44,Qatar,QAT,2
2026-M008-QAT-SUI_SUI_01,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,5,4,0,SUI_gregor_kobel,Gregor KOBEL,1,46,Switzerland,SUI,5
2026-M008-QAT-SUI_SUI_04,0,0,1,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,8,7,0,SUI_nico_elvedi,Nico ELVEDI,4,46,Switzerland,SUI,9
2026-M008-QAT-SUI_SUI_05,0,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,0,0,0,SUI_manuel_akanji,Manuel AKANJI,5,46,Switzerland,SUI,0
2026-M008-QAT-SUI_SUI_06,10,2,2,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,11,4,0,SUI_denis_zakaria,Denis ZAKARIA,6,46,Switzerland,SUI,25
2026-M008-QAT-SUI_SUI_07,25,11,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,0,5,0,SUI_breel_embolo,Breel EMBOLO,7,46,Switzerland,SUI,36
2026-M008-QAT-SUI_SUI_08,19,7,20,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,6,21,0,SUI_remo_freuler,Remo FREULER,8,46,Switzerland,SUI,52
2026-M008-QAT-SUI_SUI_10,0,14,33,1,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,8,26,0,SUI_granit_xhaka,Granit XHAKA,10,46,Switzerland,SUI,56
2026-M008-QAT-SUI_SUI_11,10,7,0,1,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,3,4,2,SUI_dan_ndoye,Dan NDOYE,11,46,Switzerland,SUI,23
2026-M008-QAT-SUI_SUI_13,11,0,1,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,9,10,0,SUI_ricardo_rodriguez,Ricardo RODRIGUEZ,13,46,Switzerland,SUI,21
2026-M008-QAT-SUI_SUI_17,10,3,1,1,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,3,8,0,SUI_ruben_vargas,Ruben VARGAS,17,46,Switzerland,SUI,18
2026-M008-QAT-SUI_SUI_20,10,11,8,2,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,7,11,3,SUI_michel_aebischer,Michel AEBISCHER,20,46,Switzerland,SUI,41
2026-M008-QAT-SUI_SUI_02,4,0,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,2,0,0,SUI_miro_muheim,Miro MUHEIM,2,46,Switzerland,SUI,6
2026-M008-QAT-SUI_SUI_09,3,1,6,1,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,0,2,1,SUI_johan_manzambi,Johan MANZAMBI,9,46,Switzerland,SUI,12
2026-M008-QAT-SUI_SUI_14,0,1,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,0,0,0,SUI_ardon_jashari,Ardon JASHARI,14,46,Switzerland,SUI,1
2026-M008-QAT-SUI_SUI_22,4,7,1,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,2,3,0,SUI_fabian_rieder,Fabian RIEDER,22,46,Switzerland,SUI,14
2026-M008-QAT-SUI_SUI_23,4,2,0,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,0,0,0,SUI_zeki_amdouni,Zeki AMDOUNI,23,46,Switzerland,SUI,6
2026-M009-CIV-ECU_CIV_01,0,0,0,0,2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,4,2,0,CIV_yahia_fofana,Yahia FOFANA,1,43,Côte d'Ivoire,CIV,4
2026-M009-CIV-ECU_CIV_03,6,1,3,0,2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,13,7,0,CIV_ghislain_konan,Ghislain KONAN,3,43,Côte d'Ivoire,CIV,23
2026-M009-CIV-ECU_CIV_05,0,0,2,0,2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,16,8,0,CIV_wilfried_singo,Wilfried SINGO,5,43,Côte d'Ivoire,CIV,18
2026-M009-CIV-ECU_CIV_06,2,8,5,0,2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,0,7,1,CIV_seko_fofana,Seko FOFANA,6,43,Côte d'Ivoire,CIV,16
2026-M009-CIV-ECU_CIV_08,0,19,9,2,2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,1,9,0,CIV_franck_kessie,Franck KESSIE,8,43,Côte d'Ivoire,CIV,31
2026-M009-CIV-ECU_CIV_11,7,2,3,0,2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,24,24,1,CIV_yan_diomande,Yan DIOMANDE,11,43,Côte d'Ivoire,CIV,37
2026-M009-CIV-ECU_CIV_12,15,14,0,1,2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,1,9,0,CIV_elye_wahi,Elye WAHI,12,43,Côte d'Ivoire,CIV,31
2026-M009-CIV-ECU_CIV_17,5,3,5,1,2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,11,9,2,CIV_guela_doue,Guela DOUE,17,43,Côte d'Ivoire,CIV,27
2026-M009-CIV-ECU_CIV_19,17,24,8,3,2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,3,16,2,CIV_nicolas_pepe,Nicolas PEPE,19,43,Côte d'Ivoire,CIV,57
2026-M009-CIV-ECU_CIV_20,0,1,5,0,2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,6,7,0,CIV_emmanuel_agbadou,Emmanuel AGBADOU,20,43,Côte d'Ivoire,CIV,12
2026-M009-CIV-ECU_CIV_24,11,3,0,0,2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,7,6,3,CIV_bazoumana_toure,Bazoumana TOURE,24,43,Côte d'Ivoire,CIV,24
2026-M009-CIV-ECU_CIV_07,0,0,1,0,2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,0,0,0,CIV_odilon_kossounou,Odilon KOSSOUNOU,7,43,Côte d'Ivoire,CIV,1
2026-M009-CIV-ECU_CIV_09,11,8,0,0,2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,0,4,0,CIV_ange_yoan_bonny,Ange-Yoan BONNY,9,43,Côte d'Ivoire,CIV,19
