appearance_id,appeared,goal_minutes,is_starter,match_id,match_team_id,own_goal_minutes,player_id,player_name,position,red_card_minutes,shirt_number,status,subbed_off_minutes,subbed_on_minutes,team,team_id,team_role,yellow_card_minutes
2026-M025-CZE-RSA_CZE_16,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_CZE,,CZE_jindrich_stanek,Jindrich STANEK,GK,,16,substitute,,,Czechia,CZE,home,
2026-M025-CZE-RSA_CZE_23,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_CZE,,CZE_lukas_hornicek,Lukas HORNICEK,GK,,23,substitute,,,Czechia,CZE,home,
2026-M025-CZE-RSA_CZE_02,True,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_CZE,,CZE_david_zima,David ZIMA,DF,,2,substitute,,78,Czechia,CZE,home,
2026-M025-CZE-RSA_CZE_06,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_CZE,,CZE_stepan_chaloupek,Stepan CHALOUPEK,DF,,6,substitute,,,Czechia,CZE,home,
2026-M025-CZE-RSA_CZE_11,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_CZE,,CZE_jan_kuchta,Jan KUCHTA,FW,,11,substitute,,,Czechia,CZE,home,
2026-M025-CZE-RSA_CZE_13,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_CZE,,CZE_mojmir_chytil,Mojmir CHYTIL,FW,,13,substitute,,,Czechia,CZE,home,
2026-M025-CZE-RSA_CZE_14,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_CZE,,CZE_david_jurasek,David JURASEK,DF,,14,substitute,,,Czechia,CZE,home,
2026-M025-CZE-RSA_CZE_15,True,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_CZE,,CZE_pavel_sulc,Pavel SULC,FW,,15,substitute,,55,Czechia,CZE,home,
2026-M025-CZE-RSA_CZE_17,True,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_CZE,,CZE_lukas_provod,Lukas PROVOD,MF,,17,substitute,,67,Czechia,CZE,home,
2026-M025-CZE-RSA_CZE_19,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_CZE,,CZE_tomas_chory,Tomas CHORY,FW,,19,substitute,,,Czechia,CZE,home,
2026-M025-CZE-RSA_CZE_20,True,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_CZE,,CZE_jaroslav_zeleny,Jaroslav ZELENY,DF,,20,substitute,,55,Czechia,CZE,home,
2026-M025-CZE-RSA_CZE_21,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_CZE,,CZE_david_doudera,David DOUDERA,DF,,21,substitute,,,Czechia,CZE,home,
2026-M025-CZE-RSA_CZE_22,True,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_CZE,,CZE_tomas_soucek,Tomas SOUCEK,MF,,22,substitute,,67,Czechia,CZE,home,
2026-M025-CZE-RSA_CZE_25,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_CZE,,CZE_hugo_sochurek,Hugo SOCHUREK,MF,,25,substitute,,,Czechia,CZE,home,
2026-M025-CZE-RSA_CZE_26,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_CZE,,CZE_denis_visinsky,Denis VISINSKY,FW,,26,substitute,,,Czechia,CZE,home,
2026-M025-CZE-RSA_RSA_01,True,,True,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_ronwen_williams,Ronwen WILLIAMS,GK,,1,starting,,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_04,True,83,True,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_teboho_mokoena,Teboho MOKOENA,MF,,4,starting,,,South Africa,RSA,away,33
2026-M025-CZE-RSA_RSA_05,True,,True,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_thalente_mbatha,Thalente MBATHA,MF,,5,starting,,,South Africa,RSA,away,40
2026-M025-CZE-RSA_RSA_06,True,,True,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_aubrey_modiba,Aubrey MODIBA,DF,,6,starting,,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_07,True,,True,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_oswin_appollis,Oswin APPOLLIS,FW,,7,starting,,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_12,True,,True,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_thapelo_maseko,Thapelo MASEKO,FW,,12,starting,84,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_14,True,,True,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_mbekezeli_mbokazi,Mbekezeli MBOKAZI,DF,,14,starting,,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_15,True,,True,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_iqraam_rayners,Iqraam RAYNERS,FW,,15,starting,66,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_20,True,,True,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_khuliso_mudau,Khuliso MUDAU,DF,,20,starting,,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_21,True,,True,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_ime_okon,Ime OKON,DF,,21,starting,,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_23,True,,True,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_jayden_adams,Jayden ADAMS,MF,,23,starting,45,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_16,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_sipho_chaine,Sipho CHAINE,GK,,16,substitute,,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_22,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_ricardo_goss,Ricardo GOSS,GK,,22,substitute,,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_02,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_thabang_matuludi,Thabang MATULUDI,DF,,2,substitute,,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_03,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_khulumani_ndamane,Khulumani NDAMANE,DF,,3,substitute,,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_08,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_tshepang_moremi,Tshepang MOREMI,FW,,8,substitute,,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_09,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_lyle_foster,Lyle FOSTER,FW,,9,substitute,,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_10,True,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_relebohile_mofokeng,Relebohile MOFOKENG,FW,,10,substitute,,45,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_17,True,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_evidence_makgopa,Evidence MAKGOPA,FW,,17,substitute,,66,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_18,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_samukele_kabini,Samukele KABINI,DF,,18,substitute,,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_19,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_nkosinathi_sibisi,Nkosinathi SIBISI,DF,,19,substitute,,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_24,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_olwethu_makhanya,Olwethu MAKHANYA,DF,,24,substitute,,,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_25,True,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_kamogelo_sebelebele,Kamogelo SEBELEBELE,FW,,25,substitute,,84,South Africa,RSA,away,
2026-M025-CZE-RSA_RSA_26,False,,False,2026-M025-CZE-RSA,2026-M025-CZE-RSA_RSA,,RSA_bradley_cross,Bradley CROSS,DF,,26,substitute,,,South Africa,RSA,away,
2026-M026-SUI-BIH_SUI_01,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_gregor_kobel,Gregor KOBEL,GK,,1,starting,,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_03,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_silvan_widmer,Silvan WIDMER,DF,,3,starting,86,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_04,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_nico_elvedi,Nico ELVEDI,DF,,4,starting,,,Switzerland,SUI,home,65
2026-M026-SUI-BIH_SUI_05,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_manuel_akanji,Manuel AKANJI,DF,,5,starting,,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_07,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_breel_embolo,Breel EMBOLO,FW,,7,starting,89,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_08,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_remo_freuler,Remo FREULER,MF,,8,starting,,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_10,True,97,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_granit_xhaka,Granit XHAKA,MF,,10,starting,,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_11,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_dan_ndoye,Dan NDOYE,FW,,11,starting,71,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_13,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_ricardo_rodriguez,Ricardo RODRIGUEZ,DF,,13,starting,,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_20,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_michel_aebischer,Michel AEBISCHER,MF,,20,starting,71,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_22,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_fabian_rieder,Fabian RIEDER,MF,,22,starting,71,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_12,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_yvon_mvogo,Yvon MVOGO,GK,,12,substitute,,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_21,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_marvin_keller,Marvin KELLER,GK,,21,substitute,,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_02,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_miro_muheim,Miro MUHEIM,DF,,2,substitute,,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_06,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_denis_zakaria,Denis ZAKARIA,MF,,6,substitute,,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_09,True,74 90,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_johan_manzambi,Johan MANZAMBI,MF,,9,substitute,,71,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_14,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_ardon_jashari,Ardon JASHARI,MF,,14,substitute,,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_15,True,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_djibril_sow,Djibril SOW,MF,,15,substitute,,71,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_16,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_christian_fassnacht,Christian FASSNACHT,FW,,16,substitute,,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_17,True,84,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_ruben_vargas,Ruben VARGAS,FW,,17,substitute,,71,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_18,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_eray_coemert,Eray COEMERT,DF,,18,substitute,,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_19,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_noah_okafor,Noah OKAFOR,FW,,19,substitute,,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_23,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_zeki_amdouni,Zeki AMDOUNI,FW,,23,substitute,,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_24,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_aurele_amenda,Aurele AMENDA,DF,,24,substitute,,,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_25,True,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_luca_jaquez,Luca JAQUEZ,DF,,25,substitute,,86,Switzerland,SUI,home,
2026-M026-SUI-BIH_SUI_26,True,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,,SUI_cedric_itten,Cedric ITTEN,FW,,26,substitute,,89,Switzerland,SUI,home,
2026-M026-SUI-BIH_BIH_01,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_nikola_vasilj,Nikola VASILJ,GK,,1,starting,,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_04,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_tarik_muharemovic,Tarik MUHAREMOVIC,DF,80,4,starting,,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_05,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_sead_kolasinac,Sead KOLASINAC,DF,,5,starting,,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_06,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_benjamin_tahirovic,Benjamin TAHIROVIC,MF,,6,starting,63,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_07,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_amar_dedic,Amar DEDIC,DF,,7,starting,,,Bosnia and Herzegovina,BIH,away,59
2026-M026-SUI-BIH_BIH_10,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_ermedin_demirovic,Ermedin DEMIROVIC,FW,,10,starting,85,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_11,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_edin_dzeko,Edin DZEKO,FW,,11,starting,64,,Bosnia and Herzegovina,BIH,away,61
2026-M026-SUI-BIH_BIH_14,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_ivan_sunjic,Ivan SUNJIC,MF,,14,starting,85,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_15,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_amar_memic,Amar MEMIC,MF,,15,starting,,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_18,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_nikola_katic,Nikola KATIC,DF,,18,starting,,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_19,True,,True,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_kerim_alajbegovic,Kerim ALAJBEGOVIC,FW,,19,starting,91,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_12,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_mladen_jurkas,Mladen JURKAS,GK,,12,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_22,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_martin_zlomislic,Martin ZLOMISLIC,GK,,22,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_02,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_nihad_mujakic,Nihad MUJAKIC,DF,,2,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_03,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_dennis_hadzikadunic,Dennis HADZIKADUNIC,DF,,3,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_08,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_armin_gigovic,Armin GIGOVIC,MF,,8,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_09,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_samed_bazdar,Samed BAZDAR,FW,,9,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_13,True,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_ivan_basic,Ivan BASIC,MF,,13,substitute,,63,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_16,True,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_amir_hadziahmetovic,Amir HADZIAHMETOVIC,MF,,16,substitute,,85,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_17,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_dzenis_burnic,Dzenis BURNIC,MF,,17,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_20,True,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_esmir_bajraktarevic,Esmir BAJRAKTAREVIC,FW,,20,substitute,,64,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_21,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_stjepan_radeljic,Stjepan RADELJIC,DF,,21,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_23,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_haris_tabakovic,Haris TABAKOVIC,FW,,23,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_24,False,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_arjan_malic,Arjan MALIC,DF,,24,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_25,True,,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_jovo_lukic,Jovo LUKIC,FW,,25,substitute,,85,Bosnia and Herzegovina,BIH,away,
2026-M026-SUI-BIH_BIH_26,True,93,False,2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,,BIH_ermin_mahmic,Ermin MAHMIC,MF,,26,substitute,,91,Bosnia and Herzegovina,BIH,away,
2026-M027-CAN-QAT_CAN_16,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_maxime_crepeau,Maxime CREPEAU,GK,,16,starting,,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_02,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_alistair_johnston,Alistair JOHNSTON,DF,,2,starting,,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_04,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_luc_de_fougerolles,Luc DE FOUGEROLLES,DF,,4,starting,71,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_07,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_stephen_eustaquio,Stephen EUSTAQUIO,MF,,7,starting,,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_08,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_ismael_kone,Ismael KONE,MF,,8,starting,55,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_09,True,16,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_cyle_larin,Cyle LARIN,FW,,9,starting,,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_10,True,29 48 92,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_jonathan_david,Jonathan DAVID,FW,,10,starting,,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_13,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_derek_cornelius,Derek CORNELIUS,DF,,13,starting,45,,Canada,CAN,home,9
2026-M027-CAN-QAT_CAN_17,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_tajon_buchanan,Tajon BUCHANAN,FW,,17,starting,83,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_20,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_ali_ahmed,Ali AHMED,FW,,20,starting,71,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_22,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_richie_laryea,Richie LARYEA,DF,,22,starting,,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_01,False,,False,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_dayne_st_clair,Dayne ST. CLAIR,GK,,1,substitute,,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_18,False,,False,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_owen_goodman,Owen GOODMAN,GK,,18,substitute,,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_03,False,,False,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_alfie_jones,Alﬁe JONES,DF,,3,substitute,,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_05,False,,False,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_joel_waterman,Joel WATERMAN,DF,,5,substitute,,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_06,False,,False,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_mathieu_choiniere,Mathieu CHOINIERE,MF,,6,substitute,,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_11,False,,False,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_liam_millar,Liam MILLAR,MF,,11,substitute,,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_12,True,,False,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_tani_oluwaseyi,Tani OLUWASEYI,FW,,12,substitute,,71,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_14,True,,False,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_jacob_shaffelburg,Jacob SHAFFELBURG,MF,,14,substitute,,71,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_15,True,,False,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_moise_bombito,Moise BOMBITO,DF,,15,substitute,,45,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_19,False,,False,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_alphonso_davies,Alphonso DAVIES,DF,,19,substitute,,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_21,False,,False,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_jonathan_osorio,Jonathan OSORIO,MF,,21,substitute,,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_23,True,,False,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_niko_sigur,Niko SIGUR,DF,,23,substitute,,83,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_24,False,,False,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_promise_david,Promise DAVID,FW,,24,substitute,,,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_25,True,64,False,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_nathan_saliba,Nathan SALIBA,MF,,25,substitute,,55,Canada,CAN,home,
2026-M027-CAN-QAT_CAN_26,False,,False,2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,,CAN_jayden_nelson,Jayden NELSON,FW,,26,substitute,,,Canada,CAN,home,
2026-M027-CAN-QAT_QAT_01,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,,QAT_mahmoud_abunada,MAHMOUD ABUNADA,GK,,1,starting,,,Qatar,QAT,away,
2026-M027-CAN-QAT_QAT_02,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,,QAT_pedro_miguel,PEDRO MIGUEL,DF,,2,starting,,,Qatar,QAT,away,
2026-M027-CAN-QAT_QAT_04,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,,QAT_issa_laye,ISSA LAYE,DF,,4,starting,,,Qatar,QAT,away,
2026-M027-CAN-QAT_QAT_05,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,,QAT_jassem_gaber,JASSEM GABER,DF,,5,starting,45,,Qatar,QAT,away,
2026-M027-CAN-QAT_QAT_08,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,,QAT_edmilson_junior,EDMILSON JUNIOR,FW,,8,starting,45,,Qatar,QAT,away,
2026-M027-CAN-QAT_QAT_11,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,,QAT_akram_afif,AKRAM AFIF,FW,,11,starting,59,,Qatar,QAT,away,
2026-M027-CAN-QAT_QAT_13,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,,QAT_ayoub_aloui,AYOUB ALOUI,DF,,13,starting,,,Qatar,QAT,away,
2026-M027-CAN-QAT_QAT_14,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,,QAT_homam_ahmed,HOMAM AHMED,DF,31,14,starting,,,Qatar,QAT,away,
2026-M027-CAN-QAT_QAT_15,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,,QAT_yusuf_abdurisag,YUSUF ABDURISAG,FW,,15,starting,40,,Qatar,QAT,away,
2026-M027-CAN-QAT_QAT_16,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,,QAT_boualem_khoukhi,BOUALEM KHOUKHI,DF,,16,starting,,,Qatar,QAT,away,
2026-M027-CAN-QAT_QAT_23,True,,True,2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,,QAT_assim_madibo,ASSIM MADIBO,MF,51,23,starting,,,Qatar,QAT,away,
2026-M027-CAN-QAT_QAT_21,False,,False,2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,,QAT_salah_zakaria,SALAH ZAKARIA,GK,,21,substitute,,,Qatar,QAT,away,
